t,vu
2021-12-31T22:45-07:00,0.15184980673660334
2021-12-31T23:00-07:00,0.1794093292851291
2021-12-31T23:15-07:00,0.17948363937595546
2021-12-31T23:30-07:00,0.1654259718775848
2021-12-31T23:45-07:00,0.16549441456350847
2022-01-01T00:00-07:00,0.2214532871972381
2022-01-01T00:15-07:00,0.17955801104973002
2022-01-01T00:30-07:00,0.13806433798150564
2022-01-01T00:45-07:00,0.16597510373443983
2022-01-01T01:00-07:00,0.1933434608479429
2022-01-01T01:15-07:00,0.19318338622877806
2022-01-01T01:30-07:00,0.11020801763327656
2022-01-01T01:45-07:00,0.13772207684892512
2022-01-01T02:00-07:00,0.11036004966201607
2022-01-01T02:15-07:00,0.11048197762739326
2022-01-01T02:30-07:00,0.15191271923766808
2022-01-01T02:45-07:00,0.12432656444260257
2022-01-01T03:00-07:00,0.1381024720342557
2022-01-01T03:15-07:00,0.15191271923766808
2022-01-01T03:30-07:00,0.13800717637317766
2022-01-01T03:45-07:00,0.12427506213753108
2022-01-01T04:00-07:00,0.13829345871940885
2022-01-01T04:15-07:00,0.15218594355284373
2022-01-01T04:30-07:00,0.15218594355284373
2022-01-01T04:45-07:00,0.11084938340029854
2022-01-01T05:00-07:00,0.13863856924997164
2022-01-01T05:15-07:00,0.18030513176144874
2022-01-01T05:30-07:00,0.12479201331114809
2022-01-01T05:45-07:00,0.13863856924997164
2022-01-01T06:00-07:00,0.1526082130965531
2022-01-01T06:15-07:00,0.13844662882459444
2022-01-01T06:30-07:00,0.11071132023248749
2022-01-01T06:45-07:00,0.09672516236010024
2022-01-01T07:00-07:00,0.09623315919714676
2022-01-01T07:15-07:00,0.1101321585903021
2022-01-01T07:30-07:00,0.15130674002750405
2022-01-01T07:45-07:00,0.1377031120903395
2022-01-01T08:00-07:00,0.10985992859104017
2022-01-01T08:15-07:00,0.11008669327094461
2022-01-01T08:30-07:00,0.15105740181268257
2022-01-01T08:45-07:00,0.15118196811434229
2022-01-01T09:00-07:00,0.06857769853243101
2022-01-01T09:15-07:00,0.12391573729863693
2022-01-01T09:30-07:00,0.11004126547454669
2022-01-01T09:45-07:00,0.08237232289950576
2022-01-01T10:00-07:00,0.09619348632678927
2022-01-01T10:15-07:00,0.1236603462489695
2022-01-01T10:30-07:00,0.13736263736264362
2022-01-01T10:45-07:00,0.06868131868131244
2022-01-01T11:00-07:00,0.06876633200384466
2022-01-01T11:15-07:00,0.08237232289950576
2022-01-01T11:30-07:00,0.10998075336815433
2022-01-01T11:45-07:00,0.10993541294488864
2022-01-01T12:00-07:00,0.08247422680412371
2022-01-01T12:15-07:00,0.06863417982154489
2022-01-01T12:30-07:00,0.06869075422447514
2022-01-01T12:45-07:00,0.10999587515467545
2022-01-01T13:00-07:00,0.041237113402061855
2022-01-01T13:15-07:00,0.11002613120615522
2022-01-01T13:30-07:00,0.06866245536939776
2022-01-01T13:45-07:00,0.06866245536939776
2022-01-01T14:00-07:00,0.08247422680412371
2022-01-01T14:15-07:00,0.09620670698186441
2022-01-01T14:30-07:00,0.08244023083264633
2022-01-01T14:45-07:00,0.13749484394335837
2022-01-01T15:00-07:00,0.06876633200384466
2022-01-01T15:15-07:00,0.11002613120615522
2022-01-01T15:30-07:00,0.08254230293025175
2022-01-01T15:45-07:00,0.11017766147912883
2022-01-01T16:00-07:00,0.12381345439537764
2022-01-01T16:15-07:00,0.11016248967226033
2022-01-01T16:30-07:00,0.1377600220416098
2022-01-01T16:45-07:00,0.16556291390728478
2022-01-01T17:00-07:00,0.15178694632261
2022-01-01T17:15-07:00,0.13812154696133225
2022-01-01T17:30-07:00,0.15229129170704064
2022-01-01T17:45-07:00,0.16611295681063123
2022-01-01T18:00-07:00,0.12453300124533001
2022-01-01T18:15-07:00,0.17993079584775715
2022-01-01T18:30-07:00,0.13840830449827618
2022-01-01T18:45-07:00,0.15203870076018722
2022-01-01T19:00-07:00,0.15197568389057123
2022-01-01T19:15-07:00,0.16576875259013676
2022-01-01T19:30-07:00,0.19337016574585006
2022-01-01T19:45-07:00,0.17975663716814788
2022-01-01T20:00-07:00,0.13800717637317766
2022-01-01T20:15-07:00,0.17896475770925735
2022-01-01T20:30-07:00,0.2212695339510504
2022-01-01T20:45-07:00,0.19390581717450894
2022-01-01T21:00-07:00,0.20610057708161583
2022-01-01T21:15-07:00,0.16576875259013676
2022-01-01T21:30-07:00,0.16570008285004142
2022-01-01T21:45-07:00,0.16563146997929606
2022-01-01T22:00-07:00,0.17918676774638806
