t,vu
2021-12-31T22:45-07:00,0.18045483069071533
2021-12-31T23:00-07:00,0.13246627163052357
2021-12-31T23:15-07:00,0.1371342923040622
2021-12-31T23:30-07:00,0.12879342843347713
2021-12-31T23:45-07:00,0.13244489420756686
2022-01-01T00:00-07:00,0.13452260967266652
2022-01-01T00:15-07:00,0.14900893836556398
2022-01-01T00:30-07:00,0.13688361601698676
2022-01-01T00:45-07:00,0.1558310057196284
2022-01-01T01:00-07:00,0.1641618236689821
2022-01-01T01:15-07:00,0.17399692667648972
2022-01-01T01:30-07:00,0.17445634149201483
2022-01-01T01:45-07:00,0.1477467053029424
2022-01-01T02:00-07:00,0.1888940979833412
2022-01-01T02:15-07:00,0.18780418891768777
2022-01-01T02:30-07:00,0.16517101916565857
2022-01-01T02:45-07:00,0.17689190190200424
2022-01-01T03:00-07:00,0.1657307546880469
2022-01-01T03:15-07:00,0.1555156284286638
2022-01-01T03:30-07:00,0.1805674291512577
2022-01-01T03:45-07:00,0.2184605929180934
2022-01-01T04:00-07:00,0.2044360609821154
2022-01-01T04:15-07:00,0.16654356209936763
2022-01-01T04:30-07:00,0.14380534458539823
2022-01-01T04:45-07:00,0.1775584708287643
2022-01-01T05:00-07:00,0.16265088302485659
2022-01-01T05:15-07:00,0.17139303439935685
2022-01-01T05:30-07:00,0.1637665273057439
2022-01-01T05:45-07:00,0.18314900304257284
2022-01-01T06:00-07:00,0.1634557568616449
2022-01-01T06:15-07:00,0.17552982099580905
2022-01-01T06:30-07:00,0.16344689833403708
2022-01-01T06:45-07:00,0.18585464823193612
2022-01-01T07:00-07:00,0.20935738180763622
2022-01-01T07:15-07:00,0.18116687279729554
2022-01-01T07:30-07:00,0.1888861938592214
2022-01-01T07:45-07:00,0.19168942786613324
2022-01-01T08:00-07:00,0.1699287682060909
2022-01-01T08:15-07:00,0.22098383033117688
2022-01-01T08:30-07:00,0.1777210203333884
2022-01-01T08:45-07:00,0.23265048338638145
2022-01-01T09:00-07:00,0.21615470859786248
2022-01-01T09:15-07:00,0.19151182553019191
