t,kvaA,kvaB,kvaC
2021-12-31T22:45-07:00,127160.2420884767,125746.88862950049,129659.0140535294
2021-12-31T23:00-07:00,123535.05974823504,122646.5176839522,126305.76369007606
2021-12-31T23:15-07:00,131335.63923525607,129366.87481731945,132453.3893564072
2021-12-31T23:30-07:00,126355.99316349556,125783.83904672864,128299.93151985703
2021-12-31T23:45-07:00,124153.40188653713,124670.70772773103,128022.22604037682
2022-01-01T00:00-07:00,126044.80136840235,126006.69625063582,129112.26334860682
2022-01-01T00:15-07:00,125539.04253259224,124689.7602866143,128577.63699933724
2022-01-01T00:30-07:00,128864.58008312449,128844.95017397203,129695.96447075754
2022-01-01T00:45-07:00,127213.35831324215,127744.5205608966,129141.70821233549
2022-01-01T01:00-07:00,127201.81130785836,126078.28768401535,128872.66298689313
2022-01-01T01:15-07:00,126633.69864297577,125800.58220453514,128587.45195391346
2022-01-01T01:30-07:00,125800.58220453514,125487.08100836517,128288.38451447323
2022-01-01T01:45-07:00,132187.80823257996,130506.56424869977,132740.90979046363
2022-01-01T02:00-07:00,130804.47698760162,131076.98631465912,133575.75827971182
2022-01-01T02:15-07:00,125539.04253259224,124689.7602866143,127189.10960193619
2022-01-01T02:30-07:00,126911.40412245598,125783.83904672864,128022.22604037682
2022-01-01T02:45-07:00,123301.23288921325,121887.87943023704,124689.7602866143
2022-01-01T03:00-07:00,133020.9246710206,131632.39727361954,133020.9246710206
2022-01-01T03:15-07:00,125816.17066180325,125245.17124557472,126647.55504943631
2022-01-01T03:30-07:00,131081.60511681263,127175.25319547563,129688.45891725807
2022-01-01T03:45-07:00,122213.50498206,120218.18245174065,124134.34932765388
2022-01-01T04:00-07:00,124724.40130276568,122745.82193025283,124707.65814495918
2022-01-01T04:15-07:00,128033.19569549142,124134.34932765388,126093.29879101427
2022-01-01T04:30-07:00,124447.85052382384,123301.23288921325,125539.04253259224
2022-01-01T04:45-07:00,131361.61999736962,128033.19569549142,130250.22072917958
2022-01-01T05:00-07:00,125277.50286064933,124430.53001574815,126660.25675535848
2022-01-01T05:15-07:00,124724.40130276568,125261.91440338122,126936.80753430031
2022-01-01T05:30-07:00,128043.01065006763,126093.29879101427,128319.56142900947
2022-01-01T05:45-07:00,124724.40130276568,124430.53001574815,127766.45987112581
2022-01-01T06:00-07:00,127775.69747543284,126107.15519747483,127499.72404676021
2022-01-01T06:15-07:00,125487.08100836517,124349.7009780616,127996.82262853246
