t,cu
2021-12-31T22:45-07:00,1.9031141868512063
2021-12-31T23:00-07:00,2.413793103448271
2021-12-31T23:15-07:00,2.0618556701030926
2021-12-31T23:30-07:00,1.8932874354561053
2021-12-31T23:45-07:00,2.409638554216863
2022-01-01T00:00-07:00,1.8867924528301838
2022-01-01T00:15-07:00,2.0618556701030926
2022-01-01T00:30-07:00,2.0618556701030926
2022-01-01T00:45-07:00,2.051282051282051
2022-01-01T01:00-07:00,1.5463917525773196
2022-01-01T01:15-07:00,1.8835616438356118
2022-01-01T01:30-07:00,1.896551724137926
2022-01-01T01:45-07:00,1.7152658662092672
2022-01-01T02:00-07:00,1.5463917525773196
2022-01-01T02:15-07:00,2.5641025641025643
2022-01-01T02:30-07:00,1.0362694300518134
2022-01-01T02:45-07:00,1.9031141868512063
2022-01-01T03:00-07:00,2.0618556701030926
2022-01-01T03:15-07:00,2.051282051282051
2022-01-01T03:30-07:00,1.5463917525773196
2022-01-01T03:45-07:00,1.3698630136986254
2022-01-01T04:00-07:00,2.051282051282051
2022-01-01T04:15-07:00,1.8867924528301838
2022-01-01T04:30-07:00,2.0408163265306123
2022-01-01T04:45-07:00,1.5463917525773196
2022-01-01T05:00-07:00,1.8739352640545097
2022-01-01T05:15-07:00,1.5463917525773196
2022-01-01T05:30-07:00,1.7152658662092672
2022-01-01T05:45-07:00,1.5384615384615385
2022-01-01T06:00-07:00,1.5384615384615385
2022-01-01T06:15-07:00,2.385008517887559
2022-01-01T06:30-07:00,1.5384615384615385
2022-01-01T06:45-07:00,1.372212692967405
2022-01-01T07:00-07:00,1.5384615384615385
2022-01-01T07:15-07:00,1.2006861063464884
2022-01-01T07:30-07:00,1.2259194395796897
2022-01-01T07:45-07:00,1.7421602787456494
2022-01-01T08:00-07:00,1.6304347826086956
2022-01-01T08:15-07:00,1.2658227848101316
2022-01-01T08:30-07:00,1.2867647058823581
2022-01-01T08:45-07:00,1.4925373134328306
2022-01-01T09:00-07:00,1.694915254237288
2022-01-01T09:15-07:00,1.1173184357541899
2022-01-01T09:30-07:00,1.879699248120306
2022-01-01T09:45-07:00,1.5094339622641457
2022-01-01T10:00-07:00,1.8903591682419711
2022-01-01T10:15-07:00,1.1363636363636365
2022-01-01T10:30-07:00,1.3307984790874579
2022-01-01T10:45-07:00,1.3435700575815794
2022-01-01T11:00-07:00,1.1428571428571428
2022-01-01T11:15-07:00,1.361867704280161
2022-01-01T11:30-07:00,1.3384321223709423
2022-01-01T11:45-07:00,1.1627906976744187
2022-01-01T12:00-07:00,1.1560693641618498
2022-01-01T12:15-07:00,2.272727272727273
2022-01-01T12:30-07:00,1.544401544401539
2022-01-01T12:45-07:00,0.7692307692307746
2022-01-01T13:00-07:00,0.9505703422053178
2022-01-01T13:15-07:00,1.0416666666666667
2022-01-01T13:30-07:00,1.526717557251903
2022-01-01T13:45-07:00,2.063789868667912
2022-01-01T14:00-07:00,1.3157894736842157
2022-01-01T14:15-07:00,1.4678899082568755
2022-01-01T14:30-07:00,1.1235955056179776
2022-01-01T14:45-07:00,1.4842300556586219
2022-01-01T15:00-07:00,1.2797074954296213
2022-01-01T15:15-07:00,1.6216216216216217
2022-01-01T15:30-07:00,1.2658227848101316
2022-01-01T15:45-07:00,1.4311270125223563
2022-01-01T16:00-07:00,1.5957446808510638
2022-01-01T16:15-07:00,2.409638554216863
2022-01-01T16:30-07:00,0.8620689655172364
2022-01-01T16:45-07:00,1.2048192771084387
2022-01-01T17:00-07:00,1.8739352640545097
2022-01-01T17:15-07:00,1.2006861063464884
2022-01-01T17:30-07:00,0.856164383561639
2022-01-01T17:45-07:00,1.372212692967405
2022-01-01T18:00-07:00,1.3628620102214604
2022-01-01T18:15-07:00,1.1986301369863064
2022-01-01T18:30-07:00,1.70648464163823
2022-01-01T18:45-07:00,1.3698630136986254
2022-01-01T19:00-07:00,1.8932874354561053
2022-01-01T19:15-07:00,1.3698630136986254
2022-01-01T19:30-07:00,1.70648464163823
2022-01-01T19:45-07:00,1.8835616438356118
2022-01-01T20:00-07:00,2.0618556701030926
2022-01-01T20:15-07:00,1.8932874354561053
2022-01-01T20:30-07:00,2.3890784982935105
2022-01-01T20:45-07:00,2.229845626072046
2022-01-01T21:00-07:00,2.0833333333333335
2022-01-01T21:15-07:00,1.896551724137926
2022-01-01T21:30-07:00,2.0725388601036268
2022-01-01T21:45-07:00,2.2184300341296974
2022-01-01T22:00-07:00,2.229845626072046
2022-01-01T22:15-07:00,2.2413793103448323
2022-01-01T22:30-07:00,2.0725388601036268
2022-01-01T22:45-07:00,2.2375215146299534
2022-01-01T23:00-07:00,2.2413793103448323
2022-01-01T23:15-07:00,1.5463917525773196
2022-01-01T23:30-07:00,1.372212692967405
2022-01-01T23:45-07:00,1.896551724137926
2022-01-02T00:00-07:00,2.0725388601036268
