t,pu
2021-12-31T22:45-07:00,48.187102131192916
2021-12-31T23:00-07:00,52.857142857142854
2021-12-31T23:15-07:00,53.94833948339483
2021-12-31T23:30-07:00,52.85271172102641
2021-12-31T23:45-07:00,47.98119469026549
2022-01-01T00:00-07:00,45.90116559098353
2022-01-01T00:15-07:00,47.1683913452493
2022-01-01T00:30-07:00,52.10132412204951
2022-01-01T00:45-07:00,51.02040816326531
2022-01-01T01:00-07:00,52.85271172102641
2022-01-01T01:15-07:00,52.94117647058823
2022-01-01T01:30-07:00,47.1683913452493
2022-01-01T01:45-07:00,47.05882352941177
2022-01-01T02:00-07:00,47.1683913452493
2022-01-01T02:15-07:00,48.187102131192916
2022-01-01T02:30-07:00,52.105919600882665
2022-01-01T02:45-07:00,52.0
2022-01-01T03:00-07:00,52.857142857142854
2022-01-01T03:15-07:00,53.84615384615385
2022-01-01T03:30-07:00,49.056603773584904
2022-01-01T03:45-07:00,46.964285714285715
2022-01-01T04:00-07:00,47.9807336050389
2022-01-01T04:15-07:00,52.94117647058823
2022-01-01T04:30-07:00,52.85228560634681
2022-01-01T04:45-07:00,52.74964505442499
2022-01-01T05:00-07:00,52.85228560634681
2022-01-01T05:15-07:00,48.96401308615049
2022-01-01T05:30-07:00,49.167803547066846
2022-01-01T05:45-07:00,47.9807336050389
2022-01-01T06:00-07:00,48.07692307692308
2022-01-01T06:15-07:00,52.85228560634681
2022-01-01T06:30-07:00,52.85228560634681
2022-01-01T06:45-07:00,52.94117647058823
2022-01-01T07:00-07:00,52.0
2022-01-01T07:15-07:00,46.964285714285715
2022-01-01T07:30-07:00,47.98598949211909
2022-01-01T07:45-07:00,47.98598949211909
2022-01-01T08:00-07:00,47.05882352941177
2022-01-01T08:15-07:00,52.0
2022-01-01T08:30-07:00,52.0
2022-01-01T08:45-07:00,46.8503937007874
2022-01-01T09:00-07:00,52.0
2022-01-01T09:15-07:00,51.91256830601093
2022-01-01T09:30-07:00,52.0
2022-01-01T09:45-07:00,53.04689693906206
2022-01-01T10:00-07:00,52.94117647058823
2022-01-01T10:15-07:00,57.142857142857146
2022-01-01T10:30-07:00,57.142857142857146
2022-01-01T10:45-07:00,57.238893219017925
2022-01-01T11:00-07:00,57.142857142857146
2022-01-01T11:15-07:00,51.91298540215628
2022-01-01T11:30-07:00,52.0
2022-01-01T11:45-07:00,53.04689693906206
2022-01-01T12:00-07:00,52.94117647058823
2022-01-01T12:15-07:00,52.0
2022-01-01T12:30-07:00,57.06357706162983
2022-01-01T12:45-07:00,57.142857142857146
2022-01-01T13:00-07:00,57.238893219017925
2022-01-01T13:15-07:00,57.142857142857146
2022-01-01T13:30-07:00,52.10541392151246
2022-01-01T13:45-07:00,52.94117647058823
2022-01-01T14:00-07:00,52.0
2022-01-01T14:15-07:00,52.0
2022-01-01T14:30-07:00,56.25
2022-01-01T14:45-07:00,56.167378988172146
2022-01-01T15:00-07:00,56.166982922201136
2022-01-01T15:15-07:00,56.25
2022-01-01T15:30-07:00,51.02040816326531
2022-01-01T15:45-07:00,51.02040816326531
2022-01-01T16:00-07:00,52.0
2022-01-01T16:15-07:00,52.0
2022-01-01T16:30-07:00,56.166982922201136
2022-01-01T16:45-07:00,57.142857142857146
2022-01-01T17:00-07:00,57.23516741727041
2022-01-01T17:15-07:00,56.96636925188744
2022-01-01T17:30-07:00,51.907514450867055
2022-01-01T17:45-07:00,52.85228560634681
2022-01-01T18:00-07:00,52.85228560634681
2022-01-01T18:15-07:00,58.74574990555346
2022-01-01T18:30-07:00,58.8235294117647
2022-01-01T18:45-07:00,57.91907514450867
2022-01-01T19:00-07:00,52.10132412204951
2022-01-01T19:15-07:00,52.0
2022-01-01T19:30-07:00,52.0
2022-01-01T19:45-07:00,56.166583040642244
2022-01-01T20:00-07:00,57.23516741727041
2022-01-01T20:15-07:00,57.923497267759565
2022-01-01T20:30-07:00,58.0
2022-01-01T20:45-07:00,51.907514450867055
2022-01-01T21:00-07:00,50.92980235614838
2022-01-01T21:15-07:00,47.173360925594956
2022-01-01T21:30-07:00,47.05882352941177
2022-01-01T21:45-07:00,52.10132412204951
2022-01-01T22:00-07:00,50.92936802973978
2022-01-01T22:15-07:00,51.91256830601093
2022-01-01T22:30-07:00,52.857142857142854
2022-01-01T22:45-07:00,49.056603773584904
2022-01-01T23:00-07:00,47.98119469026549
2022-01-01T23:15-07:00,47.98119469026549
2022-01-01T23:30-07:00,53.04298748941774
2022-01-01T23:45-07:00,52.10541392151246
2022-01-02T00:00-07:00,53.042501404231416
2022-01-02T00:15-07:00,53.04347826086956
2022-01-02T00:30-07:00,49.056603773584904
2022-01-02T00:45-07:00,49.167803547066846
2022-01-02T01:00-07:00,47.9807336050389
2022-01-02T01:15-07:00,52.94117647058823
2022-01-02T01:30-07:00,52.85228560634681
2022-01-02T01:45-07:00,52.94117647058823
2022-01-02T02:00-07:00,52.85228560634681
2022-01-02T02:15-07:00,47.98119469026549
2022-01-02T02:30-07:00,48.187102131192916
2022-01-02T02:45-07:00,49.167270094134686
2022-01-02T03:00-07:00,50.0
2022-01-02T03:15-07:00,53.76106194690266
2022-01-02T03:30-07:00,53.76106194690266
2022-01-02T03:45-07:00,53.76106194690266
2022-01-02T04:00-07:00,53.84615384615385
2022-01-02T04:15-07:00,52.85271172102641
2022-01-02T04:30-07:00,48.07692307692308
2022-01-02T04:45-07:00,49.056603773584904
2022-01-02T05:00-07:00,48.85245901639344
2022-01-02T05:15-07:00,48.96401308615049
2022-01-02T05:30-07:00,53.04347826086956
2022-01-02T05:45-07:00,52.85228560634681
2022-01-02T06:00-07:00,52.85228560634681
2022-01-02T06:15-07:00,53.04347826086956
2022-01-02T06:30-07:00,47.9807336050389
2022-01-02T06:45-07:00,47.98119469026549
2022-01-02T07:00-07:00,49.91123735132256
2022-01-02T07:15-07:00,48.96907216494845
2022-01-02T07:30-07:00,52.857142857142854
2022-01-02T07:45-07:00,53.04740406320542
2022-01-02T08:00-07:00,52.94117647058823
2022-01-02T08:15-07:00,52.94117647058823
2022-01-02T08:30-07:00,52.857142857142854
2022-01-02T08:45-07:00,43.519188993482985
