t,kvaA,kvaB,kvaC
2021-12-31T22:45-07:00,27417.20958327695,26927.616555004148,34516.30849323259
2021-12-31T23:00-07:00,25091.642698981137,27294.81132620875,32068.343351868574
2021-12-31T23:15-07:00,23611.316608778936,27784.40435448155,32680.33463720958
2021-12-31T23:30-07:00,24234.85489950373,28029.200868617954,31456.352066527572
2021-12-31T23:45-07:00,24841.07268215284,26927.616555004148,32557.93638014138
2022-01-01T00:00-07:00,23255.668842958126,25826.03224139034,29115.19672496364
2022-01-01T00:15-07:00,22154.08452934432,25948.430498458543,32802.73289427778
2022-01-01T00:30-07:00,25703.63398432214,29253.18343929996,30844.36078118657
2022-01-01T00:45-07:00,24969.244441912935,25826.03224139034,29253.18343929996
2022-01-01T01:00-07:00,22643.677557617124,27906.802611549752,31211.55555239117
2022-01-01T01:15-07:00,23980.243430791106,27906.802611549752,33904.31720789159
2022-01-01T01:30-07:00,26193.80436286413,29008.38692516356,32435.538123073176
2022-01-01T01:45-07:00,26316.77997020152,27417.20958327695,32068.343351868574
2022-01-01T02:00-07:00,23734.292216116326,27050.014812072346,29375.58169636816
2022-01-01T02:15-07:00,22888.474071753524,26927.616555004148,30844.36078118657
2022-01-01T02:30-07:00,26560.421783799546,28151.599125686153,29375.58169636816
2022-01-01T02:45-07:00,25948.430498458543,28151.599125686153,33047.52940841418
2022-01-01T03:00-07:00,25214.04095604934,25826.03224139034,29742.776467572763
2022-01-01T03:15-07:00,23990.05838536733,27539.60784034515,31089.15729532297
2022-01-01T03:30-07:00,26193.80436286413,26682.820040867748,32435.538123073176
2022-01-01T03:45-07:00,27177.609221563256,27417.20958327695,30966.759038254768
2022-01-01T04:00-07:00,23745.26187123093,25826.03224139034,32404.36120853694
2022-01-01T04:15-07:00,23010.872328821726,26682.820040867748,30354.767752913765
2022-01-01T04:30-07:00,25091.642698981137,28641.192153958957,31064.331233747816
2022-01-01T04:45-07:00,23876.897732606165,28140.62947057155,32769.82392893397
2022-01-01T05:00-07:00,22536.867757817043,26435.136775385396,32404.36120853694
2022-01-01T05:15-07:00,24112.456642435533,26556.957682184406,31064.331233747816
2022-01-01T05:30-07:00,26313.315868586385,27531.524936576498,33378.92846292903
2022-01-01T05:45-07:00,24479.651413640135,26191.494961787375,29237.01763176265
2022-01-01T06:00-07:00,23010.872328821726,25826.03224139034,32038.898488139905
2022-01-01T06:15-07:00,28140.62947057155,28627.913097767596,33013.46574253199
2022-01-01T06:30-07:00,26560.421783799546,28151.599125686153,33378.92846292903
2022-01-01T06:45-07:00,23990.05838536733,28384.271284169572,31307.973047345837
2022-01-01T07:00-07:00,24349.17025280328,26562.731184876302,30497.950619672793
2022-01-01T07:15-07:00,26316.77997020152,28284.389687599767,32068.343351868574
2022-01-01T07:30-07:00,25947.85314818935,27177.609221563256,28763.59041102716
2022-01-01T07:45-07:00,23242.389786766766,26439.755577538912,31333.95380945937
2022-01-01T08:00-07:00,24964.04828949023,27177.609221563256,32219.609122396258
2022-01-01T08:15-07:00,26316.77997020152,28776.292116949327,32711.511551745818
2022-01-01T08:30-07:00,23845.720818069924,28161.414080262377,34064.24323245711
2022-01-01T08:45-07:00,22627.511750079815,27177.609221563256,30129.023797660622
2022-01-01T09:00-07:00,25699.015182168623,27300.584828900646,30866.877441684963
2022-01-01T09:15-07:00,26808.682399551086,29883.072582985842,32834.48715908321
2022-01-01T09:30-07:00,23611.316608778936,27054.633614225866,30006.048190323232
2022-01-01T09:45-07:00,24718.09707481545,28407.365294937157,34433.17005446928
2022-01-01T10:00-07:00,27054.633614225866,28530.340902274547,31112.828656359743
2022-01-01T10:15-07:00,24718.09707481545,27300.584828900646,32588.535944408428
2022-01-01T10:30-07:00,25947.85314818935,27669.511650912817,30620.926227010183
2022-01-01T10:45-07:00,23969.273775676505,27300.584828900646,33449.36519577016
2022-01-01T11:00-07:00,25824.87754085196,28653.316509611937,31333.95380945937
2022-01-01T11:15-07:00,24841.07268215284,27054.633614225866,32711.511551745818
2022-01-01T11:30-07:00,22381.560535405035,27300.584828900646,31604.731085709307
2022-01-01T11:45-07:00,24472.14586014067,26685.706792213696,33203.41398109538
2022-01-01T12:00-07:00,25947.85314818935,27792.487258250207,32465.560337071038
2022-01-01T12:15-07:00,25946.121097381783,25824.87754085196,31481.755478371917
2022-01-01T12:30-07:00,24472.14586014067,27177.609221563256,31481.755478371917
2022-01-01T12:45-07:00,26562.731184876302,27669.511650912817,30989.853049022353
2022-01-01T13:00-07:00,27792.487258250207,28161.414080262377,31850.682300384087
2022-01-01T13:15-07:00,24103.219038128496,26193.80436286413,30006.048190323232
2022-01-01T13:30-07:00,23857.267823453716,28161.414080262377,31727.706693046697
2022-01-01T13:45-07:00,27669.511650912817,30374.975012335402,31112.828656359743
2022-01-01T14:00-07:00,25087.02389682762,27054.633614225866,31973.657907721477
