t,kvaA,kvaB,kvaC
2021-12-31T22:45-07:00,25232.516164663404,23830.709711070995,26568.5046875682
2021-12-31T23:00-07:00,23850.339620223443,23860.154574799664,26590.443997797407
2021-12-31T23:15-07:00,23869.96952937589,23869.96952937589,26601.413652912008
2021-12-31T23:30-07:00,23879.784483952113,23879.784483952113,26623.352963141213
2021-12-31T23:45-07:00,23840.52466564722,23850.339620223443,26579.474342682803
2022-01-01T00:00-07:00,23899.41439310456,23889.599438528337,26623.352963141213
2022-01-01T00:15-07:00,23801.264847342325,23820.89475649477,26557.535032453598
2022-01-01T00:30-07:00,23860.154574799664,23869.96952937589,26612.383308026612
2022-01-01T00:45-07:00,23811.079801918546,23820.89475649477,27943.75302877789
2022-01-01T01:00-07:00,23801.264847342325,23811.079801918546,26546.565377338993
2022-01-01T01:15-07:00,23850.339620223443,23860.154574799664,28001.488055696853
2022-01-01T01:30-07:00,23899.41439310456,23899.41439310456,26634.322618255817
2022-01-01T01:45-07:00,23889.599438528337,23889.599438528337,26645.29227337042
2022-01-01T02:00-07:00,23820.89475649477,23820.89475649477,26568.5046875682
2022-01-01T02:15-07:00,23840.52466564722,23820.89475649477,26579.474342682803
2022-01-01T02:30-07:00,23869.96952937589,23869.96952937589,26612.383308026612
2022-01-01T02:45-07:00,23840.52466564722,23830.709711070995,26579.474342682803
2022-01-01T03:00-07:00,23850.339620223443,23840.52466564722,26590.443997797407
2022-01-01T03:15-07:00,23840.52466564722,23830.709711070995,26579.474342682803
2022-01-01T03:30-07:00,23850.339620223443,23850.339620223443,26612.383308026612
2022-01-01T03:45-07:00,23850.339620223443,23840.52466564722,26579.474342682803
2022-01-01T04:00-07:00,23840.52466564722,23830.709711070995,26579.474342682803
2022-01-01T04:15-07:00,23820.89475649477,23811.079801918546,26557.535032453598
2022-01-01T04:30-07:00,23811.079801918546,23801.264847342325,26535.595722224392
2022-01-01T04:45-07:00,23771.819983613652,23771.819983613652,26524.626067109788
2022-01-01T05:00-07:00,23771.819983613652,23781.634938189876,26513.656411995187
2022-01-01T05:15-07:00,23771.819983613652,23752.190074461207,26502.686756880583
2022-01-01T05:30-07:00,23762.005029037427,25149.3777259001,26491.71710176598
2022-01-01T05:45-07:00,23781.634938189876,23781.634938189876,26513.656411995187
2022-01-01T06:00-07:00,23762.005029037427,23762.005029037427,26491.71710176598
2022-01-01T06:15-07:00,23771.819983613652,23771.819983613652,26513.656411995187
