t,v
2022-03-31T23:45-07:00,530.7558174133301
2022-04-01T00:00-07:00,560.8668435811996
2022-04-01T00:15-07:00,549.4219444990158
2022-04-01T00:30-07:00,536.7631084918976
2022-04-01T00:45-07:00,541.017521739006
2022-04-01T01:00-07:00,538.8914985656738
2022-04-01T01:15-07:00,506.71787679195404
2022-04-01T01:30-07:00,544.1388388872147
2022-04-01T01:45-07:00,542.0097000598907
2022-04-01T02:00-07:00,534.353502035141
2022-04-01T02:15-07:00,536.0240267515182
2022-04-01T02:30-07:00,520.3996518850327
2022-04-01T02:45-07:00,533.7210141420364
2022-04-01T03:00-07:00,544.0681130886078
2022-04-01T03:15-07:00,571.7264341115952
2022-04-01T03:30-07:00,553.4011471271515
2022-04-01T03:45-07:00,563.5249388217926
2022-04-01T04:00-07:00,542.9043923616409
2022-04-01T04:15-07:00,542.071683049202
2022-04-01T04:30-07:00,531.3814115524292
2022-04-01T04:45-07:00,535.5503319501877
2022-04-01T05:00-07:00,533.7283705472946
2022-04-01T05:15-07:00,537.723708152771
2022-04-01T05:30-07:00,534.1973952054977
2022-04-01T05:45-07:00,531.9564236402512
2022-04-01T06:00-07:00,544.764627456665
2022-04-01T06:15-07:00,534.7130959033966
2022-04-01T06:30-07:00,545.8745450973511
2022-04-01T06:45-07:00,521.9539393186569
2022-04-01T07:00-07:00,540.4829545021057
2022-04-01T07:15-07:00,539.2511521577835
2022-04-01T07:30-07:00,542.6625519990921
2022-04-01T07:45-07:00,575.3758590221405
2022-04-01T08:00-07:00,554.9633330106735
2022-04-01T08:15-07:00,520.1678272485733
2022-04-01T08:30-07:00,565.0377591848373
2022-04-01T08:45-07:00,548.8609955310822
2022-04-01T09:00-07:00,547.253811955452
2022-04-01T09:15-07:00,552.5158939361572
2022-04-01T09:30-07:00,580.2170965671539
2022-04-01T09:45-07:00,546.3103660345078
2022-04-01T10:00-07:00,550.6567381620407
2022-04-01T10:15-07:00,539.553507566452
2022-04-01T10:30-07:00,523.9397583007812
2022-04-01T10:45-07:00,557.440337061882
2022-04-01T11:00-07:00,543.71149122715
2022-04-01T11:15-07:00,562.4136356115341
2022-04-01T11:30-07:00,545.7290754318237
2022-04-01T11:45-07:00,555.5601345300674
2022-04-01T12:00-07:00,558.8093144893646
2022-04-01T12:15-07:00,549.5931434631348
2022-04-01T12:30-07:00,557.2826317548752
2022-04-01T12:45-07:00,555.8138481378555
2022-04-01T13:00-07:00,542.2236003875732
2022-04-01T13:15-07:00,552.6883140802383
2022-04-01T13:30-07:00,549.4789210557938
2022-04-01T13:45-07:00,538.4667942523956
2022-04-01T14:00-07:00,543.3953486680984
2022-04-01T14:15-07:00,543.7509297132492
2022-04-01T14:30-07:00,541.7837985754013
2022-04-01T14:45-07:00,552.8139642477036
2022-04-01T15:00-07:00,545.8835484981537
2022-04-01T15:15-07:00,541.9967393875122
2022-04-01T15:30-07:00,553.843602180481
2022-04-01T15:45-07:00,556.6560274362564
2022-04-01T16:00-07:00,556.0335440635681
2022-04-01T16:15-07:00,561.4750508069992
2022-04-01T16:30-07:00,563.4686247110367
2022-04-01T16:45-07:00,553.8327976465225
2022-04-01T17:00-07:00,568.6732603311539
2022-04-01T17:15-07:00,574.2392550706863
2022-04-01T17:30-07:00,560.2279020547867
2022-04-01T17:45-07:00,562.4856374263763
2022-04-01T18:00-07:00,553.0913754701614
2022-04-01T18:15-07:00,555.2747895717621
2022-04-01T18:30-07:00,553.740774512291
