t,kvaA,kvaB,kvaC
2021-12-31T22:45-07:00,3459.4828129842376,4077.247601017137,3459.4828129842376
2021-12-31T23:00-07:00,4324.353516230297,4942.1183042631965,4181.17064947127
2021-12-31T23:15-07:00,3088.823940164498,4200.800558623718,3088.823940164498
2021-12-31T23:30-07:00,4181.17064947127,4919.024293495611,4161.540740318823
2021-12-31T23:45-07:00,4058.1950421338797,4550.097471483441,3935.2194347964896
2022-01-01T00:00-07:00,4039.1424832506223,4773.532025659826,4020.0899243673643
2022-01-01T00:15-07:00,4550.097471483441,5140.726796864428,4406.337254455224
2022-01-01T00:30-07:00,3916.7442261824212,4651.133768591625,3794.3459691142207
2022-01-01T00:45-07:00,3916.7442261824212,4528.735511523425,3794.3459691142207
2022-01-01T01:00-07:00,3812.243827459099,4528.735511523425,3794.3459691142207
2022-01-01T01:15-07:00,4181.17064947127,4796.048686158221,4161.540740318823
2022-01-01T01:30-07:00,3689.268220121709,4304.14625680866,3566.2926127843184
2022-01-01T01:45-07:00,3935.2194347964896,4651.133768591625,3916.7442261824212
2022-01-01T02:00-07:00,3812.243827459099,4406.337254455224,3794.3459691142207
2022-01-01T02:15-07:00,5041.999900833002,5752.7180822054315,5018.328539796227
2022-01-01T02:30-07:00,3320.3413981095377,3935.2194347964896,3304.752940841418
2022-01-01T02:45-07:00,4304.14625680866,4919.024293495611,4283.938997387024
2022-01-01T03:00-07:00,4895.930282728027,5630.3198251372305,5018.328539796227
2022-01-01T03:15-07:00,4796.048686158221,5263.125053932628,4651.133768591625
2022-01-01T03:30-07:00,3443.3170054469283,4058.1950421338797,3427.1511979096185
2022-01-01T03:45-07:00,4161.540740318823,4651.133768591625,4039.1424832506223
2022-01-01T04:00-07:00,4651.133768591625,5385.523311000829,4773.532025659826
2022-01-01T04:15-07:00,5018.328539796227,5752.7180822054315,4895.930282728027
2022-01-01T04:30-07:00,3916.7442261824212,4651.133768591625,3794.3459691142207
2022-01-01T04:45-07:00,3916.7442261824212,4528.735511523425,3898.2690175683533
2022-01-01T05:00-07:00,4283.938997387024,4773.532025659826,4263.731737965387
2022-01-01T05:15-07:00,4895.930282728027,5507.92156806903,4872.836271960442
2022-01-01T05:30-07:00,4283.938997387024,5018.328539796227,4263.731737965387
2022-01-01T05:45-07:00,4283.938997387024,4895.930282728027,4263.731737965387
2022-01-01T06:00-07:00,3074.3901834347575,3689.268220121709,3182.3546837732174
2022-01-01T06:15-07:00,4324.353516230297,4919.024293495611,4304.14625680866
2022-01-01T06:30-07:00,4058.1950421338797,4796.048686158221,4181.17064947127
2022-01-01T06:45-07:00,3953.6946434105575,4695.012389050037,3935.2194347964896
2022-01-01T07:00-07:00,4181.17064947127,4673.073078820831,4181.17064947127
2022-01-01T07:15-07:00,3566.2926127843184,3812.243827459099,3443.3170054469283
2022-01-01T07:30-07:00,3197.3657907721476,3812.243827459099,3566.2926127843184
2022-01-01T07:45-07:00,3689.268220121709,4427.121864146051,4181.17064947127
2022-01-01T08:00-07:00,3566.2926127843184,4181.17064947127,3935.2194347964896
2022-01-01T08:15-07:00,4058.1950421338797,4427.121864146051,4058.1950421338797
2022-01-01T08:30-07:00,4673.073078820831,5287.951115507783,4919.024293495611
2022-01-01T08:45-07:00,4427.121864146051,5164.9755081703925,4673.073078820831
2022-01-01T09:00-07:00,3583.0357705908177,4304.14625680866,3812.243827459099
2022-01-01T09:15-07:00,4528.735511523425,5140.726796864428,4651.133768591625
2022-01-01T09:30-07:00,3059.956426705017,3916.7442261824212,3549.5494549778196
2022-01-01T09:45-07:00,3197.3657907721476,3689.268220121709,3427.1511979096185
2022-01-01T10:00-07:00,5018.328539796227,5507.92156806903,5140.726796864428
2022-01-01T10:15-07:00,2213.5609320730255,2828.438968759977,2570.363398432214
2022-01-01T10:30-07:00,2951.414576097367,3566.2926127843184,3197.3657907721476
2022-01-01T10:45-07:00,2090.585324735635,2582.4877540851962,2459.5121467478057
2022-01-01T11:00-07:00,3320.3413981095377,3794.3459691142207,3549.5494549778196
2022-01-01T11:15-07:00,2213.5609320730255,2582.4877540851962,2459.5121467478057
2022-01-01T11:30-07:00,2459.5121467478057,2951.414576097367,2692.7616555004147
2022-01-01T11:45-07:00,3074.3901834347575,3566.2926127843184,3304.752940841418
2022-01-01T12:00-07:00,368.9268220121709,983.8048586991224,860.8292513617321
2022-01-01T12:15-07:00,2705.4633614225863,3074.3901834347575,2951.414576097367
2022-01-01T12:30-07:00,1844.6341100608545,2459.5121467478057,2213.5609320730255
2022-01-01T12:45-07:00,2090.585324735635,2459.5121467478057,2325.5668842958125
2022-01-01T13:00-07:00,3566.2926127843184,4058.1950421338797,3794.3459691142207
2022-01-01T13:15-07:00,2090.585324735635,2459.5121467478057,2336.5365394104156
2022-01-01T13:30-07:00,368.9268220121709,860.8292513617321,860.8292513617321
2022-01-01T13:45-07:00,3074.3901834347575,3566.2926127843184,3304.752940841418
2022-01-01T14:00-07:00,1844.6341100608545,2447.9651413640136,2080.7703701594114
2022-01-01T14:15-07:00,3304.752940841418,3916.7442261824212,3549.5494549778196
2022-01-01T14:30-07:00,491.9024293495612,860.8292513617321,860.8292513617321
