t,cu
2021-12-31T22:45-07:00,5.051664753157297
2021-12-31T23:00-07:00,4.571428571428565
2021-12-31T23:15-07:00,3.8461538461538463
2021-12-31T23:30-07:00,5.548996458087374
2021-12-31T23:45-07:00,4.378698224852064
2022-01-01T00:00-07:00,5.983889528193319
2022-01-01T00:15-07:00,5.701254275940713
2022-01-01T00:30-07:00,5.714285714285714
2022-01-01T00:45-07:00,4.545454545454546
2022-01-01T01:00-07:00,5.30035335689046
2022-01-01T01:15-07:00,5.122235157159495
2022-01-01T01:30-07:00,5.319148936170213
2022-01-01T01:45-07:00,4.009433962264144
2022-01-01T02:00-07:00,7.497243660418971
2022-01-01T02:15-07:00,4.8019207683073155
2022-01-01T02:30-07:00,4.534606205250603
2022-01-01T02:45-07:00,5.677867902665115
2022-01-01T03:00-07:00,6.320541760722355
2022-01-01T03:15-07:00,4.733727810650881
2022-01-01T03:30-07:00,3.389830508474576
2022-01-01T03:45-07:00,5.494505494505501
2022-01-01T04:00-07:00,6.927374301675985
2022-01-01T04:15-07:00,3.767123287671233
2022-01-01T04:30-07:00,6.652126499454737
2022-01-01T04:45-07:00,4.054054054054054
2022-01-01T05:00-07:00,4.419889502762424
2022-01-01T05:15-07:00,4.419889502762424
2022-01-01T05:30-07:00,4.831460674157297
2022-01-01T05:45-07:00,4.274465691788533
2022-01-01T06:00-07:00,6.768558951965073
2022-01-01T06:15-07:00,3.7946428571428505
2022-01-01T06:30-07:00,4.074889867841403
2022-01-01T06:45-07:00,5.164835164835171
2022-01-01T07:00-07:00,4.697986577181208
2022-01-01T07:15-07:00,3.820224719101117
2022-01-01T07:30-07:00,6.70270270270271
2022-01-01T07:45-07:00,4.287369640787942
2022-01-01T08:00-07:00,5.652173913043471
2022-01-01T08:15-07:00,5.573770491803279
2022-01-01T08:30-07:00,5.0675675675675675
2022-01-01T08:45-07:00,4.274465691788533
2022-01-01T09:00-07:00,5.0
2022-01-01T09:15-07:00,5.0
2022-01-01T09:30-07:00,4.899777282850786
2022-01-01T09:45-07:00,6.122448979591836
2022-01-01T10:00-07:00,4.29042904290429
2022-01-01T10:15-07:00,5.824175824175831
2022-01-01T10:30-07:00,4.713804713804714
2022-01-01T10:45-07:00,4.6029919447640895
2022-01-01T11:00-07:00,5.726872246696028
2022-01-01T11:15-07:00,4.303510758776904
2022-01-01T11:30-07:00,5.9819413092550855
2022-01-01T11:45-07:00,4.565701559020051
2022-01-01T12:00-07:00,5.942857142857136
2022-01-01T12:15-07:00,3.7037037037037037
