t,kvaA,kvaB,kvaC
2021-12-31T22:45-07:00,36251.8234024166,33062.54051541311,36320.52808445017
2021-12-31T23:00-07:00,36251.8234024166,32857.0038195816,37044.52532201396
2021-12-31T23:15-07:00,35766.84917629732,32700.541896631217,35596.53084688638
2021-12-31T23:30-07:00,35766.84917629732,33584.46515876053,36923.85911575333
2021-12-31T23:45-07:00,36615.55407200607,34069.43938487982,36682.52670323206
2022-01-01T00:00-07:00,35958.529465668274,33907.20395923754,38009.85497209901
2022-01-01T00:15-07:00,36373.06695894642,33665.87154671627,36441.1942907108
2022-01-01T00:30-07:00,35766.84917629732,32821.20810289185,37165.19152827459
2022-01-01T00:45-07:00,37165.19152827459,33786.5377529769,38251.18738462028
2022-01-01T01:00-07:00,35645.6056197675,32579.875690370583,37527.190147056484
2022-01-01T01:15-07:00,36373.06695894642,33341.97804570089,37406.52394079586
2022-01-01T01:30-07:00,37221.77185465518,34069.43938487982,37285.857734535224
2022-01-01T01:45-07:00,35766.84917629732,33463.22160223071,37044.52532201396
2022-01-01T02:00-07:00,36251.8234024166,33705.708715290355,37165.19152827459
2022-01-01T02:15-07:00,36615.55407200607,33303.872927934375,37889.188765838386
2022-01-01T02:30-07:00,35645.6056197675,32857.0038195816,36441.1942907108
2022-01-01T02:45-07:00,35888.09273282714,33062.54051541311,37044.52532201396
2022-01-01T03:00-07:00,35888.09273282714,33062.54051541311,36561.860496971436
2022-01-01T03:15-07:00,35403.118506707855,32217.87707158869,37647.85635331712
2022-01-01T03:30-07:00,35403.118506707855,32579.875690370583,36803.192909492696
2022-01-01T03:45-07:00,35524.36206323768,33183.20672167374,38251.18738462028
2022-01-01T04:00-07:00,37285.857734535224,34389.86878428006,38371.853590880906
2022-01-01T04:15-07:00,36320.52808445017,32941.87430915248,37285.857734535224
2022-01-01T04:30-07:00,35717.19705314701,33183.20672167374,37768.52255957775
2022-01-01T04:45-07:00,35475.86464062575,33424.53913419501,36987.36764536419
2022-01-01T05:00-07:00,35837.86325940764,33303.872927934375,36867.27878937274
2022-01-01T05:15-07:00,35355.19843436511,33062.54051541311,36266.83450941554
2022-01-01T05:30-07:00,35234.53222810449,33545.205340455635,36987.36764536419
2022-01-01T05:45-07:00,35717.19705314701,32941.87430915248,36026.656797432646
2022-01-01T06:00-07:00,36923.85911575333,33985.14624557814,38548.52277325294
2022-01-01T06:15-07:00,36682.52670323206,33665.87154671627,37107.45650135563
2022-01-01T06:30-07:00,35717.19705314701,33424.53913419501,38251.18738462028
2022-01-01T06:45-07:00,35766.84917629732,33062.54051541311,36803.192909492696
2022-01-01T07:00-07:00,35888.09273282714,33705.708715290355,37949.2331938341
2022-01-01T07:15-07:00,36736.79762853589,33826.95227182018,37100.528298125355
2022-01-01T07:30-07:00,36858.04118506571,34190.68294140964,39161.66875913232
2022-01-01T07:45-07:00,36979.28474159553,34069.43938487982,37343.015411185
2022-01-01T08:00-07:00,35571.70478531122,32891.64483573298,37949.2331938341
2022-01-01T08:15-07:00,35524.36206323768,33341.97804570089,37585.50252424464
2022-01-01T08:30-07:00,36058.98841250727,33500.74936972804,37827.98963730428
2022-01-01T08:45-07:00,36058.98841250727,32891.64483573298,38070.47675036392
2022-01-01T09:00-07:00,36546.27203970331,33378.92846292903,37949.2331938341
2022-01-01T09:15-07:00,36009.33628935696,33705.708715290355,37827.98963730428
2022-01-01T09:30-07:00,36615.55407200607,33584.46515876053,38070.47675036392
2022-01-01T09:45-07:00,35937.16750570826,33622.57027652705,37221.77185465518
2022-01-01T10:00-07:00,36858.04118506571,34311.926497939465,39282.91231566214
2022-01-01T10:15-07:00,36668.09294650232,33584.46515876053,38070.47675036392
2022-01-01T10:30-07:00,35937.16750570826,32404.36120853694,37464.25896771482
2022-01-01T10:45-07:00,35693.525692110234,32648.00302213496,37343.015411185
2022-01-01T11:00-07:00,36130.57984588678,32735.760263051783,38434.20741995339
2022-01-01T11:15-07:00,35693.525692110234,33622.57027652705,38555.45097648321
2022-01-01T11:30-07:00,36789.91385330133,33500.74936972804,39040.4252026025
2022-01-01T11:45-07:00,37399.01838729639,33866.21209012507,38070.47675036392
2022-01-01T12:00-07:00,36130.57984588678,34069.43938487982,37827.98963730428
2022-01-01T12:15-07:00,36911.73476010035,32526.18211533595,37343.015411185
2022-01-01T12:30-07:00,35693.525692110234,32250.786036932495,37100.528298125355
2022-01-01T12:45-07:00,36494.310515476245,32614.51670652196,37706.74608077446
2022-01-01T13:00-07:00,36180.80931930628,33099.490932641245,37343.015411185
2022-01-01T13:15-07:00,36736.79762853589,33220.73448917107,38434.20741995339
2022-01-01T13:30-07:00,36424.4511329043,34475.316624120125,37827.98963730428
2022-01-01T13:45-07:00,37520.8392940954,34231.674810522105,38312.96386342357
2022-01-01T14:00-07:00,35766.84917629732,33705.708715290355,37343.015411185
2022-01-01T14:15-07:00,36058.98841250727,32250.786036932495,37585.50252424464
2022-01-01T14:30-07:00,36858.04118506571,33463.22160223071,38434.20741995339
2022-01-01T14:45-07:00,36424.4511329043,32614.51670652196,38191.720306893745
2022-01-01T15:00-07:00,36373.06695894642,33220.73448917107,37221.77185465518
2022-01-01T15:15-07:00,36009.33628935696,32978.24737611142,37706.74608077446
2022-01-01T15:30-07:00,36373.06695894642,32857.0038195816,37464.25896771482
2022-01-01T15:45-07:00,36009.33628935696,33220.73448917107,37585.50252424464
2022-01-01T16:00-07:00,36494.310515476245,33705.708715290355,37221.77185465518
2022-01-01T16:15-07:00,36009.33628935696,32250.786036932495,37827.98963730428
2022-01-01T16:30-07:00,35888.09273282714,32614.51670652196,37889.188765838386
2022-01-01T16:45-07:00,35160.63139364821,32735.760263051783,37406.52394079586
