t,vu
2021-12-31T22:45-07:00,0.34391311005935116
2021-12-31T23:00-07:00,0.31289350255596515
2021-12-31T23:15-07:00,0.35982287295833426
2021-12-31T23:30-07:00,0.6870696343566217
2021-12-31T23:45-07:00,0.31176929072485915
2022-01-01T00:00-07:00,0.25058588014511995
2022-01-01T00:15-07:00,0.12486152595274252
2022-01-01T00:30-07:00,0.29743172940004364
2022-01-01T00:45-07:00,0.15659254843979087
2022-01-01T01:00-07:00,0.3597103245110746
2022-01-01T01:15-07:00,0.5006253071839892
2022-01-01T01:30-07:00,0.43729549248986616
2022-01-01T01:45-07:00,0.15607929273902216
2022-01-01T02:00-07:00,0.10935981883399018
2022-01-01T02:15-07:00,0.5788504732003074
2022-01-01T02:30-07:00,0.31289350255596515
2022-01-01T02:45-07:00,0.29785137398711087
2022-01-01T03:00-07:00,0.03129102052746773
2022-01-01T03:15-07:00,0.34450550986599077
2022-01-01T03:30-07:00,0.10920151161516985
2022-01-01T03:45-07:00,0.3761180363121747
2022-01-01T04:00-07:00,0.3761204186030206
2022-01-01T04:15-07:00,0.3289459296069468
2022-01-01T04:30-07:00,0.10968300714343761
2022-01-01T04:45-07:00,0.43949192041019536
2022-01-01T05:00-07:00,0.20360267546202507
2022-01-01T05:15-07:00,0.5665707889291065
2022-01-01T05:30-07:00,0.3140679540870694
2022-01-01T05:45-07:00,0.03138431050719771
2022-01-01T06:00-07:00,0.596734144715289
2022-01-01T06:15-07:00,0.2503162343466282
2022-01-01T06:30-07:00,0.36089561932450803
2022-01-01T06:45-07:00,0.2660009686740389
2022-01-01T07:00-07:00,0.358367574868165
2022-01-01T07:15-07:00,0.560748627582415
2022-01-01T07:30-07:00,0.31118480639608803
2022-01-01T07:45-07:00,0.15593563917513967
2022-01-01T08:00-07:00,0.31133249867631224
2022-01-01T08:15-07:00,0.2802433576159393
2022-01-01T08:30-07:00,0.2024587728720922
2022-01-01T08:45-07:00,0.1242819693314746
2022-01-01T09:00-07:00,0.41997390459858597
2022-01-01T09:15-07:00,0.15593563917513967
2022-01-01T09:30-07:00,0.41938679624612496
2022-01-01T09:45-07:00,0.29535114059862794
2022-01-01T10:00-07:00,0.3884400303857637
2022-01-01T10:15-07:00,0.3109959943721619
2022-01-01T10:30-07:00,0.07776049766718064
2022-01-01T10:45-07:00,0.41977564692984326
2022-01-01T11:00-07:00,0.310752024308603
2022-01-01T11:15-07:00,0.3574787500495321
2022-01-01T11:30-07:00,0.2331002331002331
2022-01-01T11:45-07:00,0.26389509703270997
2022-01-01T12:00-07:00,0.14005507126300396
2022-01-01T12:15-07:00,0.07767830684473062
2022-01-01T12:30-07:00,0.1865666905994682
2022-01-01T12:45-07:00,0.14018834194290303
2022-01-01T13:00-07:00,0.18647734101836988
2022-01-01T13:15-07:00,0.1246304812844184
2022-01-01T13:30-07:00,0.2950759301901507
2022-01-01T13:45-07:00,0.12457225732657529
2022-01-01T14:00-07:00,0.2333201544610084
2022-01-01T14:15-07:00,0.40504608313499657
2022-01-01T14:30-07:00,0.2024587728720922
2022-01-01T14:45-07:00,0.26496211534759717
2022-01-01T15:00-07:00,0.4517828203862032
2022-01-01T15:15-07:00,0.4515693944995643
2022-01-01T15:30-07:00,0.4052986507757652
2022-01-01T15:45-07:00,0.2644698504916458
2022-01-01T16:00-07:00,0.09328452924880232
2022-01-01T16:15-07:00,0.17131145622343116
2022-01-01T16:30-07:00,0.4056780788868149
2022-01-01T16:45-07:00,0.04688280272218835
2022-01-01T17:00-07:00,0.4840710181774775
2022-01-01T17:15-07:00,0.3601609412756586
2022-01-01T17:30-07:00,0.10973698287019575
2022-01-01T17:45-07:00,0.5644436100782568
2022-01-01T18:00-07:00,0.5018839674401862
2022-01-01T18:15-07:00,0.07845838010271731
2022-01-01T18:30-07:00,0.18806020930149694
2022-01-01T18:45-07:00,0.34439765130260924
2022-01-01T19:00-07:00,0.4534807123179686
2022-01-01T19:15-07:00,0.3761180363121881
2022-01-01T19:30-07:00,0.3294127300047133
2022-01-01T19:45-07:00,0.06276383093817274
2022-01-01T20:00-07:00,0.29766232627470407
2022-01-01T20:15-07:00,0.15593325611224024
2022-01-01T20:30-07:00,0.3605044373897745
2022-01-01T20:45-07:00,0.43969898012437253
2022-01-01T21:00-07:00,0.5765054829289029
2022-01-01T21:15-07:00,0.657585246330065
2022-01-01T21:30-07:00,0.422140741286071
2022-01-01T21:45-07:00,0.6880389609497122
2022-01-01T22:00-07:00,0.40599481692015676
2022-01-01T22:15-07:00,0.24926096256882355
2022-01-01T22:30-07:00,0.17187356948852095
2022-01-01T22:45-07:00,0.40637795453614
2022-01-01T23:00-07:00,0.5301697523024906
2022-01-01T23:15-07:00,0.2964132847540509
2022-01-01T23:30-07:00,0.2336448598130841
2022-01-01T23:45-07:00,0.5450039357553997
2022-01-02T00:00-07:00,0.2959078641958579
2022-01-02T00:15-07:00,0.1886787699736473
2022-01-02T00:30-07:00,0.20376462547755772
2022-01-02T00:45-07:00,0.2981317883863353
2022-01-02T01:00-07:00,0.3442335983776886
2022-01-02T01:15-07:00,0.29794478682404396
2022-01-02T01:30-07:00,0.2509419837200931
2022-01-02T01:45-07:00,0.18761916753905114
2022-01-02T02:00-07:00,0.5319995625065553
2022-01-02T02:15-07:00,0.23430178739486698
2022-01-02T02:30-07:00,0.4688208735467205
2022-01-02T02:45-07:00,0.171712591390474
2022-01-02T03:00-07:00,0.28155843002742104
2022-01-02T03:15-07:00,0.6405258653993171
2022-01-02T03:30-07:00,0.467943333746672
2022-01-02T03:45-07:00,0.3745308809386035
2022-01-02T04:00-07:00,0.40618748300639096
2022-01-02T04:15-07:00,0.18744094429260252
2022-01-02T04:30-07:00,0.5314958033320829
2022-01-02T04:45-07:00,0.3762925501725948
2022-01-02T05:00-07:00,0.15666853423277527
2022-01-02T05:15-07:00,0.36100891083575576
2022-01-02T05:30-07:00,0.5649727119832474
2022-01-02T05:45-07:00,0.3450434327450407
2022-01-02T06:00-07:00,0.23496479842265103
2022-01-02T06:15-07:00,0.12574709783210522
2022-01-02T06:30-07:00,0.21964134136966534
2022-01-02T06:45-07:00,0.2806342079977263
2022-01-02T07:00-07:00,0.2181039313452871
2022-01-02T07:15-07:00,0.37540964883900413
2022-01-02T07:30-07:00,0.10945765276829378
2022-01-02T07:45-07:00,0.2811626081593528
2022-01-02T08:00-07:00,0.39117747377772744
2022-01-02T08:15-07:00,0.15610603329083328
2022-01-02T08:30-07:00,0.26520775186477097
2022-01-02T08:45-07:00,0.3434275565533882
2022-01-02T09:00-07:00,0.31216095962468765
2022-01-02T09:15-07:00,0.28011251706521517
