t,v,r,s
2022-05-28T17:30:00.310-07:00,30320,0,0
2022-05-28T17:45:00.236-07:00,30321,0,0
2022-05-28T18:00:00.238-07:00,30323,0,0
2022-05-28T18:15:00.253-07:00,30323,0,0
2022-05-28T18:30:00.267-07:00,30326,0,0
2022-05-28T18:45:00.343-07:00,30327,0,0
2022-05-28T19:00:00.641-07:00,30328,0,0
2022-05-28T19:15:00.262-07:00,30330,0,0
2022-05-28T19:30:00.255-07:00,30331,0,0
2022-05-28T19:45:00.253-07:00,30333,0,0
2022-05-28T20:00:00.292-07:00,30336,0,0
2022-05-28T20:15:00.238-07:00,30337,0,0
2022-05-28T20:30:02.100-07:00,30338,0,0
2022-05-28T20:45:00.234-07:00,30341,0,0
2022-05-28T21:00:00.252-07:00,30345,0,0
2022-05-28T21:15:00.316-07:00,30348,0,0
2022-05-28T21:30:00.253-07:00,30350,0,0
2022-05-28T21:45:00.341-07:00,30352,0,0
2022-05-28T22:00:00.369-07:00,30356,0,0
2022-05-28T22:15:00.275-07:00,30361,0,0
2022-05-28T22:30:00.240-07:00,30365,0,0
2022-05-28T22:45:00.268-07:00,30369,0,0
2022-05-28T23:00:00.561-07:00,30371,0,0
2022-05-28T23:15:00.241-07:00,30376,0,0
2022-05-28T23:30:00.301-07:00,30381,0,0
2022-05-28T23:45:00.253-07:00,30385,0,0
2022-05-29T00:00:00.242-07:00,30387,0,0
2022-05-29T00:15:00.269-07:00,30388,0,0
2022-05-29T00:30:00.247-07:00,30392,0,0
2022-05-29T00:45:00.244-07:00,30394,0,0
2022-05-29T01:00:00.248-07:00,30396,0,0
2022-05-29T01:15:00.308-07:00,30397,0,0
2022-05-29T01:30:00.294-07:00,30397,0,0
2022-05-29T01:45:00.234-07:00,30398,0,0
2022-05-29T02:00:00.275-07:00,30399,0,0
2022-05-29T02:15:00.274-07:00,30400,0,0
2022-05-29T02:30:00.244-07:00,30401,0,0
2022-05-29T02:45:00.257-07:00,30402,0,0
2022-05-29T03:00:00.298-07:00,30403,0,0
2022-05-29T03:15:00.290-07:00,30405,0,0
2022-05-29T03:30:00.257-07:00,30407,0,0
2022-05-29T03:45:00.237-07:00,30407,0,0
2022-05-29T04:00:00.283-07:00,30407,0,0
2022-05-29T04:15:00.249-07:00,30408,0,0
2022-05-29T04:30:00.246-07:00,30408,0,0
2022-05-29T04:45:00.840-07:00,30409,0,0
2022-05-29T05:00:00.447-07:00,30409,0,0
2022-05-29T05:15:00.288-07:00,30409,0,0
2022-05-29T05:30:03.736-07:00,30409,0,0
2022-05-29T05:45:00.263-07:00,30409,0,0
2022-05-29T06:00:00.249-07:00,30409,0,0
2022-05-29T06:15:00.496-07:00,30410,0,0
2022-05-29T06:30:00.248-07:00,30411,0,0
2022-05-29T06:45:00.318-07:00,30411,0,0
2022-05-29T07:00:00.243-07:00,30411,0,0
2022-05-29T07:15:00.260-07:00,30412,0,0
2022-05-29T07:30:00.360-07:00,30412,0,0
2022-05-29T07:45:00.229-07:00,30412,0,0
2022-05-29T08:00:00.244-07:00,30412,0,0
2022-05-29T08:15:00.262-07:00,30413,0,0
2022-05-29T08:30:00.316-07:00,30414,0,0
2022-05-29T08:45:00.253-07:00,30415,0,0
2022-05-29T09:00:00.887-07:00,30415,0,0
2022-05-29T09:15:00.319-07:00,30417,0,0
2022-05-29T09:30:00.287-07:00,30418,0,0
2022-05-29T09:45:00.257-07:00,30419,0,0
2022-05-29T10:00:00.221-07:00,30421,0,0
2022-05-29T10:15:00.281-07:00,30421,0,0
2022-05-29T10:30:00.261-07:00,30422,0,0
2022-05-29T10:45:00.248-07:00,30425,0,0
2022-05-29T11:00:00.258-07:00,30427,0,0
2022-05-29T11:15:00.257-07:00,30432,0,0
2022-05-29T11:30:00.263-07:00,30438,0,0
2022-05-29T11:45:00.595-07:00,30442,0,0
2022-05-29T12:00:00.242-07:00,30446,0,0
2022-05-29T12:15:00.315-07:00,30451,0,0
2022-05-29T12:30:00.351-07:00,30456,0,0
2022-05-29T12:45:00.248-07:00,30459,0,0
2022-05-29T13:00:00.240-07:00,30463,0,0
2022-05-29T13:15:00.244-07:00,30466,0,0
2022-05-29T13:30:00.296-07:00,30469,0,0
2022-05-29T13:45:00.301-07:00,30473,0,0
2022-05-29T14:00:00.258-07:00,30476,0,0
2022-05-29T14:15:00.312-07:00,30482,0,0
2022-05-29T14:30:00.257-07:00,30488,0,0
2022-05-29T14:45:00.504-07:00,30494,0,0
2022-05-29T15:00:00.341-07:00,30496,0,0
2022-05-29T15:15:00.361-07:00,30500,0,0
2022-05-29T15:30:00.470-07:00,30504,0,0
2022-05-29T15:45:00.324-07:00,30509,0,0
2022-05-29T16:00:00.370-07:00,30514,0,0
2022-05-29T16:15:00.405-07:00,30516,0,0
2022-05-29T16:30:00.258-07:00,30518,0,0
2022-05-29T16:45:00.295-07:00,30522,0,0
2022-05-29T17:00:00.247-07:00,30525,0,0
2022-05-29T17:15:00.284-07:00,30530,0,0
2022-05-29T17:30:00.282-07:00,30533,0,0
2022-05-29T17:45:00.261-07:00,30535,0,0
2022-05-29T18:00:00.273-07:00,30536,0,0
2022-05-29T18:15:00.307-07:00,30539,0,0
2022-05-29T18:30:00.235-07:00,30543,0,0
2022-05-29T18:45:00.372-07:00,30545,0,0
2022-05-29T19:00:00.232-07:00,30547,0,0
2022-05-29T19:15:00.283-07:00,30549,0,0
2022-05-29T19:30:00.263-07:00,30553,0,0
2022-05-29T19:45:00.240-07:00,30556,0,0
2022-05-29T20:00:00.222-07:00,30558,0,0
2022-05-29T20:15:00.242-07:00,30560,0,0
2022-05-29T20:30:00.229-07:00,30562,0,0
2022-05-29T20:45:03.425-07:00,30564,0,0
2022-05-29T21:00:00.247-07:00,30566,0,0
2022-05-29T21:15:00.299-07:00,30571,0,0
2022-05-29T21:30:00.321-07:00,30575,0,0
2022-05-29T21:45:00.271-07:00,30581,0,0
2022-05-29T22:00:00.240-07:00,30586,0,0
2022-05-29T22:15:00.225-07:00,30591,0,0
2022-05-29T22:30:00.233-07:00,30596,0,0
2022-05-29T22:45:00.428-07:00,30601,0,0
2022-05-29T23:00:00.536-07:00,30605,0,0
2022-05-29T23:15:00.274-07:00,30607,0,0
2022-05-29T23:30:00.233-07:00,30608,0,0
2022-05-29T23:45:00.280-07:00,30611,0,0
2022-05-30T00:00:00.306-07:00,30616,0,0
2022-05-30T00:15:00.269-07:00,30620,0,0
2022-05-30T00:30:00.267-07:00,30625,0,0
2022-05-30T00:45:00.273-07:00,30629,0,0
2022-05-30T01:00:00.265-07:00,30631,0,0
2022-05-30T01:15:00.281-07:00,30632,0,0
2022-05-30T01:30:00.438-07:00,30632,0,0
2022-05-30T01:45:00.298-07:00,30632,0,0
2022-05-30T02:00:00.245-07:00,30633,0,0
2022-05-30T02:15:00.278-07:00,30634,0,0
2022-05-30T02:30:00.300-07:00,30635,0,0
2022-05-30T02:45:00.258-07:00,30640,0,0
2022-05-30T03:00:00.884-07:00,30641,0,0
2022-05-30T03:15:00.277-07:00,30644,0,0
2022-05-30T03:30:00.280-07:00,30646,0,0
2022-05-30T03:45:00.560-07:00,30648,0,0
2022-05-30T04:00:00.263-07:00,30650,0,0
2022-05-30T04:15:00.301-07:00,30650,0,0
2022-05-30T04:30:00.248-07:00,30652,0,0
2022-05-30T04:45:00.272-07:00,30653,0,0
2022-05-30T05:00:00.255-07:00,30653,0,0
2022-05-30T05:15:00.309-07:00,30653,0,0
2022-05-30T05:30:00.308-07:00,30653,0,0
2022-05-30T05:45:00.316-07:00,30654,0,0
2022-05-30T06:00:00.277-07:00,30654,0,0
2022-05-30T06:15:00.219-07:00,30654,0,0
2022-05-30T06:30:00.245-07:00,30654,0,0
2022-05-30T06:45:00.247-07:00,30654,0,0
2022-05-30T07:00:00.242-07:00,30654,0,0
2022-05-30T07:15:00.262-07:00,30654,0,0
2022-05-30T07:30:00.365-07:00,30654,0,0
2022-05-30T07:45:00.243-07:00,30655,0,0
2022-05-30T08:00:00.296-07:00,30656,0,0
2022-05-30T08:15:00.264-07:00,30657,0,0
2022-05-30T08:30:00.259-07:00,30659,0,0
2022-05-30T08:45:00.399-07:00,30661,0,0
2022-05-30T09:00:00.318-07:00,30662,0,0
2022-05-30T09:15:00.801-07:00,30663,0,0
2022-05-30T09:30:00.272-07:00,30665,0,0
2022-05-30T09:45:00.299-07:00,30668,0,0
2022-05-30T10:00:00.245-07:00,30670,0,0
2022-05-30T10:15:00.322-07:00,30671,0,0
2022-05-30T10:30:00.347-07:00,30673,0,0
2022-05-30T10:45:00.323-07:00,30675,0,0
2022-05-30T11:00:00.267-07:00,30679,0,0
2022-05-30T11:15:00.241-07:00,30684,0,0
2022-05-30T11:30:00.334-07:00,30691,0,0
2022-05-30T11:45:00.236-07:00,30698,0,0
2022-05-30T12:00:00.314-07:00,30705,0,0
2022-05-30T12:15:00.263-07:00,30712,0,0
2022-05-30T12:30:00.254-07:00,30716,0,0
2022-05-30T12:45:00.239-07:00,30719,0,0
2022-05-30T13:00:00.317-07:00,30722,0,0
2022-05-30T13:15:00.245-07:00,30726,0,0
2022-05-30T13:30:00.233-07:00,30729,0,0
2022-05-30T13:45:01.924-07:00,30730,0,0
2022-05-30T14:00:00.260-07:00,30734,0,0
2022-05-30T14:15:00.277-07:00,30736,0,0
2022-05-30T14:30:00.263-07:00,30738,0,0
2022-05-30T14:45:00.294-07:00,30740,0,0
2022-05-30T15:00:00.283-07:00,30744,0,0
2022-05-30T15:15:03.406-07:00,30751,0,0
2022-05-30T15:30:00.281-07:00,30757,0,0
2022-05-30T15:45:00.294-07:00,30760,0,0
2022-05-30T16:00:00.277-07:00,30763,0,0
2022-05-30T16:15:00.281-07:00,30767,0,0
2022-05-30T16:30:00.318-07:00,30768,0,0
2022-05-30T16:45:00.236-07:00,30774,0,0
2022-05-30T17:00:00.242-07:00,30778,0,0
2022-05-30T17:15:00.252-07:00,30778,0,0
2022-05-30T17:30:00.397-07:00,30780,0,0
2022-05-30T17:45:00.536-07:00,30784,0,0
2022-05-30T18:00:00.242-07:00,30787,0,0
2022-05-30T18:15:00.309-07:00,30790,0,0
2022-05-30T18:30:00.234-07:00,30791,0,0
2022-05-30T18:45:00.254-07:00,30796,0,0
2022-05-30T19:00:00.304-07:00,30799,0,0
2022-05-30T19:15:00.288-07:00,30802,0,0
2022-05-30T19:30:00.244-07:00,30804,0,0
2022-05-30T19:45:00.225-07:00,30805,0,0
2022-05-30T20:00:00.234-07:00,30809,0,0
2022-05-30T20:15:00.228-07:00,30811,0,0
2022-05-30T20:30:01.265-07:00,30815,0,0
2022-05-30T20:45:00.261-07:00,30821,0,0
2022-05-30T21:00:00.388-07:00,30824,0,0
2022-05-30T21:15:00.413-07:00,30827,0,0
2022-05-30T21:30:00.315-07:00,30831,0,0
2022-05-30T21:45:00.224-07:00,30835,0,0
2022-05-30T22:00:00.520-07:00,30838,0,0
2022-05-30T22:15:00.248-07:00,30840,0,0
2022-05-30T22:30:00.337-07:00,30843,0,0
2022-05-30T22:45:00.255-07:00,30847,0,0
2022-05-30T23:00:00.262-07:00,30849,0,0
2022-05-30T23:15:00.935-07:00,30851,0,0
2022-05-30T23:30:00.276-07:00,30853,0,0
2022-05-30T23:45:00.254-07:00,30856,0,0
2022-05-31T00:00:00.343-07:00,30859,0,0
2022-05-31T00:15:00.292-07:00,30861,0,0
2022-05-31T00:30:00.284-07:00,30864,0,0
2022-05-31T00:45:00.241-07:00,30869,0,0
2022-05-31T01:00:00.246-07:00,30874,0,0
2022-05-31T01:15:00.320-07:00,30876,0,0
2022-05-31T01:30:00.245-07:00,30877,0,0
2022-05-31T01:45:00.271-07:00,30878,0,0
2022-05-31T02:00:00.241-07:00,30880,0,0
2022-05-31T02:15:01.202-07:00,30883,0,0
2022-05-31T02:30:00.747-07:00,30884,0,0
2022-05-31T02:45:00.527-07:00,30884,0,0
2022-05-31T03:00:00.328-07:00,30888,0,0
2022-05-31T03:15:00.224-07:00,30890,0,0
2022-05-31T03:30:00.279-07:00,30890,0,0
2022-05-31T03:45:01.713-07:00,30891,0,0
2022-05-31T04:00:00.281-07:00,30892,0,0
2022-05-31T04:15:00.261-07:00,30892,0,0
2022-05-31T04:30:00.271-07:00,30895,0,0
2022-05-31T04:45:00.689-07:00,30899,0,0
2022-05-31T05:00:00.252-07:00,30902,0,0
2022-05-31T05:15:00.258-07:00,30904,0,0
2022-05-31T05:30:00.717-07:00,30906,0,0
2022-05-31T05:45:00.253-07:00,30906,0,0
2022-05-31T06:00:00.300-07:00,30907,0,0
2022-05-31T06:15:00.240-07:00,30908,0,0
2022-05-31T06:30:00.223-07:00,30908,0,0
2022-05-31T06:45:00.244-07:00,30908,0,0
2022-05-31T07:00:00.332-07:00,30908,0,0
2022-05-31T07:15:00.269-07:00,30909,0,0
2022-05-31T07:30:00.240-07:00,30910,0,0
2022-05-31T07:45:00.335-07:00,30913,0,0
2022-05-31T08:00:00.344-07:00,30915,0,0
2022-05-31T08:15:04.785-07:00,30917,0,0
2022-05-31T08:30:00.282-07:00,30919,0,0
2022-05-31T08:45:00.306-07:00,30923,0,0
2022-05-31T09:00:00.276-07:00,30926,0,0
2022-05-31T09:15:00.400-07:00,30930,0,0
2022-05-31T09:30:00.260-07:00,30935,0,0
2022-05-31T09:45:00.302-07:00,30938,0,0
2022-05-31T10:00:00.224-07:00,30942,0,0
2022-05-31T10:15:00.327-07:00,30946,0,0
2022-05-31T10:30:00.241-07:00,30951,0,0
2022-05-31T10:45:00.234-07:00,30956,0,0
2022-05-31T11:00:00.435-07:00,30959,0,0
2022-05-31T11:15:00.323-07:00,30961,0,0
2022-05-31T11:30:00.525-07:00,30964,0,0
2022-05-31T11:45:00.237-07:00,30968,0,0
2022-05-31T12:00:00.339-07:00,30971,0,0
2022-05-31T12:15:00.281-07:00,30974,0,0
2022-05-31T12:30:00.247-07:00,30979,0,0
2022-05-31T12:45:00.281-07:00,30984,0,0
2022-05-31T13:00:00.324-07:00,30987,0,0
2022-05-31T13:15:00.316-07:00,30990,0,0
2022-05-31T13:30:00.502-07:00,30995,0,0
2022-05-31T13:45:00.495-07:00,30999,0,0
2022-05-31T14:00:00.239-07:00,31003,0,0
2022-05-31T14:15:00.281-07:00,31005,0,0
2022-05-31T14:30:00.488-07:00,31008,0,0
2022-05-31T14:45:00.275-07:00,31010,0,0
2022-05-31T15:00:00.280-07:00,31013,0,0
2022-05-31T15:15:00.280-07:00,31017,0,0
2022-05-31T15:30:01.984-07:00,31019,0,0
2022-05-31T15:45:00.221-07:00,31020,0,0
2022-05-31T16:00:00.235-07:00,31022,0,0
2022-05-31T16:15:00.337-07:00,31025,0,0
2022-05-31T16:30:01.151-07:00,31029,0,0
2022-05-31T16:45:00.231-07:00,31031,0,0
2022-05-31T17:00:00.224-07:00,31033,0,0
2022-05-31T17:15:00.236-07:00,31035,0,0
2022-05-31T17:30:01.184-07:00,31039,0,0
2022-05-31T17:45:00.256-07:00,31040,0,0
2022-05-31T18:00:00.222-07:00,31042,0,0
2022-05-31T18:15:00.293-07:00,31043,0,0
2022-05-31T18:30:01.161-07:00,31045,0,0
2022-05-31T18:45:00.259-07:00,31047,0,0
2022-05-31T19:00:00.258-07:00,31048,0,0
2022-05-31T19:15:00.243-07:00,31050,0,0
2022-05-31T19:30:00.257-07:00,31052,0,0
2022-05-31T19:45:00.321-07:00,31057,0,0
2022-05-31T20:00:01.656-07:00,31063,0,0
2022-05-31T20:15:00.265-07:00,31068,0,0
2022-05-31T20:30:01.225-07:00,31070,0,0
2022-05-31T20:45:00.292-07:00,31074,0,0
2022-05-31T21:00:00.253-07:00,31077,0,0
2022-05-31T21:15:00.290-07:00,31085,0,0
2022-05-31T21:30:00.240-07:00,31089,0,0
2022-05-31T21:45:00.228-07:00,31093,0,0
2022-05-31T22:00:00.240-07:00,31098,0,0
2022-05-31T22:15:00.231-07:00,31102,0,0
2022-05-31T22:30:01.151-07:00,31104,0,0
2022-05-31T22:45:00.245-07:00,31107,0,0
2022-05-31T23:00:02.375-07:00,31110,0,0
2022-05-31T23:15:00.248-07:00,31114,0,0
2022-05-31T23:30:01.230-07:00,31116,0,0
2022-05-31T23:45:00.344-07:00,31118,0,0
2022-06-01T00:00:00.287-07:00,31124,0,0
