t,v,r,s
2022-05-17T05:45:00.222-07:00,12337,0,0
2022-05-17T06:00:00.255-07:00,12337,0,0
2022-05-17T06:15:02.933-07:00,12338,0,0
2022-05-17T06:30:00.239-07:00,12339,0,0
2022-05-17T06:45:00.218-07:00,12339,0,0
2022-05-17T07:00:00.247-07:00,12340,0,0
2022-05-17T07:15:00.279-07:00,12340,0,0
2022-05-17T07:30:00.243-07:00,12341,0,0
2022-05-17T07:45:00.232-07:00,12341,0,0
2022-05-17T08:00:00.238-07:00,12342,0,0
2022-05-17T08:15:00.234-07:00,12343,0,0
2022-05-17T08:30:00.220-07:00,12343,0,0
2022-05-17T08:45:00.245-07:00,12344,0,0
2022-05-17T09:00:00.252-07:00,12344,0,0
2022-05-17T09:15:00.250-07:00,12345,0,0
2022-05-17T09:30:00.252-07:00,12345,0,0
2022-05-17T09:45:00.236-07:00,12346,0,0
2022-05-17T10:00:00.256-07:00,12347,0,0
2022-05-17T10:15:00.254-07:00,12347,0,0
2022-05-17T10:30:00.261-07:00,12348,0,0
2022-05-17T10:45:00.228-07:00,12348,0,0
2022-05-17T11:00:00.224-07:00,12349,0,0
2022-05-17T11:15:00.270-07:00,12350,0,0
2022-05-17T11:30:01.031-07:00,12350,0,0
2022-05-17T11:45:00.269-07:00,12351,0,0
2022-05-17T12:00:00.252-07:00,12351,0,0
2022-05-17T12:15:00.327-07:00,12352,0,0
2022-05-17T12:30:00.307-07:00,12352,0,0
2022-05-17T12:45:00.248-07:00,12353,0,0
2022-05-17T13:00:00.263-07:00,12353,0,0
2022-05-17T13:15:00.231-07:00,12354,0,0
2022-05-17T13:30:00.241-07:00,12355,0,0
2022-05-17T13:45:00.219-07:00,12355,0,0
2022-05-17T14:00:00.224-07:00,12356,0,0
2022-05-17T14:15:00.236-07:00,12356,0,0
2022-05-17T14:30:00.281-07:00,12357,0,0
2022-05-17T14:45:00.263-07:00,12357,0,0
2022-05-17T15:00:00.382-07:00,12358,0,0
2022-05-17T15:15:00.226-07:00,12359,0,0
2022-05-17T15:30:00.229-07:00,12359,0,0
2022-05-17T15:45:00.230-07:00,12360,0,0
2022-05-17T16:00:00.335-07:00,12360,0,0
2022-05-17T16:15:00.235-07:00,12361,0,0
2022-05-17T16:30:00.238-07:00,12361,0,0
2022-05-17T16:45:00.276-07:00,12362,0,0
2022-05-17T17:00:00.282-07:00,12363,0,0
2022-05-17T17:15:00.252-07:00,12363,0,0
2022-05-17T17:30:00.250-07:00,12364,0,0
2022-05-17T17:45:00.322-07:00,12364,0,0
2022-05-17T18:00:00.331-07:00,12365,0,0
2022-05-17T18:15:00.260-07:00,12366,0,0
2022-05-17T18:30:00.261-07:00,12366,0,0
2022-05-17T18:45:00.274-07:00,12367,0,0
2022-05-17T19:00:00.312-07:00,12367,0,0
2022-05-17T19:15:00.237-07:00,12368,0,0
2022-05-17T19:30:00.224-07:00,12368,0,0
2022-05-17T19:45:00.227-07:00,12369,0,0
2022-05-17T20:00:00.253-07:00,12370,0,0
2022-05-17T20:15:00.228-07:00,12370,0,0
2022-05-17T20:30:00.338-07:00,12371,0,0
2022-05-17T20:45:00.348-07:00,12371,0,0
2022-05-17T21:00:00.302-07:00,12372,0,0
2022-05-17T21:15:00.248-07:00,12372,0,0
2022-05-17T21:30:00.295-07:00,12373,0,0
2022-05-17T21:45:00.263-07:00,12374,0,0
2022-05-17T22:00:00.239-07:00,12374,0,0
2022-05-17T22:15:00.263-07:00,12375,0,0
2022-05-17T22:30:00.233-07:00,12375,0,0
2022-05-17T22:45:00.253-07:00,12376,0,0
2022-05-17T23:00:00.262-07:00,12377,0,0
2022-05-17T23:15:00.319-07:00,12377,0,0
2022-05-17T23:30:00.224-07:00,12378,0,0
2022-05-17T23:45:00.268-07:00,12378,0,0
2022-05-18T00:00:00.228-07:00,12379,0,0
2022-05-18T00:15:00.231-07:00,12379,0,0
2022-05-18T00:30:00.240-07:00,12380,0,0
2022-05-18T00:45:00.235-07:00,12381,0,0
2022-05-18T01:00:00.250-07:00,12381,0,0
2022-05-18T01:15:00.238-07:00,12382,0,0
2022-05-18T01:30:00.235-07:00,12382,0,0
2022-05-18T01:45:00.242-07:00,12383,0,0
2022-05-18T02:00:00.240-07:00,12383,0,0
2022-05-18T02:15:00.289-07:00,12384,0,0
2022-05-18T02:30:00.258-07:00,12385,0,0
2022-05-18T02:45:00.239-07:00,12385,0,0
2022-05-18T03:00:00.296-07:00,12386,0,0
2022-05-18T03:15:00.344-07:00,12386,0,0
2022-05-18T03:30:00.241-07:00,12387,0,0
2022-05-18T03:45:01.736-07:00,12388,0,0
2022-05-18T04:00:00.249-07:00,12388,0,0
2022-05-18T04:15:00.242-07:00,12389,0,0
2022-05-18T04:30:00.237-07:00,12389,0,0
2022-05-18T04:45:00.240-07:00,12390,0,0
2022-05-18T05:00:00.277-07:00,12390,0,0
2022-05-18T05:15:00.241-07:00,12391,0,0
2022-05-18T05:30:00.388-07:00,12392,0,0
2022-05-18T05:45:00.261-07:00,12392,0,0
2022-05-18T06:00:00.234-07:00,12393,0,0
2022-05-18T06:15:00.250-07:00,12393,0,0
2022-05-18T06:30:00.237-07:00,12394,0,0
2022-05-18T06:45:00.235-07:00,12394,0,0
2022-05-18T07:00:00.249-07:00,12395,0,0
2022-05-18T07:15:00.302-07:00,12396,0,0
2022-05-18T07:30:00.350-07:00,12396,0,0
2022-05-18T07:45:00.277-07:00,12397,0,0
2022-05-18T08:00:00.226-07:00,12397,0,0
2022-05-18T08:15:00.636-07:00,12398,0,0
2022-05-18T08:30:00.236-07:00,12399,0,0
2022-05-18T08:45:00.279-07:00,12399,0,0
2022-05-18T09:00:00.269-07:00,12400,0,0
2022-05-18T09:15:00.259-07:00,12400,0,0
2022-05-18T09:30:00.222-07:00,12401,0,0
2022-05-18T09:45:00.222-07:00,12401,0,0
2022-05-18T10:00:00.253-07:00,12402,0,0
2022-05-18T10:15:00.276-07:00,12403,0,0
2022-05-18T10:30:00.302-07:00,12403,0,0
2022-05-18T10:45:00.261-07:00,12404,0,0
2022-05-18T11:00:00.524-07:00,12404,0,0
2022-05-18T11:15:00.289-07:00,12405,0,0
2022-05-18T11:30:02.069-07:00,12405,0,0
2022-05-18T11:45:00.240-07:00,12406,0,0
2022-05-18T12:00:00.297-07:00,12407,0,0
2022-05-18T12:15:00.236-07:00,12407,0,0
2022-05-18T12:30:00.255-07:00,12408,0,0
2022-05-18T12:45:00.233-07:00,12408,0,0
2022-05-18T13:00:00.241-07:00,12409,0,0
2022-05-18T13:15:00.336-07:00,12410,0,0
2022-05-18T13:30:00.258-07:00,12410,0,0
2022-05-18T13:45:00.288-07:00,12411,0,0
2022-05-18T14:00:00.286-07:00,12411,0,0
2022-05-18T14:15:00.227-07:00,12412,0,0
2022-05-18T14:30:00.314-07:00,12412,0,0
2022-05-18T14:45:00.262-07:00,12413,0,0
2022-05-18T15:00:00.256-07:00,12414,0,0
2022-05-18T15:15:00.252-07:00,12414,0,0
2022-05-18T15:30:00.298-07:00,12415,0,0
2022-05-18T15:45:00.225-07:00,12415,0,0
2022-05-18T16:00:00.255-07:00,12416,0,0
2022-05-18T16:15:00.226-07:00,12416,0,0
2022-05-18T16:30:00.240-07:00,12417,0,0
2022-05-18T16:45:00.246-07:00,12418,0,0
2022-05-18T17:00:00.237-07:00,12418,0,0
2022-05-18T17:15:00.256-07:00,12419,0,0
2022-05-18T17:30:00.319-07:00,12419,0,0
2022-05-18T17:45:00.213-07:00,12420,0,0
2022-05-18T18:00:01.668-07:00,12420,0,0
2022-05-18T18:15:00.237-07:00,12421,0,0
2022-05-18T18:30:00.276-07:00,12422,0,0
2022-05-18T18:45:00.239-07:00,12422,0,0
2022-05-18T19:00:00.235-07:00,12423,0,0
2022-05-18T19:15:00.351-07:00,12423,0,0
2022-05-18T19:30:00.239-07:00,12424,0,0
2022-05-18T19:45:00.253-07:00,12424,0,0
2022-05-18T20:00:00.231-07:00,12425,0,0
2022-05-18T20:15:00.238-07:00,12426,0,0
2022-05-18T20:30:00.244-07:00,12426,0,0
2022-05-18T20:45:00.271-07:00,12427,0,0
2022-05-18T21:00:00.300-07:00,12427,0,0
2022-05-18T21:15:00.347-07:00,12428,0,0
2022-05-18T21:30:00.261-07:00,12429,0,0
2022-05-18T21:45:00.320-07:00,12429,0,0
2022-05-18T22:00:00.236-07:00,12430,0,0
2022-05-18T22:15:00.948-07:00,12430,0,0
2022-05-18T22:30:00.279-07:00,12431,0,0
2022-05-18T22:45:00.256-07:00,12431,0,0
2022-05-18T23:00:00.232-07:00,12432,0,0
2022-05-18T23:15:00.226-07:00,12433,0,0
2022-05-18T23:30:00.245-07:00,12433,0,0
2022-05-18T23:45:00.245-07:00,12434,0,0
2022-05-19T00:00:00.225-07:00,12434,0,0
2022-05-19T00:15:00.254-07:00,12435,0,0
2022-05-19T00:30:00.556-07:00,12435,0,0
2022-05-19T00:45:00.259-07:00,12436,0,0
2022-05-19T01:00:00.246-07:00,12437,0,0
2022-05-19T01:15:00.229-07:00,12437,0,0
2022-05-19T01:30:00.246-07:00,12438,0,0
2022-05-19T01:45:00.261-07:00,12438,0,0
2022-05-19T02:00:00.339-07:00,12439,0,0
2022-05-19T02:15:00.236-07:00,12440,0,0
2022-05-19T02:30:00.250-07:00,12440,0,0
2022-05-19T02:45:00.268-07:00,12441,0,0
2022-05-19T03:00:00.243-07:00,12441,0,0
2022-05-19T03:15:00.273-07:00,12442,0,0
2022-05-19T03:30:00.565-07:00,12442,0,0
2022-05-19T03:45:00.232-07:00,12443,0,0
2022-05-19T04:00:00.252-07:00,12444,0,0
2022-05-19T04:15:00.278-07:00,12444,0,0
2022-05-19T04:30:00.230-07:00,12445,0,0
2022-05-19T04:45:00.601-07:00,12445,0,0
2022-05-19T05:00:00.257-07:00,12446,0,0
2022-05-19T05:15:00.264-07:00,12447,0,0
2022-05-19T05:30:00.239-07:00,12447,0,0
2022-05-19T05:45:00.284-07:00,12448,0,0
2022-05-19T06:00:00.231-07:00,12448,0,0
2022-05-19T06:15:00.241-07:00,12449,0,0
2022-05-19T06:30:00.240-07:00,12449,0,0
2022-05-19T06:45:00.263-07:00,12450,0,0
2022-05-19T07:00:00.314-07:00,12451,0,0
2022-05-19T07:15:00.248-07:00,12451,0,0
2022-05-19T07:30:00.231-07:00,12452,0,0
2022-05-19T07:45:00.236-07:00,12452,0,0
2022-05-19T08:00:00.295-07:00,12453,0,0
2022-05-19T08:15:00.244-07:00,12453,0,0
2022-05-19T08:30:00.239-07:00,12454,0,0
2022-05-19T08:45:00.231-07:00,12455,0,0
2022-05-19T09:00:00.225-07:00,12455,0,0
2022-05-19T09:15:04.403-07:00,12456,0,0
2022-05-19T09:30:00.255-07:00,12456,0,0
2022-05-19T09:45:00.239-07:00,12457,0,0
2022-05-19T10:00:00.273-07:00,12457,0,0
2022-05-19T10:15:00.342-07:00,12458,0,0
2022-05-19T10:30:00.245-07:00,12459,0,0
2022-05-19T10:45:01.027-07:00,12459,0,0
2022-05-19T11:00:00.343-07:00,12460,0,0
2022-05-19T11:15:00.252-07:00,12460,0,0
2022-05-19T11:30:00.249-07:00,12461,0,0
2022-05-19T11:45:00.231-07:00,12461,0,0
2022-05-19T12:00:00.235-07:00,12462,0,0
2022-05-19T12:15:00.236-07:00,12463,0,0
2022-05-19T12:30:00.286-07:00,12463,0,0
2022-05-19T12:45:00.230-07:00,12464,0,0
2022-05-19T13:00:00.233-07:00,12464,0,0
2022-05-19T13:15:00.312-07:00,12465,0,0
2022-05-19T13:30:00.246-07:00,12466,0,0
2022-05-19T13:45:00.262-07:00,12466,0,0
2022-05-19T14:00:01.455-07:00,12467,0,0
2022-05-19T14:15:00.220-07:00,12467,0,0
2022-05-19T14:30:00.244-07:00,12468,0,0
2022-05-19T14:45:00.225-07:00,12468,0,0
2022-05-19T15:00:00.296-07:00,12469,0,0
2022-05-19T15:15:00.279-07:00,12479,0,0
2022-05-19T15:30:00.276-07:00,12484,0,0
2022-05-19T15:45:00.280-07:00,12487,0,0
2022-05-19T16:00:00.375-07:00,12489,0,0
2022-05-19T16:15:00.282-07:00,12493,0,0
2022-05-19T16:30:00.319-07:00,12496,0,0
2022-05-19T16:45:00.284-07:00,12499,0,0
2022-05-19T17:00:00.237-07:00,12508,0,0
2022-05-19T17:15:00.231-07:00,12517,0,0
2022-05-19T17:30:00.227-07:00,12526,0,0
2022-05-19T17:45:05.692-07:00,12534,0,0
2022-05-19T18:00:00.258-07:00,12543,0,0
2022-05-19T18:15:00.463-07:00,12546,0,0
2022-05-19T18:30:00.317-07:00,12554,0,0
2022-05-19T18:45:00.232-07:00,12557,0,0
2022-05-19T19:00:00.260-07:00,12560,0,0
2022-05-19T19:15:00.277-07:00,12560,0,0
2022-05-19T19:30:14.620-07:00,12561,0,0
2022-05-19T19:48:04.259-07:00,12561,0,0
2022-05-19T20:01:22.770-07:00,12562,0,0
2022-05-19T20:15:50.918-07:00,12562,0,4
2022-05-19T20:32:16.754-07:00,12563,0,0
2022-05-19T20:48:46.759-07:00,12564,0,4
2022-05-19T21:00:48.774-07:00,12564,0,0
2022-05-19T21:15:15.438-07:00,12565,0,0
2022-05-19T21:30:48.769-07:00,12566,0,0
2022-05-19T21:46:58.329-07:00,12566,0,0
2022-05-19T22:00:00.244-07:00,12567,0,0
2022-05-19T22:15:00.261-07:00,12567,0,0
2022-05-19T22:30:00.240-07:00,12568,0,0
2022-05-19T22:45:00.261-07:00,12568,0,0
2022-05-19T23:00:00.255-07:00,12569,0,0
2022-05-19T23:15:00.272-07:00,12570,0,0
2022-05-19T23:30:00.234-07:00,12570,0,0
2022-05-19T23:45:00.240-07:00,12571,0,0
2022-05-20T00:00:00.308-07:00,12571,0,0
2022-05-20T00:15:00.309-07:00,12572,0,0
2022-05-20T00:30:00.544-07:00,12573,0,0
2022-05-20T00:45:01.309-07:00,12573,0,0
2022-05-20T01:00:00.292-07:00,12574,0,0
2022-05-20T01:15:00.225-07:00,12574,0,0
2022-05-20T01:30:00.285-07:00,12575,0,0
2022-05-20T01:45:00.250-07:00,12575,0,0
2022-05-20T02:00:00.523-07:00,12576,0,0
2022-05-20T02:15:00.224-07:00,12577,0,0
2022-05-20T02:30:00.314-07:00,12577,0,0
2022-05-20T02:45:00.228-07:00,12578,0,0
2022-05-20T03:00:00.307-07:00,12578,0,0
2022-05-20T03:15:00.226-07:00,12579,0,0
2022-05-20T03:30:00.278-07:00,12580,0,0
2022-05-20T03:45:00.333-07:00,12580,0,0
2022-05-20T04:00:00.258-07:00,12581,0,0
2022-05-20T04:15:00.246-07:00,12581,0,0
2022-05-20T04:30:00.235-07:00,12582,0,0
2022-05-20T04:45:00.248-07:00,12582,0,0
2022-05-20T05:00:00.388-07:00,12583,0,0
2022-05-20T05:15:00.265-07:00,12584,0,0
2022-05-20T05:30:00.298-07:00,12584,0,0
2022-05-20T05:45:00.267-07:00,12585,0,0
2022-05-20T06:00:00.289-07:00,12585,0,0
2022-05-20T06:15:00.265-07:00,12586,0,0
2022-05-20T06:30:00.274-07:00,12587,0,0
2022-05-20T06:45:00.223-07:00,12587,0,0
2022-05-20T07:00:00.321-07:00,12588,0,0
2022-05-20T07:15:00.246-07:00,12588,0,0
2022-05-20T07:30:00.266-07:00,12589,0,0
2022-05-20T07:45:00.249-07:00,12589,0,0
2022-05-20T08:00:00.325-07:00,12590,0,0
2022-05-20T08:15:01.223-07:00,12591,0,0
2022-05-20T08:30:00.298-07:00,12591,0,0
2022-05-20T08:45:00.704-07:00,12592,0,0
2022-05-20T09:00:00.271-07:00,12592,0,0
2022-05-20T09:15:00.231-07:00,12593,0,0
2022-05-20T09:30:00.252-07:00,12594,0,0
2022-05-20T09:45:00.237-07:00,12594,0,0
2022-05-20T10:00:00.231-07:00,12595,0,0
2022-05-20T10:15:01.468-07:00,12595,0,0
2022-05-20T10:30:00.304-07:00,12596,0,0
2022-05-20T10:45:00.247-07:00,12596,0,0
2022-05-20T11:00:00.257-07:00,12597,0,0
2022-05-20T11:15:00.232-07:00,12598,0,0
2022-05-20T11:30:00.291-07:00,12598,0,0
2022-05-20T11:45:00.594-07:00,12599,0,0
2022-05-20T12:00:01.864-07:00,12599,0,0
2022-05-20T12:15:00.286-07:00,12600,0,0
2022-05-20T12:30:00.241-07:00,12600,0,0
2022-05-20T12:45:00.258-07:00,12601,0,0
2022-05-20T13:00:00.311-07:00,12602,0,0
2022-05-20T13:15:00.288-07:00,12602,0,0
2022-05-20T13:30:00.236-07:00,12603,0,0
2022-05-20T13:45:00.752-07:00,12603,0,0
2022-05-20T14:00:00.289-07:00,12604,0,0
2022-05-20T14:15:00.218-07:00,12605,0,0
2022-05-20T14:30:00.251-07:00,12605,0,0
2022-05-20T14:45:00.288-07:00,12606,0,0
2022-05-20T15:00:00.240-07:00,12606,0,0
2022-05-20T15:15:00.253-07:00,12607,0,0
2022-05-20T15:30:00.677-07:00,12607,0,0
2022-05-20T15:45:00.233-07:00,12608,0,0
2022-05-20T16:00:00.226-07:00,12609,0,0
2022-05-20T16:15:00.274-07:00,12609,0,0
2022-05-20T16:30:00.220-07:00,12610,0,0
2022-05-20T16:45:00.285-07:00,12610,0,0
2022-05-20T17:00:00.247-07:00,12611,0,0
2022-05-20T17:15:00.221-07:00,12611,0,0
2022-05-20T17:30:00.214-07:00,12612,0,0
2022-05-20T17:45:00.225-07:00,12613,0,0
2022-05-20T18:00:17.433-07:00,12613,0,0
2022-05-20T18:15:00.233-07:00,12614,0,0
2022-05-20T18:30:00.444-07:00,12614,0,0
2022-05-20T18:45:00.260-07:00,12615,0,0
2022-05-20T19:00:02.326-07:00,12616,0,0
2022-05-20T19:15:00.249-07:00,12616,0,0
2022-05-20T19:30:00.350-07:00,12617,0,0
2022-05-20T19:45:00.675-07:00,12617,0,0
2022-05-20T20:00:00.307-07:00,12618,0,0
2022-05-20T20:15:00.515-07:00,12618,0,0
2022-05-20T20:30:00.247-07:00,12619,0,0
2022-05-20T20:45:00.279-07:00,12620,0,0
2022-05-20T21:00:00.329-07:00,12620,0,0
2022-05-20T21:15:00.225-07:00,12621,0,0
2022-05-20T21:30:00.285-07:00,12621,0,0
2022-05-20T21:45:00.266-07:00,12622,0,0
2022-05-20T22:00:00.261-07:00,12622,0,0
2022-05-20T22:15:00.511-07:00,12623,0,0
2022-05-20T22:30:00.245-07:00,12624,0,0
2022-05-20T22:45:02.398-07:00,12624,0,0
2022-05-20T23:00:00.299-07:00,12625,0,0
2022-05-20T23:15:00.294-07:00,12625,0,0
2022-05-20T23:30:00.478-07:00,12626,0,0
2022-05-20T23:45:00.241-07:00,12626,0,0
2022-05-21T00:00:00.233-07:00,12627,0,0
2022-05-21T00:15:00.233-07:00,12628,0,0
2022-05-21T00:30:06.207-07:00,12628,0,0
2022-05-21T00:45:00.289-07:00,12629,0,0
2022-05-21T01:00:00.233-07:00,12629,0,0
2022-05-21T01:15:00.332-07:00,12630,0,0
2022-05-21T01:30:00.305-07:00,12631,0,0
2022-05-21T01:45:00.330-07:00,12631,0,0
2022-05-21T02:00:00.294-07:00,12632,0,0
2022-05-21T02:15:00.235-07:00,12632,0,0
2022-05-21T02:30:00.231-07:00,12633,0,0
2022-05-21T02:45:00.240-07:00,12633,0,0
2022-05-21T03:00:00.403-07:00,12634,0,0
2022-05-21T03:15:00.245-07:00,12635,0,0
2022-05-21T03:30:00.303-07:00,12635,0,0
2022-05-21T03:45:08.108-07:00,12636,0,0
2022-05-21T04:00:00.215-07:00,12636,0,0
2022-05-21T04:15:00.269-07:00,12637,0,0
2022-05-21T04:30:00.323-07:00,12638,0,0
2022-05-21T04:45:00.253-07:00,12638,0,0
2022-05-21T05:00:00.630-07:00,12639,0,0
2022-05-21T05:15:03.479-07:00,12639,0,0
2022-05-21T05:30:00.255-07:00,12640,0,0
2022-05-21T05:45:00.341-07:00,12640,0,0
2022-05-21T06:00:00.235-07:00,12641,0,0
2022-05-21T06:15:00.228-07:00,12642,0,0
2022-05-21T06:30:00.234-07:00,12642,0,0
2022-05-21T06:45:00.283-07:00,12643,0,0
2022-05-21T07:00:00.235-07:00,12643,0,0
2022-05-21T07:15:00.315-07:00,12644,0,0
2022-05-21T07:30:00.258-07:00,12644,0,0
2022-05-21T07:45:00.246-07:00,12645,0,0
2022-05-21T08:00:00.344-07:00,12646,0,0
2022-05-21T08:15:00.278-07:00,12646,0,0
2022-05-21T08:30:00.368-07:00,12647,0,0
2022-05-21T08:45:00.267-07:00,12647,0,0
2022-05-21T09:00:00.232-07:00,12648,0,0
2022-05-21T09:15:00.231-07:00,12649,0,0
2022-05-21T09:30:00.646-07:00,12649,0,0
2022-05-21T09:45:00.221-07:00,12650,0,0
2022-05-21T10:00:00.229-07:00,12650,0,0
2022-05-21T10:15:00.394-07:00,12651,0,0
2022-05-21T10:30:00.321-07:00,12651,0,0
2022-05-21T10:45:00.236-07:00,12652,0,0
2022-05-21T11:00:00.253-07:00,12653,0,0
2022-05-21T11:15:00.276-07:00,12653,0,0
2022-05-21T11:30:00.266-07:00,12654,0,0
2022-05-21T11:45:00.247-07:00,12654,0,0
2022-05-21T12:00:00.227-07:00,12655,0,0
2022-05-21T12:15:00.346-07:00,12655,0,0
2022-05-21T12:30:00.239-07:00,12656,0,0
2022-05-21T12:45:00.244-07:00,12657,0,0
2022-05-21T13:00:00.226-07:00,12657,0,0
2022-05-21T13:15:00.298-07:00,12658,0,0
2022-05-21T13:30:07.940-07:00,12658,0,0
2022-05-21T13:45:00.259-07:00,12659,0,0
2022-05-21T14:00:00.244-07:00,12660,0,0
2022-05-21T14:15:00.247-07:00,12660,0,0
2022-05-21T14:30:00.264-07:00,12661,0,0
2022-05-21T14:45:00.237-07:00,12661,0,0
2022-05-21T15:00:00.416-07:00,12662,0,0
2022-05-21T15:15:00.312-07:00,12662,0,0
2022-05-21T15:30:00.319-07:00,12663,0,0
2022-05-21T15:45:00.233-07:00,12664,0,0
2022-05-21T16:00:00.233-07:00,12664,0,0
2022-05-21T16:15:00.272-07:00,12665,0,0
2022-05-21T16:30:00.298-07:00,12665,0,0
2022-05-21T16:45:00.286-07:00,12666,0,0
2022-05-21T17:00:00.222-07:00,12666,0,0
2022-05-21T17:15:00.323-07:00,12667,0,0
2022-05-21T17:30:00.284-07:00,12668,0,0
2022-05-21T17:45:00.226-07:00,12668,0,0
2022-05-21T18:00:00.247-07:00,12669,0,0
2022-05-21T18:15:00.246-07:00,12669,0,0
2022-05-21T18:30:00.237-07:00,12670,0,0
2022-05-21T18:45:00.291-07:00,12671,0,0
2022-05-21T19:00:00.283-07:00,12671,0,0
2022-05-21T19:15:00.285-07:00,12672,0,0
2022-05-21T19:30:00.260-07:00,12672,0,0
2022-05-21T19:45:00.243-07:00,12673,0,0
2022-05-21T20:00:00.310-07:00,12673,0,0
2022-05-21T20:15:00.253-07:00,12674,0,0
2022-05-21T20:30:00.234-07:00,12675,0,0
2022-05-21T20:45:00.255-07:00,12675,0,0
2022-05-21T21:00:00.271-07:00,12676,0,0
2022-05-21T21:15:00.267-07:00,12676,0,0
2022-05-21T21:30:00.283-07:00,12677,0,0
2022-05-21T21:45:00.246-07:00,12677,0,0
2022-05-21T22:00:00.247-07:00,12678,0,0
2022-05-21T22:15:00.307-07:00,12679,0,0
2022-05-21T22:30:00.289-07:00,12679,0,0
2022-05-21T22:45:00.271-07:00,12680,0,0
2022-05-21T23:00:00.304-07:00,12680,0,0
2022-05-21T23:15:00.251-07:00,12681,0,0
2022-05-21T23:30:00.252-07:00,12682,0,0
2022-05-21T23:45:00.297-07:00,12682,0,0
2022-05-22T00:00:00.224-07:00,12683,0,0
2022-05-22T00:15:00.223-07:00,12683,0,0
2022-05-22T00:30:00.255-07:00,12684,0,0
2022-05-22T00:45:00.273-07:00,12684,0,0
2022-05-22T01:00:00.238-07:00,12685,0,0
2022-05-22T01:15:00.242-07:00,12686,0,0
2022-05-22T01:30:02.697-07:00,12686,0,0
2022-05-22T01:45:00.328-07:00,12687,0,0
2022-05-22T02:00:00.364-07:00,12687,0,0
2022-05-22T02:15:00.243-07:00,12688,0,0
2022-05-22T02:30:00.233-07:00,12689,0,0
2022-05-22T02:45:00.329-07:00,12689,0,0
2022-05-22T03:00:00.306-07:00,12690,0,0
2022-05-22T03:15:00.231-07:00,12690,0,0
2022-05-22T03:30:00.237-07:00,12691,0,0
2022-05-22T03:45:00.257-07:00,12691,0,0
2022-05-22T04:00:00.224-07:00,12692,0,0
2022-05-22T04:15:00.319-07:00,12693,0,0
2022-05-22T04:30:00.221-07:00,12693,0,0
2022-05-22T04:45:00.247-07:00,12694,0,0
2022-05-22T05:00:00.258-07:00,12694,0,0
2022-05-22T05:15:00.242-07:00,12695,0,0
2022-05-22T05:30:00.270-07:00,12695,0,0
2022-05-22T05:45:00.295-07:00,12696,0,0
2022-05-22T06:00:00.258-07:00,12697,0,0
2022-05-22T06:15:00.238-07:00,12697,0,0
2022-05-22T06:30:00.242-07:00,12698,0,0
2022-05-22T06:45:00.301-07:00,12698,0,0
2022-05-22T07:00:00.921-07:00,12699,0,0
2022-05-22T07:15:00.241-07:00,12700,0,0
2022-05-22T07:30:00.229-07:00,12700,0,0
2022-05-22T07:45:00.315-07:00,12701,0,0
2022-05-22T08:00:00.252-07:00,12701,0,0
2022-05-22T08:15:00.237-07:00,12702,0,0
2022-05-22T08:30:00.245-07:00,12702,0,0
2022-05-22T08:45:00.255-07:00,12703,0,0
2022-05-22T09:00:00.222-07:00,12704,0,0
2022-05-22T09:15:00.231-07:00,12704,0,0
2022-05-22T09:30:00.264-07:00,12705,0,0
2022-05-22T09:45:00.248-07:00,12705,0,0
2022-05-22T10:00:00.224-07:00,12706,0,0
2022-05-22T10:15:00.277-07:00,12706,0,0
2022-05-22T10:30:00.237-07:00,12707,0,0
2022-05-22T10:45:00.281-07:00,12708,0,0
2022-05-22T11:00:00.314-07:00,12708,0,0
2022-05-22T11:15:00.246-07:00,12709,0,0
2022-05-22T11:30:00.245-07:00,12709,0,0
2022-05-22T11:45:00.247-07:00,12710,0,0
2022-05-22T12:00:00.324-07:00,12710,0,0
2022-05-22T12:15:00.227-07:00,12711,0,0
2022-05-22T12:30:00.256-07:00,12712,0,0
2022-05-22T12:45:00.272-07:00,12712,0,0
2022-05-22T13:00:00.290-07:00,12713,0,0
2022-05-22T13:15:00.258-07:00,12713,0,0
2022-05-22T13:30:00.451-07:00,12714,0,0
2022-05-22T13:45:00.226-07:00,12715,0,0
2022-05-22T14:00:00.262-07:00,12715,0,0
2022-05-22T14:15:00.316-07:00,12716,0,0
2022-05-22T14:30:02.077-07:00,12716,0,0
2022-05-22T14:45:00.224-07:00,12717,0,0
2022-05-22T15:00:00.275-07:00,12717,0,0
2022-05-22T15:15:00.221-07:00,12718,0,0
2022-05-22T15:30:00.223-07:00,12719,0,0
2022-05-22T15:45:00.268-07:00,12719,0,0
2022-05-22T16:00:00.270-07:00,12720,0,0
2022-05-22T16:15:00.257-07:00,12720,0,0
2022-05-22T16:30:00.283-07:00,12721,0,0
2022-05-22T16:45:00.236-07:00,12721,0,0
2022-05-22T17:00:00.282-07:00,12722,0,0
2022-05-22T17:15:00.275-07:00,12723,0,0
2022-05-22T17:30:00.239-07:00,12723,0,0
2022-05-22T17:45:00.333-07:00,12724,0,0
2022-05-22T18:00:00.238-07:00,12724,0,0
2022-05-22T18:15:00.267-07:00,12725,0,0
2022-05-22T18:30:05.093-07:00,12725,0,0
2022-05-22T18:45:00.300-07:00,12726,0,0
2022-05-22T19:00:00.263-07:00,12727,0,0
2022-05-22T19:15:00.281-07:00,12727,0,0
2022-05-22T19:30:00.294-07:00,12728,0,0
2022-05-22T19:45:00.314-07:00,12728,0,0
2022-05-22T20:00:00.222-07:00,12729,0,0
