t,kvaA,kvaB,kvaC
2021-12-31T22:45-07:00,1169.3652184783027,2106.8319480520827,1510.1634855128466
2021-12-31T23:00-07:00,1206.8584024535598,2073.7497263112127,1527.7610976233104
2021-12-31T23:15-07:00,1192.8633677169503,2104.857440216464,1517.570957928665
2021-12-31T23:30-07:00,1158.1414658597112,2073.7497263112127,1542.9686164334398
2021-12-31T23:45-07:00,1201.2003697053808,2079.5693279589254,1520.4115863124618
2022-01-01T00:00-07:00,1204.5951375534517,2124.4814348675172,1490.7992284460843
2022-01-01T00:15-07:00,1171.5591997163192,2170.4676170443777,1492.895031308707
2022-01-01T00:30-07:00,1187.2630702159317,2177.6903160877023,1477.7857701609646
2022-01-01T00:45-07:00,1122.8769358424072,2053.6927363573604,1528.477055631023
2022-01-01T01:00-07:00,1280.7476204952911,2096.4743573870974,1538.6384453661879
2022-01-01T01:15-07:00,1174.4690244363917,2140.7801715207593,1563.2566370142874
2022-01-01T01:30-07:00,1197.3436228085168,2210.5643739890356,1530.624820414307
2022-01-01T01:45-07:00,1282.548971593195,2171.483660510101,1544.411970082249
2022-01-01T02:00-07:00,1251.9956182748363,2163.187182753892,1532.7725851975904
2022-01-01T02:15-07:00,1230.3334588817563,2095.4928020237467,1562.523469313082
2022-01-01T02:30-07:00,1202.8977967967799,2126.1040682141593,1469.593059654268
2022-01-01T02:45-07:00,1212.3143099147062,2034.8133468757123,1549.4926993625893
2022-01-01T03:00-07:00,1189.503155034836,2081.2149126658137,1431.8749231378977
2022-01-01T03:15-07:00,1214.6005820063244,2174.624554839942,1553.1300061686047
2022-01-01T03:30-07:00,1195.6635164674594,2093.5298410613664,1457.2436084132198
2022-01-01T03:45-07:00,1158.6842082150677,2094.511246660396,1437.2327542505964
2022-01-01T04:00-07:00,1175.5776046555209,2092.5482856980157,1491.4978649326122
2022-01-01T04:15-07:00,1204.0293860794704,2124.4814348675172,1455.8810825467199
2022-01-01T04:30-07:00,1148.9154254946427,2123.482710390196,1458.606238233779
2022-01-01T04:45-07:00,1167.719753472747,2085.677847447523,1514.730437903761
2022-01-01T05:00-07:00,1159.4925121367949,2119.487355259269,1458.6003737822969
2022-01-01T05:15-07:00,1182.7828151243652,2134.752573527291,1500.302386060426
2022-01-01T05:30-07:00,1183.9028575338175,2091.5668800989856,1439.4901234249064
2022-01-01T05:45-07:00,1123.9393251548317,2098.933916709608,1453.8372417699406
2022-01-01T06:00-07:00,1156.7500983581442,2089.603769372284,1502.6580652595787
2022-01-01T06:15-07:00,1211.7426982839568,2161.322295552122,1430.535490907755
2022-01-01T06:30-07:00,1178.348886057752,2078.287717090425,1465.4708417654117
2022-01-01T06:45-07:00,1173.3605287900584,2076.3363030012824,1526.329290847739
2022-01-01T07:00-07:00,1199.5837076274208,2081.5093431772107,1532.0566271898779
2022-01-01T07:15-07:00,1161.9404967254948,2108.806606532992,1473.7153823781453
2022-01-01T07:30-07:00,1205.7268131708695,2062.3702524511446,1519.7014021267894
2022-01-01T07:45-07:00,1162.4831562699949,2044.2703623668788,1424.1787765235094
2022-01-01T08:00-07:00,1184.9999445085473,2082.479202783972,1497.0866370339534
2022-01-01T08:15-07:00,1192.3033037853454,2117.6919671159217,1486.0995928940968
2022-01-01T08:30-07:00,1149.0425293070498,2114.730130039848,1514.3897324084112
2022-01-01T08:45-07:00,1169.9137347107635,2113.7429514446844,1522.5419221516938
2022-01-01T09:00-07:00,1178.68940858735,2050.0553067666256,1443.9300175934377
2022-01-01T09:15-07:00,1161.397754370138,2042.434254141425,1532.0566271898779
2022-01-01T09:30-07:00,1208.5558295449591,2133.470869606693,1532.7725851975904
2022-01-01T09:45-07:00,1186.6627302644451,2082.479202783972,1468.8253381636168
2022-01-01T10:00-07:00,1147.4317056369955,2135.4684709685503,1508.0504695429868
2022-01-01T10:15-07:00,1187.2169358012136,2057.6879244350007,1411.794566007558
2022-01-01T10:30-07:00,1177.0440272736207,2144.4577533005117,1439.2418514997462
2022-01-01T10:45-07:00,1193.9834101264023,2034.790089599812,1533.4884339654488
2022-01-01T11:00-07:00,1209.6874188276495,2235.2635120195696,1530.624820414307
2022-01-01T11:15-07:00,1148.5055607737334,2109.2336785247317,1534.2043919731616
2022-01-01T11:30-07:00,1207.9899917362502,2142.460151938655,1523.252106337366
2022-01-01T11:45-07:00,1210.8190081103396,2061.5216180547914,1508.7547723736325
2022-01-01T12:00-07:00,1179.4573817040853,2097.802155748551,1441.9208181521597
2022-01-01T12:15-07:00,1170.462167251398,2035.737001810666,1454.3510984969637
2022-01-01T12:30-07:00,1211.3848459190485,2061.5216180547914,1527.512994733615
2022-01-01T12:45-07:00,1163.0258986253516,2112.1781948504627,1484.71397339124
2022-01-01T13:00-07:00,1164.1113005252084,2101.3818346752096,1500.5796062726715
2022-01-01T13:15-07:00,1218.0300773594417,2113.7429514446844,1422.850891166605
2022-01-01T13:30-07:00,1162.4831562699949,2109.2336785247317,1535.6361987487326
2022-01-01T13:45-07:00,1201.8238779000828,2104.32620123662,1523.9622905230385
2022-01-01T14:00-07:00,1157.5988063152108,2106.2893119633213,1455.8810825467199
2022-01-01T14:15-07:00,1146.3578505002577,2041.481713412955,1475.089455007764
2022-01-01T14:30-07:00,1173.7530972625093,2104.32620123662,1427.4985405713498
2022-01-01T14:45-07:00,1171.0106834838584,2095.8507416594084,1460.6499750564992
2022-01-01T15:00-07:00,1182.2286631063164,2051.937603366002,1533.4884339654488
2022-01-01T15:15-07:00,1163.5685581698517,2083.166326754956,1508.0504695429868
2022-01-01T15:30-07:00,1182.7828686430846,2060.4419318882397,1505.232935786636
2022-01-01T15:45-07:00,1199.5837076274208,2109.793785128156,1433.2143553680403
2022-01-01T16:00-07:00,1189.434011666676,2078.599468352164,1543.6902381974323
2022-01-01T16:15-07:00,1200.703750036873,2029.1090497702419,1505.9373460952047
2022-01-01T16:30-07:00,1190.6232828980458,2040.5290273249968,1450.298058444089
2022-01-01T16:45-07:00,1203.463548270761,2065.9901094452143,1459.968764100279
2022-01-01T17:00-07:00,1167.719753472747,2126.4790362293743,1407.8454501263707
2022-01-01T17:15-07:00,1180.0115872408537,2022.4810977298177,1440.1655613849923
2022-01-01T17:30-07:00,1149.4581678499997,2068.8999842702615,1485.909092831271
2022-01-01T17:45-07:00,1162.7834421479063,2161.322295552122,1469.593059654268
2022-01-01T18:00-07:00,1191.183261375893,2073.409107425893,1550.22020512451
2022-01-01T18:15-07:00,1181.1201674599831,2054.6569701995268,1501.7110991996399
2022-01-01T18:30-07:00,1186.1430278064795,2142.789319755854,1485.909092831271
2022-01-01T18:45-07:00,1202.331958988071,2018.6935933649195,1537.1950917173788
2022-01-01T19:00-07:00,1178.9030915945204,2044.2703623668788,1496.3880005474252
2022-01-01T19:15-07:00,1151.628971649713,2013.0125535353495,1469.593059654268
2022-01-01T19:30-07:00,1187.8231341475366,2141.7846689942144,1501.0067963689942
2022-01-01T19:45-07:00,1172.2520331437254,2053.6927363573604,1489.4020620699891
2022-01-01T20:00-07:00,1162.7834421479063,2040.436668747088,1455.1998715905
2022-01-01T20:15-07:00,1144.7470268302031,2052.895917090606,1459.2874491899993
2022-01-01T20:30-07:00,1180.5658773504183,2151.062703765587,1505.232935786636
2022-01-01T20:45-07:00,1147.8300235947859,2095.9720796335346,1498.893672921212
2022-01-01T21:00-07:00,1154.3425178047837,2080.539335568068,1443.9300175934377
2022-01-01T21:15-07:00,1142.5993165567277,2080.239131179567,1440.1655613849923
2022-01-01T21:30-07:00,1128.188558208831,2043.3119024018165,1458.606238233779
2022-01-01T21:45-07:00,1189.503155034836,2127.4779131139094,1473.0282936458254
2022-01-01T22:00-07:00,1139.3776692166189,2068.8999842702615,1504.5286329559906
2022-01-01T22:15-07:00,1204.0293860794704,2079.5693279589254,1503.119812338854
2022-01-01T22:30-07:00,1174.30161349497,2134.4695940840147,1516.150697916213
2022-01-01T22:45-07:00,1143.136203160149,2098.437318349478,1475.7765437400842
2022-01-01T23:00-07:00,1178.9030915945204,2075.689593527117,1501.2781361622383
2022-01-01T23:15-07:00,1204.0293860794704,2119.1526494437694,1470.2801483865878
2022-01-01T23:30-07:00,1197.903601286364,2151.8305634578724,1554.584906690652
2022-01-01T23:45-07:00,1232.0654392119977,2089.99635050863,1484.71397339124
2022-01-02T00:00-07:00,1187.7712259107784,2116.704637875467,1463.3751307435582
2022-01-02T00:15-07:00,1194.4107476745112,2062.1103750134057,1469.471947427832
2022-01-02T00:30-07:00,1210.5995622381474,2126.4790362293743,1509.759473680732
2022-01-02T00:45-07:00,1137.2299589431432,2078.807409197031,1477.7857701609646
2022-01-02T01:00-07:00,1196.673926239892,2231.8514180252346,1521.3179125133133
2022-01-02T01:15-07:00,1172.80632325329,2180.755921404369,1571.1318090575223
2022-01-02T01:30-07:00,1290.0314599775984,2204.3637268458942,1534.3083844197602
2022-01-02T01:45-07:00,1193.4234316485552,2175.6463713017993,1542.9686164334398
2022-01-02T02:00-07:00,1239.1380620495852,2089.603769372284,1549.4926993625893
2022-01-02T02:15-07:00,1249.6399753054363,2106.8319480520827,1529.1930136387355
2022-01-02T02:30-07:00,1182.7828686430846,2110.7811143686113,1422.850891166605
2022-01-02T02:45-07:00,1192.8633677169503,2139.77552075912,1503.119812338854
2022-01-02T03:00-07:00,1159.2269505704244,2134.4695940840147,1537.7839635320165
2022-01-02T03:15-07:00,1203.463548270761,2164.1974532234813,1449.6226204840032
2022-01-02T03:30-07:00,1149.0425293070498,2134.4695940840147,1545.1337019670657
2022-01-02T03:45-07:00,1174.8500460356042,2102.363240274239,1457.2436084132198
