t,kvaA,kvaB,kvaC
2021-12-31T22:45-07:00,12027.360807758285,10616.89410012803,12288.900479701186
2021-12-31T23:00-07:00,12051.609519064248,10903.837183915273,12313.726541276339
2021-12-31T23:15-07:00,12313.726541276339,11454.629340722176,12600.092274794393
2021-12-31T23:30-07:00,11954.614673840391,11669.980991129907,12523.882039261363
2021-12-31T23:45-07:00,11954.614673840391,10552.80822024798,12498.47862741702
2022-01-01T00:00-07:00,12214.422294975724,10794.140632769244,12756.554197744783
2022-01-01T00:15-07:00,12239.248356550877,10816.079942998449,12782.534959858314
2022-01-01T00:30-07:00,12498.47862741702,10816.079942998449,12498.47862741702
2022-01-01T00:45-07:00,12214.422294975724,10531.446260287965,12473.075215572675
2022-01-01T01:00-07:00,11954.614673840391,10552.80822024798,12239.248356550877
2022-01-01T01:15-07:00,11978.863385146356,10838.019253227656,12239.248356550877
2022-01-01T01:30-07:00,11978.863385146356,11431.535329954591,12549.285451105707
2022-01-01T01:45-07:00,12264.07441812603,10881.897873686066,12264.07441812603
2022-01-01T02:00-07:00,12239.248356550877,10838.019253227656,12523.882039261363
2022-01-01T02:15-07:00,12239.248356550877,10838.019253227656,12498.47862741702
2022-01-01T02:30-07:00,12264.07441812603,11408.441319187006,13093.149404682334
2022-01-01T02:45-07:00,12239.248356550877,10816.079942998449,12498.47862741702
2022-01-01T03:00-07:00,11954.614673840391,10552.80822024798,12239.248356550877
2022-01-01T03:15-07:00,11954.614673840391,10838.019253227656,12498.47862741702
2022-01-01T03:30-07:00,12264.07441812603,11385.347308419421,12808.515721971848
2022-01-01T03:45-07:00,11978.863385146356,10838.019253227656,12523.882039261363
2022-01-01T04:00-07:00,11954.614673840391,10552.80822024798,12214.422294975724
2022-01-01T04:15-07:00,12239.248356550877,10816.079942998449,12498.47862741702
2022-01-01T04:30-07:00,11954.614673840391,10816.079942998449,12498.47862741702
2022-01-01T04:45-07:00,11930.365962534428,10531.446260287965,12498.47862741702
2022-01-01T05:00-07:00,12498.47862741702,11385.347308419421,13040.033179916889
2022-01-01T05:15-07:00,13066.59129229961,11954.614673840391,13634.703957182202
2022-01-01T05:30-07:00,12782.534959858314,12214.422294975724,13040.033179916889
2022-01-01T05:45-07:00,12756.554197744783,12214.422294975724,13040.033179916889
