t,cu
2021-12-31T22:45-07:00,9.016393442622945
2021-12-31T23:00-07:00,7.317073170731708
2021-12-31T23:15-07:00,5.5118110236220526
2021-12-31T23:30-07:00,3.9370078740157424
2021-12-31T23:45-07:00,9.75609756097561
2022-01-01T00:00-07:00,9.523809523809524
2022-01-01T00:15-07:00,9.523809523809524
2022-01-01T00:30-07:00,9.523809523809524
2022-01-01T00:45-07:00,10.483870967741941
2022-01-01T01:00-07:00,9.016393442622945
2022-01-01T01:15-07:00,7.317073170731708
2022-01-01T01:30-07:00,4.761904761904762
2022-01-01T01:45-07:00,8.064516129032263
2022-01-01T02:00-07:00,8.799999999999994
2022-01-01T02:15-07:00,8.799999999999994
2022-01-01T02:30-07:00,6.976744186046512
2022-01-01T02:45-07:00,8.799999999999994
2022-01-01T03:00-07:00,9.016393442622945
2022-01-01T03:15-07:00,8.064516129032263
2022-01-01T03:30-07:00,6.249999999999994
2022-01-01T03:45-07:00,8.064516129032263
2022-01-01T04:00-07:00,9.016393442622945
2022-01-01T04:15-07:00,8.799999999999994
2022-01-01T04:30-07:00,8.064516129032263
2022-01-01T04:45-07:00,9.75609756097561
2022-01-01T05:00-07:00,7.692307692307698
2022-01-01T05:15-07:00,7.352941176470594
2022-01-01T05:30-07:00,3.7313432835820843
2022-01-01T05:45-07:00,3.7313432835820843
2022-01-01T06:00-07:00,8.396946564885491
2022-01-01T06:15-07:00,7.692307692307698
2022-01-01T06:30-07:00,8.396946564885491
2022-01-01T06:45-07:00,7.692307692307698
2022-01-01T07:00-07:00,9.30232558139535
2022-01-01T07:15-07:00,10.526315789473678
2022-01-01T07:30-07:00,12.977099236641216
2022-01-01T07:45-07:00,5.932203389830514
2022-01-01T08:00-07:00,9.016393442622945
2022-01-01T08:15-07:00,10.526315789473685
2022-01-01T08:30-07:00,9.734513274336276
2022-01-01T08:45-07:00,10.81081081081081
2022-01-01T09:00-07:00,12.264150943396233
2022-01-01T09:15-07:00,9.708737864077676
2022-01-01T09:30-07:00,7.954545454545451
2022-01-01T09:45-07:00,6.250000000000004
2022-01-01T10:00-07:00,7.352941176470594
2022-01-01T10:15-07:00,11.475409836065568
2022-01-01T10:30-07:00,8.474576271186447
2022-01-01T10:45-07:00,8.474576271186447
2022-01-01T11:00-07:00,9.090909090909099
2022-01-01T11:15-07:00,5.882352941176471
2022-01-01T11:30-07:00,9.090909090909099
2022-01-01T11:45-07:00,7.999999999999991
2022-01-01T12:00-07:00,3.636363636363643
2022-01-01T12:15-07:00,9.433962264150951
2022-01-01T12:30-07:00,9.090909090909099
2022-01-01T12:45-07:00,7.547169811320747
2022-01-01T13:00-07:00,11.36363636363636
2022-01-01T13:15-07:00,9.090909090909092
2022-01-01T13:30-07:00,3.448275862068972
2022-01-01T13:45-07:00,8.064516129032263
2022-01-01T14:00-07:00,11.267605633802821
2022-01-01T14:15-07:00,12.0
2022-01-01T14:30-07:00,9.210526315789469
2022-01-01T14:45-07:00,11.764705882352937
2022-01-01T15:00-07:00,10.309278350515472
2022-01-01T15:15-07:00,7.894736842105263
2022-01-01T15:30-07:00,6.250000000000006
2022-01-01T15:45-07:00,10.81081081081081
2022-01-01T16:00-07:00,8.264462809917362
2022-01-01T16:15-07:00,9.999999999999993
2022-01-01T16:30-07:00,10.416666666666666
2022-01-01T16:45-07:00,9.24369747899159
2022-01-01T17:00-07:00,7.5
2022-01-01T17:15-07:00,7.194244604316552
2022-01-01T17:30-07:00,5.645161290322586
2022-01-01T17:45-07:00,4.878048780487805
2022-01-01T18:00-07:00,10.0
2022-01-01T18:15-07:00,8.264462809917362
2022-01-01T18:30-07:00,10.0
2022-01-01T18:45-07:00,9.016393442622945
2022-01-01T19:00-07:00,8.064516129032263
2022-01-01T19:15-07:00,9.016393442622945
2022-01-01T19:30-07:00,8.264462809917362
2022-01-01T19:45-07:00,6.976744186046512
2022-01-01T20:00-07:00,9.016393442622945
2022-01-01T20:15-07:00,9.75609756097561
2022-01-01T20:30-07:00,10.483870967741941
2022-01-01T20:45-07:00,10.0
2022-01-01T21:00-07:00,10.0
2022-01-01T21:15-07:00,10.0
2022-01-01T21:30-07:00,8.264462809917362
2022-01-01T21:45-07:00,6.399999999999994
2022-01-01T22:00-07:00,3.816793893129766
2022-01-01T22:15-07:00,8.88888888888889
2022-01-01T22:30-07:00,10.23622047244095
2022-01-01T22:45-07:00,9.523809523809524
2022-01-01T23:00-07:00,9.523809523809524
2022-01-01T23:15-07:00,8.461538461538455
2022-01-01T23:30-07:00,9.352517985611517
2022-01-01T23:45-07:00,6.122448979591836
2022-01-02T00:00-07:00,5.5118110236220526
2022-01-02T00:15-07:00,7.53424657534246
2022-01-02T00:30-07:00,9.55882352941177
2022-01-02T00:45-07:00,8.208955223880592
2022-01-02T01:00-07:00,9.30232558139535
2022-01-02T01:15-07:00,7.518796992481208
2022-01-02T01:30-07:00,6.622516556291396
2022-01-02T01:45-07:00,6.521739130434782
2022-01-02T02:00-07:00,4.25531914893617
2022-01-02T02:15-07:00,5.660377358490566
2022-01-02T02:30-07:00,8.16326530612245
2022-01-02T02:45-07:00,6.993006993006999
2022-01-02T03:00-07:00,7.194244604316552
2022-01-02T03:15-07:00,6.024096385542173
2022-01-02T03:30-07:00,7.8431372549019605
2022-01-02T03:45-07:00,6.622516556291396
2022-01-02T04:00-07:00,3.355704697986573
2022-01-02T04:15-07:00,3.424657534246571
2022-01-02T04:30-07:00,7.53424657534246
2022-01-02T04:45-07:00,6.896551724137936
2022-01-02T05:00-07:00,6.25
2022-01-02T05:15-07:00,6.7567567567567615
2022-01-02T05:30-07:00,5.660377358490566
2022-01-02T05:45-07:00,6.122448979591836
2022-01-02T06:00-07:00,6.622516556291396
2022-01-02T06:15-07:00,3.0674846625766827
2022-01-02T06:30-07:00,6.0
2022-01-02T06:45-07:00,5.479452054794516
2022-01-02T07:00-07:00,5.479452054794516
2022-01-02T07:15-07:00,4.081632653061225
2022-01-02T07:30-07:00,7.236842105263153
2022-01-02T07:45-07:00,6.622516556291396
2022-01-02T08:00-07:00,7.236842105263153
2022-01-02T08:15-07:00,4.79452054794521
2022-01-02T08:30-07:00,5.755395683453232
2022-01-02T08:45-07:00,7.692307692307687
2022-01-02T09:00-07:00,4.761904761904762
2022-01-02T09:15-07:00,8.69565217391305
2022-01-02T09:30-07:00,10.937499999999995
2022-01-02T09:45-07:00,10.309278350515472
2022-01-02T10:00-07:00,9.090909090909092
2022-01-02T10:15-07:00,6.666666666666667
2022-01-02T10:30-07:00,5.8823529411764754
2022-01-02T10:45-07:00,9.638554216867474
2022-01-02T11:00-07:00,9.638554216867474
2022-01-02T11:15-07:00,8.333333333333334
2022-01-02T11:30-07:00,13.043478260869565
2022-01-02T11:45-07:00,9.459459459459454
2022-01-02T12:00-07:00,10.52631578947369
2022-01-02T12:15-07:00,7.142857142857143
2022-01-02T12:30-07:00,5.194805194805189
2022-01-02T12:45-07:00,7.407407407407407
2022-01-02T13:00-07:00,11.538461538461538
2022-01-02T13:15-07:00,11.11111111111111
2022-01-02T13:30-07:00,2.9411764705882355
2022-01-02T13:45-07:00,7.142857142857143
2022-01-02T14:00-07:00,9.090909090909099
2022-01-02T14:15-07:00,1.7241379310344767
2022-01-02T14:30-07:00,5.2631578947368425
2022-01-02T14:45-07:00,3.9370078740157424
2022-01-02T15:00-07:00,8.029197080291965
2022-01-02T15:15-07:00,8.270676691729317
2022-01-02T15:30-07:00,7.382550335570465
2022-01-02T15:45-07:00,8.88888888888889
2022-01-02T16:00-07:00,7.692307692307687
2022-01-02T16:15-07:00,7.006369426751587
2022-01-02T16:30-07:00,8.609271523178812
2022-01-02T16:45-07:00,3.164556962025312
2022-01-02T17:00-07:00,7.8431372549019605
2022-01-02T17:15-07:00,8.78378378378379
2022-01-02T17:30-07:00,7.547169811320755
2022-01-02T17:45-07:00,6.3694267515923615
2022-01-02T18:00-07:00,6.024096385542173
2022-01-02T18:15-07:00,7.547169811320755
2022-01-02T18:30-07:00,5.161290322580641
2022-01-02T18:45-07:00,3.6363636363636362
2022-01-02T19:00-07:00,4.705882352941172
2022-01-02T19:15-07:00,5.917159763313614
2022-01-02T19:30-07:00,6.962025316455692
2022-01-02T19:45-07:00,7.53424657534246
2022-01-02T20:00-07:00,8.78378378378379
2022-01-02T20:15-07:00,6.250000000000004
2022-01-02T20:30-07:00,6.962025316455692
2022-01-02T20:45-07:00,3.9215686274509802
2022-01-02T21:00-07:00,8.333333333333334
2022-01-02T21:15-07:00,8.0
2022-01-02T21:30-07:00,7.692307692307687
2022-01-02T21:45-07:00,7.692307692307687
2022-01-02T22:00-07:00,7.857142857142851
2022-01-02T22:15-07:00,6.962025316455692
2022-01-02T22:30-07:00,5.084745762711864
2022-01-02T22:45-07:00,2.5000000000000044
2022-01-02T23:00-07:00,4.0
2022-01-02T23:15-07:00,7.096774193548383
2022-01-02T23:30-07:00,8.16326530612245
2022-01-02T23:45-07:00,8.0
2022-01-03T00:00-07:00,6.0
2022-01-03T00:15-07:00,8.441558441558445
2022-01-03T00:30-07:00,7.382550335570465
2022-01-03T00:45-07:00,6.250000000000004
2022-01-03T01:00-07:00,5.263157894736837
2022-01-03T01:15-07:00,9.589041095890407
2022-01-03T01:30-07:00,6.3694267515923615
2022-01-03T01:45-07:00,6.250000000000004
2022-01-03T02:00-07:00,8.78378378378379
2022-01-03T02:15-07:00,7.382550335570465
2022-01-03T02:30-07:00,8.16326530612245
2022-01-03T02:45-07:00,8.16326530612245
2022-01-03T03:00-07:00,4.081632653061225
2022-01-03T03:15-07:00,4.729729729729734
2022-01-03T03:30-07:00,8.0
2022-01-03T03:45-07:00,5.769230769230769
2022-01-03T04:00-07:00,5.769230769230769
2022-01-03T04:15-07:00,5.063291139240501
2022-01-03T04:30-07:00,5.555555555555555
2022-01-03T04:45-07:00,4.705882352941172
2022-01-03T05:00-07:00,1.8181818181818181
2022-01-03T05:15-07:00,1.315789473684206
2022-01-03T05:30-07:00,5.063291139240501
2022-01-03T05:45-07:00,6.122448979591836
2022-01-03T06:00-07:00,5.454545454545454
2022-01-03T06:15-07:00,7.6923076923076925
2022-01-03T06:30-07:00,6.0
2022-01-03T06:45-07:00,3.7037037037037037
2022-01-03T07:00-07:00,4.545454545454541
2022-01-03T07:15-07:00,1.7241379310344827
2022-01-03T07:30-07:00,7.821229050279325
2022-01-03T07:45-07:00,4.081632653061225
2022-01-03T08:00-07:00,9.352517985611517
2022-01-03T08:15-07:00,9.790209790209785
2022-01-03T08:30-07:00,8.441558441558445
2022-01-03T08:45-07:00,7.407407407407407
2022-01-03T09:00-07:00,12.977099236641216
2022-01-03T09:15-07:00,15.26717557251908
2022-01-03T09:30-07:00,11.764705882352935
2022-01-03T09:45-07:00,15.151515151515152
2022-01-03T10:00-07:00,7.446808510638294
2022-01-03T10:15-07:00,15.70247933884298
2022-01-03T10:30-07:00,6.6037735849056665
2022-01-03T10:45-07:00,7.216494845360832
2022-01-03T11:00-07:00,16.279069767441865
2022-01-03T11:15-07:00,10.891089108910885
2022-01-03T11:30-07:00,12.195121951219507
2022-01-03T11:45-07:00,10.8695652173913
2022-01-03T12:00-07:00,9.090909090909092
2022-01-03T12:15-07:00,14.772727272727268
2022-01-03T12:30-07:00,7.339449541284396
2022-01-03T12:45-07:00,11.36363636363636
2022-01-03T13:00-07:00,13.253012048192776
2022-01-03T13:15-07:00,9.174311926605512
2022-01-03T13:30-07:00,9.174311926605512
2022-01-03T13:45-07:00,7.476635514018684
2022-01-03T14:00-07:00,7.216494845360832
2022-01-03T14:15-07:00,11.016949152542379
2022-01-03T14:30-07:00,6.250000000000006
2022-01-03T14:45-07:00,11.627906976744185
2022-01-03T15:00-07:00,5.479452054794516
2022-01-03T15:15-07:00,9.774436090225569
2022-01-03T15:30-07:00,9.154929577464793
2022-01-03T15:45-07:00,6.622516556291396
2022-01-03T16:00-07:00,10.447761194029844
2022-01-03T16:15-07:00,7.857142857142851
2022-01-03T16:30-07:00,11.643835616438352
2022-01-03T16:45-07:00,8.724832214765106
2022-01-03T17:00-07:00,9.090909090909092
2022-01-03T17:15-07:00,10.204081632653061
2022-01-03T17:30-07:00,8.0
2022-01-03T17:45-07:00,8.965517241379315
2022-01-03T18:00-07:00,8.965517241379315
2022-01-03T18:15-07:00,9.803921568627452
2022-01-03T18:30-07:00,8.78378378378379
