t,kvaA,kvaB,kvaC
2021-12-31T22:45-07:00,19427.259207961717,17664.0314858566,19277.725488241605
2021-12-31T23:00-07:00,19789.257826743615,18550.264149062677,19306.593001701087
2021-12-31T23:15-07:00,20271.922651786143,18429.020592532856,18065.28992294339
2021-12-31T23:30-07:00,19883.94327089071,16811.285138263524,17944.04636641357
2021-12-31T23:45-07:00,20754.587476828667,16852.854357645178,17737.932320312873
2022-01-01T00:00-07:00,20513.255064307403,17944.04636641357,17858.598526573503
2022-01-01T00:15-07:00,19065.260589179823,17822.80280988375,17580.315696824106
2022-01-01T00:30-07:00,20271.922651786143,16852.854357645178,18703.26197039793
2022-01-01T00:45-07:00,19909.924033004245,16125.393018466248,17617.266114052243
2022-01-01T01:00-07:00,20392.588858046773,16974.097914175,19306.593001701087
2022-01-01T01:15-07:00,19789.257826743615,16731.610801115356,17944.04636641357
2022-01-01T01:30-07:00,21116.586095610564,17944.04636641357,18429.020592532856
2022-01-01T01:45-07:00,22081.915745695616,18273.136019851656,18429.020592532856
2022-01-01T02:00-07:00,21599.250920653092,17944.04636641357,18186.53347947321
2022-01-01T02:15-07:00,22564.580570738144,18307.777036003034,17459.072140294284
2022-01-01T02:30-07:00,20633.921270568037,16202.18060426847,17095.34147070482
2022-01-01T02:45-07:00,20754.587476828667,18186.53347947321,18099.930939094767
2022-01-01T03:00-07:00,22202.58195195625,16489.12368805571,18065.28992294339
2022-01-01T03:15-07:00,20151.25644552551,16489.12368805571,18429.020592532856
2022-01-01T03:30-07:00,19789.257826743615,18792.75126212232,19427.259207961717
2022-01-01T03:45-07:00,20030.59023926488,18065.28992294339,18307.777036003034
2022-01-01T04:00-07:00,23057.060350356896,20392.588858046773,21495.905222468147
2022-01-01T04:15-07:00,19547.92541422235,18671.5077055925,18307.777036003034
2022-01-01T04:30-07:00,19454.39467061363,17216.58502723464,16772.602670227818
2022-01-01T04:45-07:00,20295.016662553728,15761.662348876784,17858.598526573503
2022-01-01T05:00-07:00,20415.10551854517,16852.854357645178,18582.595764137295
2022-01-01T05:15-07:00,20415.10551854517,16004.149461936428,17134.601289009715
