t,vu
2021-12-31T22:45-07:00,0.4223364617232848
2021-12-31T23:00-07:00,0.34374713897706854
2021-12-31T23:15-07:00,0.3750600282756026
2021-12-31T23:30-07:00,0.5930993930183717
2021-12-31T23:45-07:00,0.35853515152761234
2022-01-01T00:00-07:00,0.28195297778476
2022-01-01T00:15-07:00,0.23397047682584377
2022-01-01T00:30-07:00,0.1875312108887534
2022-01-01T00:45-07:00,0.2968276641723875
2022-01-01T01:00-07:00,0.24984480305510823
2022-01-01T01:15-07:00,0.17179542375024906
2022-01-01T01:30-07:00,0.09350496574070732
2022-01-01T01:45-07:00,0.3588172091336601
2022-01-01T02:00-07:00,0.26487954817056797
2022-01-01T02:15-07:00,0.0781860828772434
2022-01-01T02:30-07:00,0.21881742572782517
2022-01-01T02:45-07:00,0.24995951688972873
2022-01-01T03:00-07:00,0.2811626148606976
2022-01-01T03:15-07:00,0.5948634588000873
2022-01-01T03:30-07:00,0.1715542861156978
2022-01-01T03:45-07:00,0.37540964883900413
2022-01-01T04:00-07:00,0.2503530102073637
2022-01-01T04:15-07:00,0.3133789957340362
2022-01-01T04:30-07:00,0.29724560474899736
2022-01-01T04:45-07:00,0.43804803897465233
2022-01-01T05:00-07:00,0.17211560952656454
2022-01-01T05:15-07:00,0.39314357037374736
2022-01-01T05:30-07:00,0.376646878213857
2022-01-01T05:45-07:00,0.6426317938442844
2022-01-01T06:00-07:00,0.7217960445042179
2022-01-01T06:15-07:00,0.4852858739440372
2022-01-01T06:30-07:00,0.17252052392116451
2022-01-01T06:45-07:00,0.5010956651515401
2022-01-01T07:00-07:00,0.2017095904649834
2022-01-01T07:15-07:00,0.38964849087105374
2022-01-01T07:30-07:00,0.4672897196261682
2022-01-01T07:45-07:00,0.3433739513542053
2022-01-01T08:00-07:00,0.38856314617734633
2022-01-01T08:15-07:00,0.42075688968095637
2022-01-01T08:30-07:00,0.31142947010658606
2022-01-01T08:45-07:00,0.32618920372183113
2022-01-01T09:00-07:00,0.07772660600294566
2022-01-01T09:15-07:00,0.06234318776172831
2022-01-01T09:30-07:00,0.1090022127620264
2022-01-01T09:45-07:00,0.29493614509408667
2022-01-01T10:00-07:00,0.4672897196261682
2022-01-01T10:15-07:00,0.46751056148609876
2022-01-01T10:30-07:00,0.43545927188235445
2022-01-01T10:45-07:00,0.24872086968976273
2022-01-01T11:00-07:00,0.37400558685202634
2022-01-01T11:15-07:00,0.07778231780294387
2022-01-01T11:30-07:00,0.45115026177915213
2022-01-01T11:45-07:00,0.35797950358704456
2022-01-01T12:00-07:00,0.32679596555333207
2022-01-01T12:15-07:00,0.4037903600187968
2022-01-01T12:30-07:00,0.43478307226942475
2022-01-01T12:45-07:00,0.2644698504916458
2022-01-01T13:00-07:00,0.18683048440442282
2022-01-01T13:15-07:00,0.5142570996825089
2022-01-01T13:30-07:00,0.4823410795449632
2022-01-01T13:45-07:00,0.04662289208186321
2022-01-01T14:00-07:00,0.38880248833592973
2022-01-01T14:15-07:00,0.35786334981861817
2022-01-01T14:30-07:00,0.3583117422694273
2022-01-01T14:45-07:00,0.2648406641526382
2022-01-01T15:00-07:00,0.4672897196261682
2022-01-01T15:15-07:00,0.07783312466907474
2022-01-01T15:30-07:00,0.4205578955534595
2022-01-01T15:45-07:00,0.15585796940432076
2022-01-01T16:00-07:00,0.07772660600294566
2022-01-01T16:15-07:00,0.3583117422694273
2022-01-01T16:30-07:00,0.18709264397417605
2022-01-01T16:45-07:00,0.4847522822090056
2022-01-01T17:00-07:00,0.5942147212553129
2022-01-01T17:15-07:00,0.14071437901127867
2022-01-01T17:30-07:00,0.360222131643972
2022-01-01T17:45-07:00,0.43935399942723874
2022-01-01T18:00-07:00,0.2503506286413512
2022-01-01T18:15-07:00,0.48574210566268716
2022-01-01T18:30-07:00,0.4389407553768036
2022-01-01T18:45-07:00,0.31318509687956836
2022-01-01T19:00-07:00,0.3909891718916207
2022-01-01T19:15-07:00,0.34417974127472317
2022-01-01T19:30-07:00,0.45355162867523174
2022-01-01T19:45-07:00,0.4073967492611237
2022-01-01T20:00-07:00,0.5475618390956255
2022-01-01T20:15-07:00,0.21783007672818575
2022-01-01T20:30-07:00,0.4528410250036893
2022-01-01T20:45-07:00,0.2507846617213635
2022-01-01T21:00-07:00,0.5919930032544363
2022-01-01T21:15-07:00,0.4701457519265208
2022-01-01T21:30-07:00,0.34310620067263403
2022-01-01T21:45-07:00,0.5470435643195696
2022-01-01T22:00-07:00,0.12486152595274252
2022-01-01T22:15-07:00,0.6237354186424535
2022-01-01T22:30-07:00,0.7174058211804561
2022-01-01T22:45-07:00,0.5457663963928209
2022-01-01T23:00-07:00,0.2491468965910872
2022-01-01T23:15-07:00,0.31216095962468765
2022-01-01T23:30-07:00,0.29645953005644954
2022-01-01T23:45-07:00,0.2644674829691686
2022-01-02T00:00-07:00,0.2486798443726779
2022-01-02T00:15-07:00,0.42452781186548705
2022-01-02T00:30-07:00,0.25054664385607683
2022-01-02T00:45-07:00,0.26683361041531256
2022-01-02T01:00-07:00,0.6744020940725486
2022-01-02T01:15-07:00,0.12511538952225096
2022-01-02T01:30-07:00,0.3909891718916207
2022-01-02T01:45-07:00,0.04699295968452486
2022-01-02T02:00-07:00,0.39081057850797896
2022-01-02T02:15-07:00,0.21905709327401338
2022-01-02T02:30-07:00,0.40624856948852095
2022-01-02T02:45-07:00,0.18718018961262894
2022-01-02T03:00-07:00,0.1715299168984801
2022-01-02T03:15-07:00,0.2810333037543778
2022-01-02T03:30-07:00,0.21830561201032977
2022-01-02T03:45-07:00,0.28011251706521517
2022-01-02T04:00-07:00,0.4681624105686348
2022-01-02T04:15-07:00,0.48414901805649435
2022-01-02T04:30-07:00,0.6569680945469288
2022-01-02T04:45-07:00,0.2347417840375587
2022-01-02T05:00-07:00,0.2343041652513904
2022-01-02T05:15-07:00,0.5652364253379977
2022-01-02T05:30-07:00,0.09424927008410716
2022-01-02T05:45-07:00,0.10973698287019575
2022-01-02T06:00-07:00,0.34488355981833935
2022-01-02T06:15-07:00,0.12553005916857596
2022-01-02T06:30-07:00,0.2509050290044874
2022-01-02T06:45-07:00,0.3280234479109863
2022-01-02T07:00-07:00,0.21779618696916478
2022-01-02T07:15-07:00,0.5934699008054796
2022-01-02T07:30-07:00,0.35937786102293146
2022-01-02T07:45-07:00,0.25019403357726205
2022-01-02T08:00-07:00,0.6551235233593276
2022-01-02T08:15-07:00,0.18700279787269572
2022-01-02T08:30-07:00,0.15600624024961443
2022-01-02T08:45-07:00,0.14051665187719556
2022-01-02T09:00-07:00,0.171712591390474
2022-01-02T09:15-07:00,0.2333177754921636
2022-01-02T09:30-07:00,0.18709264397417605
2022-01-02T09:45-07:00,0.3438569768284584
2022-01-02T10:00-07:00,0.4386656909456166
2022-01-02T10:15-07:00,0.3271013776832652
2022-01-02T10:30-07:00,0.3736562175122628
2022-01-02T10:45-07:00,0.5641734675408535
2022-01-02T11:00-07:00,0.171712591390474
2022-01-02T11:15-07:00,0.3123048050292962
2022-01-02T11:30-07:00,0.12418551001982024
2022-01-02T11:45-07:00,0.14058011570985804
2022-01-02T12:00-07:00,0.20328667874070652
2022-01-02T12:15-07:00,0.3911750955739599
2022-01-02T12:30-07:00,0.21783007672818575
2022-01-02T12:45-07:00,0.07822516601630473
2022-01-02T13:00-07:00,0.4079032963341787
