t,cu
2021-12-31T22:45-07:00,5.141657922350466
2021-12-31T23:00-07:00,4.73186119873817
2021-12-31T23:15-07:00,4.952581664910438
2021-12-31T23:30-07:00,7.351351351351359
2021-12-31T23:45-07:00,3.98277717976318
2022-01-01T00:00-07:00,5.092091007583972
2022-01-01T00:15-07:00,3.9956803455723477
2022-01-01T00:30-07:00,5.092091007583972
2022-01-01T00:45-07:00,4.108108108108114
2022-01-01T01:00-07:00,5.111821086261981
2022-01-01T01:15-07:00,4.347826086956515
2022-01-01T01:30-07:00,6.9565217391304275
2022-01-01T01:45-07:00,5.1422319474835945
2022-01-01T02:00-07:00,3.9344262295081966
2022-01-01T02:15-07:00,5.1422319474835945
2022-01-01T02:30-07:00,3.9344262295081966
2022-01-01T02:45-07:00,5.1591657519209715
2022-01-01T03:00-07:00,7.540983606557377
2022-01-01T03:15-07:00,4.405286343612328
2022-01-01T03:30-07:00,7.447973713033962
2022-01-01T03:45-07:00,5.17799352750809
2022-01-01T04:00-07:00,7.096774193548387
2022-01-01T04:15-07:00,4.008667388949073
2022-01-01T04:30-07:00,5.144694533762058
2022-01-01T04:45-07:00,3.808487486398265
2022-01-01T05:00-07:00,5.032119914346901
2022-01-01T05:15-07:00,4.792332268370607
2022-01-01T05:30-07:00,4.952581664910438
2022-01-01T05:45-07:00,4.6659597030752975
2022-01-01T06:00-07:00,4.984093319194068
2022-01-01T06:15-07:00,4.888416578108389
2022-01-01T06:30-07:00,5.016008537886879
2022-01-01T06:45-07:00,4.061470911086712
2022-01-01T07:00-07:00,5.0646551724138
2022-01-01T07:15-07:00,4.18963616317531
2022-01-01T07:30-07:00,4.845814977973574
2022-01-01T07:45-07:00,7.3788546255506535
2022-01-01T08:00-07:00,5.081081081081088
2022-01-01T08:15-07:00,7.452725250278079
2022-01-01T08:30-07:00,5.2117263843648205
2022-01-01T08:45-07:00,7.4279379157427865
2022-01-01T09:00-07:00,5.2117263843648205
2022-01-01T09:15-07:00,7.166482910694605
2022-01-01T09:30-07:00,4.7884187082405285
2022-01-01T09:45-07:00,7.1902654867256715
2022-01-01T10:00-07:00,5.308775731310936
2022-01-01T10:15-07:00,4.999999999999994
2022-01-01T10:30-07:00,4.115684093437146
2022-01-01T10:45-07:00,4.651162790697675
2022-01-01T11:00-07:00,4.596622889305811
2022-01-01T11:15-07:00,5.898876404494382
2022-01-01T11:30-07:00,3.4774436090225507
2022-01-01T11:45-07:00,3.4774436090225507
2022-01-01T12:00-07:00,3.2925682031985004
2022-01-01T12:15-07:00,3.301886792452836
2022-01-01T12:30-07:00,3.2319391634980934
2022-01-01T12:45-07:00,3.349282296650723
2022-01-01T13:00-07:00,3.378378378378384
2022-01-01T13:15-07:00,3.326810176125239
2022-01-01T13:30-07:00,3.4280117531831595
2022-01-01T13:45-07:00,3.39805825242719
2022-01-01T14:00-07:00,3.2598274209012406
2022-01-01T14:15-07:00,3.2227488151658714
