t,pu
2021-12-31T22:45-07:00,5.213430872745843
2021-12-31T23:00-07:00,4.73186119873817
2021-12-31T23:15-07:00,4.8828765058266805
2021-12-31T23:30-07:00,7.351351351351352
2021-12-31T23:45-07:00,3.9123763114934755
2022-01-01T00:00-07:00,5.0235623587102065
2022-01-01T00:15-07:00,4.065948326009712
2022-01-01T00:30-07:00,5.023704342204504
2022-01-01T00:45-07:00,4.178440530671143
2022-01-01T01:00-07:00,5.183483809473378
2022-01-01T01:15-07:00,4.277190938715104
2022-01-01T01:30-07:00,6.956521739130442
2022-01-01T01:45-07:00,5.073994815159995
2022-01-01T02:00-07:00,3.9344262295081966
2022-01-01T02:15-07:00,5.007746627438253
2022-01-01T02:30-07:00,4.004555674554572
2022-01-01T02:45-07:00,5.024693324836711
2022-01-01T03:00-07:00,7.684011618685957
2022-01-01T03:15-07:00,4.47556181249416
2022-01-01T03:30-07:00,7.447973713033954
2022-01-01T03:45-07:00,5.249689341045417
2022-01-01T04:00-07:00,7.096774193548387
2022-01-01T04:15-07:00,4.079084989372111
2022-01-01T04:30-07:00,5.144694533762058
2022-01-01T04:45-07:00,3.737848713659183
2022-01-01T05:00-07:00,5.032119914346889
2022-01-01T05:15-07:00,4.792332268370607
2022-01-01T05:30-07:00,5.024596848446584
2022-01-01T05:45-07:00,4.737773345805616
2022-01-01T06:00-07:00,4.984093319194061
2022-01-01T06:15-07:00,4.888416578108402
2022-01-01T06:30-07:00,5.087674984379362
2022-01-01T06:45-07:00,4.13175777092487
2022-01-01T07:00-07:00,5.135901283975321
2022-01-01T07:15-07:00,4.11919368974583
2022-01-01T07:30-07:00,4.779867068113384
2022-01-01T07:45-07:00,7.378854625550669
2022-01-01T08:00-07:00,5.081081081081088
2022-01-01T08:15-07:00,7.595111129483417
2022-01-01T08:30-07:00,5.352476913164872
2022-01-01T08:45-07:00,7.570015966449898
2022-01-01T09:00-07:00,5.2117263843648205
2022-01-01T09:15-07:00,7.308700877736088
2022-01-01T09:30-07:00,4.7884187082405285
2022-01-01T09:45-07:00,7.332204401920847
2022-01-01T10:00-07:00,5.308775731310936
2022-01-01T10:15-07:00,4.999999999999993
2022-01-01T10:30-07:00,4.185313612232098
2022-01-01T10:45-07:00,4.651162790697675
2022-01-01T11:00-07:00,4.596622889305822
2022-01-01T11:15-07:00,5.898876404494382
2022-01-01T11:30-07:00,3.5474731961581645
2022-01-01T11:45-07:00,3.4774436090225507
2022-01-01T12:00-07:00,3.3625384797537237
2022-01-01T12:15-07:00,3.301886792452836
2022-01-01T12:30-07:00,3.231939163498093
2022-01-01T12:45-07:00,3.419272550653324
2022-01-01T13:00-07:00,3.4481728507670524
2022-01-01T13:15-07:00,3.396482387712583
2022-01-01T13:30-07:00,3.42801175318316
2022-01-01T13:45-07:00,3.3980582524271905
2022-01-01T14:00-07:00,3.329686872543331
2022-01-01T14:15-07:00,3.1528516574488323
2022-01-01T14:30-07:00,3.2745665414323386
2022-01-01T14:45-07:00,3.2655277395334465
2022-01-01T15:00-07:00,3.274087932647328
2022-01-01T15:15-07:00,3.274087932647328
2022-01-01T15:30-07:00,3.274087932647328
2022-01-01T15:45-07:00,3.2041294657977866
2022-01-01T16:00-07:00,3.274087932647328
2022-01-01T16:15-07:00,4.426341221657792
2022-01-01T16:30-07:00,5.882352941176471
2022-01-01T16:45-07:00,6.040923764396214
2022-01-01T17:00-07:00,3.2566294700501484
2022-01-01T17:15-07:00,3.33532164105106
2022-01-01T17:30-07:00,3.518877929893879
2022-01-01T17:45-07:00,3.3446339118554818
2022-01-01T18:00-07:00,3.1686859273066226
2022-01-01T18:15-07:00,4.192687991769699
2022-01-01T18:30-07:00,5.865921787709497
2022-01-01T18:45-07:00,3.2480383710912943
2022-01-01T19:00-07:00,3.2389509978058717
2022-01-01T19:15-07:00,5.238159079156526
