t,kvaA,kvaB,kvaC
2021-12-31T22:45-07:00,118186.75864686364,119087.03112529306,119831.9123161849
2021-12-31T23:00-07:00,116558.6881710506,118154.43753538858,120125.40341591828
2021-12-31T23:15-07:00,114916.27395285938,115982.62397292824,118704.61549338412
2021-12-31T23:30-07:00,119060.99333169154,118368.39473031678,120741.65326093166
2021-12-31T23:45-07:00,115816.41267128375,116925.1398615424,118228.09423123937
2022-01-01T00:00-07:00,120314.2049654677,119497.24496217667,122396.45043466636
2022-01-01T00:15-07:00,114980.6540788876,114525.90994400521,117340.9603889044
2022-01-01T00:30-07:00,112129.91150560655,113763.58266898111,114836.97064147724
2022-01-01T00:45-07:00,115950.24614803154,117023.57918346411,118642.18140470258
2022-01-01T01:00-07:00,119955.48018718591,119335.79262698672,120641.90975652444
2022-01-01T01:15-07:00,116540.27326824733,116419.6137344301,118051.78568536647
2022-01-01T01:30-07:00,116256.11264005795,115818.33054111831,117132.46743177832
2022-01-01T01:45-07:00,117633.73728466625,117658.48618393218,118993.79335293503
2022-01-01T02:00-07:00,117164.85708357522,117988.39048684051,120049.36917024515
2022-01-01T02:15-07:00,109177.53066294256,110908.86914069962,112921.28957052671
2022-01-01T02:30-07:00,114040.73544465975,115556.00615928828,117653.37948330703
2022-01-01T02:45-07:00,114076.55497370724,117344.87695255068,120107.81449647267
2022-01-01T03:00-07:00,116540.84244166783,119288.20207453986,120460.52375970094
2022-01-01T03:15-07:00,109941.20096290285,113205.77426071424,114130.90969500042
2022-01-01T03:30-07:00,114838.67018013349,118569.70945755683,120162.7540745974
2022-01-01T03:45-07:00,113088.15232781757,115097.51669414624,117154.44339915508
2022-01-01T04:00-07:00,111295.05242152033,113850.08302525354,116189.01540658006
2022-01-01T04:15-07:00,115257.36696446288,116755.16316668541,119293.61703249758
2022-01-01T04:30-07:00,113047.29275287724,115231.04326336528,117477.82338817629
2022-01-01T04:45-07:00,109902.06854546143,114295.9260568296,115400.46851073529
2022-01-01T05:00-07:00,126229.36855598741,128204.55958493985,130445.1762490782
2022-01-01T05:15-07:00,115584.84648311014,118843.85536820117,119249.21080377126
2022-01-01T05:30-07:00,111777.52631942711,114989.08872038884,116790.15687667894
2022-01-01T05:45-07:00,111259.09481956849,113557.36153737822,115516.12763750387
2022-01-01T06:00-07:00,113676.64344152088,115769.6803855156,117369.25524182877
2022-01-01T06:15-07:00,117075.68322957632,117386.83614005568,118760.45011897475
2022-01-01T06:30-07:00,123547.78324542307,123897.58301770082,124398.33679521995
2022-01-01T06:45-07:00,118783.57619102843,115985.69710709288,118257.14214653028
2022-01-01T07:00-07:00,126302.94091528901,124012.61763273313,125510.96020091612
2022-01-01T07:15-07:00,118789.99616240105,116483.83288052543,120107.70346537358
2022-01-01T07:30-07:00,128434.03362873847,127338.47398229463,129265.9922255942
2022-01-01T07:45-07:00,127866.80770004501,128184.51599486616,131656.31084177532
2022-01-01T08:00-07:00,133862.7911045122,136725.54435873436,138968.8736599788
2022-01-01T08:15-07:00,120290.35578938227,121669.67492543846,122633.21360829174
2022-01-01T08:30-07:00,124938.23781432705,125777.07718154816,125679.49701504527
2022-01-01T08:45-07:00,116637.58993196182,119228.24246543707,119957.76607106153
2022-01-01T09:00-07:00,116976.59443232908,118529.16037665412,119762.92032093173
2022-01-01T09:15-07:00,119159.16025373271,121078.16287139634,121253.3884706112
2022-01-01T09:30-07:00,116455.67730090577,117276.39296629977,118978.67542420715
2022-01-01T09:45-07:00,122482.4657001449,122638.69513427239,123618.79135232515
2022-01-01T10:00-07:00,116918.89946570463,116313.23428272894,117703.51309027262
2022-01-01T10:15-07:00,122512.58189011029,123456.72764067486,123158.20030418556
2022-01-01T10:30-07:00,119512.51054348345,118510.13982031979,120565.81702763107
2022-01-01T10:45-07:00,123216.64417571806,122907.33516468602,125602.20466416262
2022-01-01T11:00-07:00,116198.4761146632,116730.69069870407,117192.35900350711
2022-01-01T11:15-07:00,134336.28222936453,135843.67726219722,136341.5238568736
2022-01-01T11:30-07:00,119397.83147634921,119356.77056243464,121217.02647393315
2022-01-01T11:45-07:00,124588.78133949277,123933.5680417447,123496.79739793441
2022-01-01T12:00-07:00,130528.67057427994,129152.55367180648,129633.73962252052
2022-01-01T12:15-07:00,121273.47145059521,122341.98404263557,123688.96895905853
2022-01-01T12:30-07:00,123769.7008126869,124290.75310998826,124937.4281490291
2022-01-01T12:45-07:00,124467.636044291,125190.09641050776,126333.10784403628
2022-01-01T13:00-07:00,118302.05567500225,116555.18816164239,117556.811897186
2022-01-01T13:15-07:00,129056.84774885276,127680.63360349038,129443.0502907838
2022-01-01T13:30-07:00,117827.11653804504,119962.91330188203,118884.17752424696
2022-01-01T13:45-07:00,121597.65416521022,120968.00746523749,122562.54998234916
2022-01-01T14:00-07:00,123340.26954346325,123326.86851408801,124167.8194250235
2022-01-01T14:15-07:00,123226.93179411547,122134.76639159027,123368.02869465633
2022-01-01T14:30-07:00,132009.75180170406,132996.76290063155,134322.8480371148
2022-01-01T14:45-07:00,122317.5407053483,122897.01024192797,123235.56429550523
2022-01-01T15:00-07:00,120138.05424259214,120745.95266673219,121842.11729812746
2022-01-01T15:15-07:00,123136.01690338786,122851.49739540395,123361.60507212937
2022-01-01T15:30-07:00,120025.1027641019,120968.73608811357,123271.85198292721
2022-01-01T15:45-07:00,120676.68675785171,122469.90069298264,122668.10897852355
2022-01-01T16:00-07:00,119765.80038463142,120606.5884782078,120694.85189155779
2022-01-01T16:15-07:00,119269.39491914435,120156.44158001509,119854.65094988795
2022-01-01T16:30-07:00,128117.25934688318,126016.19750820432,128279.36051226966
2022-01-01T16:45-07:00,118854.19925867766,118897.67629591121,119575.67602890507
2022-01-01T17:00-07:00,126577.86929431054,125435.88772777392,126582.46673644816
