t,cu
2021-12-31T22:45-07:00,6.418918918918913
2021-12-31T23:00-07:00,6.291390728476816
2021-12-31T23:15-07:00,6.0606060606060606
2021-12-31T23:30-07:00,7.0
2021-12-31T23:45-07:00,8.080808080808081
2022-01-01T00:00-07:00,7.641196013289043
2022-01-01T00:15-07:00,7.565789473684216
2022-01-01T00:30-07:00,7.565789473684216
2022-01-01T00:45-07:00,7.920792079207921
2022-01-01T01:00-07:00,8.910891089108912
2022-01-01T01:15-07:00,7.432432432432427
2022-01-01T01:30-07:00,7.3578595317725695
2022-01-01T01:45-07:00,7.0
2022-01-01T02:00-07:00,6.6445182724252545
2022-01-01T02:15-07:00,6.418918918918913
2022-01-01T02:30-07:00,6.375838926174492
2022-01-01T02:45-07:00,6.578947368421058
2022-01-01T03:00-07:00,6.71140939597316
2022-01-01T03:15-07:00,5.647840531561467
2022-01-01T03:30-07:00,7.284768211920524
2022-01-01T03:45-07:00,5.9405940594059405
2022-01-01T04:00-07:00,6.930693069306931
2022-01-01T04:15-07:00,6.862745098039215
2022-01-01T04:30-07:00,7.0
2022-01-01T04:45-07:00,8.552631578947373
2022-01-01T05:00-07:00,6.930693069306931
2022-01-01T05:15-07:00,7.3578595317725695
2022-01-01T05:30-07:00,6.291390728476816
2022-01-01T05:45-07:00,6.354515050167218
2022-01-01T06:00-07:00,7.565789473684216
2022-01-01T06:15-07:00,8.0
2022-01-01T06:30-07:00,7.920792079207921
2022-01-01T06:45-07:00,7.284768211920524
2022-01-01T07:00-07:00,8.910891089108912
2022-01-01T07:15-07:00,6.930693069306931
2022-01-01T07:30-07:00,6.312292358803981
2022-01-01T07:45-07:00,7.565789473684216
2022-01-01T08:00-07:00,7.236842105263153
2022-01-01T08:15-07:00,7.920792079207921
2022-01-01T08:30-07:00,7.920792079207921
2022-01-01T08:45-07:00,8.695652173913048
2022-01-01T09:00-07:00,8.0
2022-01-01T09:15-07:00,7.615894039735104
2022-01-01T09:30-07:00,6.930693069306931
2022-01-01T09:45-07:00,8.0
2022-01-01T10:00-07:00,8.305647840531556
2022-01-01T10:15-07:00,7.718120805369133
2022-01-01T10:30-07:00,7.0
2022-01-01T10:45-07:00,7.382550335570465
2022-01-01T11:00-07:00,7.30897009966777
2022-01-01T11:15-07:00,8.223684210526311
2022-01-01T11:30-07:00,7.30897009966777
2022-01-01T11:45-07:00,8.695652173913048
2022-01-01T12:00-07:00,7.692307692307697
2022-01-01T12:15-07:00,9.302325581395344
2022-01-01T12:30-07:00,7.920792079207921
2022-01-01T12:45-07:00,9.0
2022-01-01T13:00-07:00,8.52459016393443
2022-01-01T13:15-07:00,8.278145695364232
2022-01-01T13:30-07:00,8.389261744966438
2022-01-01T13:45-07:00,8.278145695364232
2022-01-01T14:00-07:00,8.695652173913048
2022-01-01T14:15-07:00,8.278145695364232
2022-01-01T14:30-07:00,8.63787375415283
2022-01-01T14:45-07:00,6.0
2022-01-01T15:00-07:00,7.0
2022-01-01T15:15-07:00,8.695652173913048
2022-01-01T15:30-07:00,8.305647840531556
2022-01-01T15:45-07:00,7.796610169491531
2022-01-01T16:00-07:00,7.692307692307697
2022-01-01T16:15-07:00,8.305647840531556
2022-01-01T16:30-07:00,7.491856677524435
2022-01-01T16:45-07:00,8.196721311475404
2022-01-01T17:00-07:00,7.615894039735104
2022-01-01T17:15-07:00,7.641196013289043
2022-01-01T17:30-07:00,8.63787375415283
2022-01-01T17:45-07:00,9.364548494983271
2022-01-01T18:00-07:00,9.634551495016616
2022-01-01T18:15-07:00,8.196721311475404
2022-01-01T18:30-07:00,9.003215434083597
2022-01-01T18:45-07:00,7.491856677524435
2022-01-01T19:00-07:00,8.910891089108912
2022-01-01T19:15-07:00,7.348242811501603
2022-01-01T19:30-07:00,8.910891089108912
2022-01-01T19:45-07:00,7.641196013289043
2022-01-01T20:00-07:00,6.930693069306931
2022-01-01T20:15-07:00,7.920792079207921
2022-01-01T20:30-07:00,7.920792079207921
2022-01-01T20:45-07:00,8.278145695364232
2022-01-01T21:00-07:00,7.718120805369133
2022-01-01T21:15-07:00,8.36120401337792
2022-01-01T21:30-07:00,7.920792079207921
2022-01-01T21:45-07:00,7.920792079207921
2022-01-01T22:00-07:00,8.36120401337792
2022-01-01T22:15-07:00,7.565789473684216
2022-01-01T22:30-07:00,7.565789473684216
2022-01-01T22:45-07:00,10.26490066225165
2022-01-01T23:00-07:00,8.278145695364232
2022-01-01T23:15-07:00,8.910891089108912
2022-01-01T23:30-07:00,8.278145695364232
2022-01-01T23:45-07:00,7.641196013289043
2022-01-02T00:00-07:00,6.7796610169491585
2022-01-02T00:15-07:00,7.565789473684216
2022-01-02T00:30-07:00,7.641196013289043
2022-01-02T00:45-07:00,7.641196013289043
2022-01-02T01:00-07:00,7.920792079207921
2022-01-02T01:15-07:00,8.63787375415283
2022-01-02T01:30-07:00,6.6445182724252545
2022-01-02T01:45-07:00,6.930693069306931
