t,kvaA,kvaB,kvaC
2021-12-31T22:45-07:00,0.0,120.08885599144216,360.2665679743265
2021-12-31T23:00-07:00,241.3324125212636,120.08885599144216,360.2665679743265
2021-12-31T23:15-07:00,0.0,120.08885599144216,1080.7997039229795
2021-12-31T23:30-07:00,2882.132543794612,2882.132543794612,1200.8885599144216
2021-12-31T23:45-07:00,240.17771198288432,240.17771198288432,600.4442799572108
2022-01-01T00:00-07:00,0.0,356.80246635918877,717.0690343335152
2022-01-01T00:15-07:00,0.0,239.02301144450507,478.04602288901015
2022-01-01T00:30-07:00,0.0,0.0,358.5345171667576
2022-01-01T00:45-07:00,475.73662181225166,118.93415545306291,951.4732436245033
2022-01-01T01:00-07:00,0.0,358.5345171667576,1195.1150572225254
2022-01-01T01:15-07:00,597.5575286112627,1673.1610801115355,1912.1840915560406
2022-01-01T01:30-07:00,0.0,119.51150572225254,358.5345171667576
2022-01-01T01:45-07:00,0.0,1673.1610801115355,1912.1840915560406
2022-01-01T02:00-07:00,0.0,239.02301144450507,478.04602288901015
2022-01-01T02:15-07:00,0.0,475.73662181225166,1195.1150572225254
2022-01-01T02:30-07:00,597.5575286112627,118.93415545306291,951.4732436245033
2022-01-01T02:45-07:00,0.0,0.0,475.73662181225166
2022-01-01T03:00-07:00,597.5575286112627,0.0,358.5345171667576
2022-01-01T03:15-07:00,0.0,358.5345171667576,717.0690343335152
2022-01-01T03:30-07:00,0.0,478.04602288901015,717.0690343335152
2022-01-01T03:45-07:00,2748.7646316118085,2854.41973087351,1195.1150572225254
2022-01-01T04:00-07:00,0.0,475.73662181225166,1308.275709983692
2022-01-01T04:15-07:00,594.6707772653145,0.0,356.80246635918877
2022-01-01T04:30-07:00,237.86831090612583,356.80246635918877,713.6049327183775
2022-01-01T04:45-07:00,594.6707772653145,237.86831090612583,594.6707772653145
2022-01-01T05:00-07:00,0.0,358.5345171667576,597.5575286112627
2022-01-01T05:15-07:00,0.0,119.51150572225254,956.0920457780203
2022-01-01T05:30-07:00,0.0,358.5345171667576,1195.1150572225254
2022-01-01T05:45-07:00,0.0,358.5345171667576,597.5575286112627
2022-01-01T06:00-07:00,597.5575286112627,358.5345171667576,597.5575286112627
2022-01-01T06:15-07:00,0.0,239.02301144450507,478.04602288901015
2022-01-01T06:30-07:00,600.4442799572108,0.0,360.2665679743265
2022-01-01T06:45-07:00,0.0,240.17771198288432,1080.7997039229795
2022-01-01T07:00-07:00,0.0,241.3324125212636,1085.9958563456862
2022-01-01T07:15-07:00,0.0,241.3324125212636,603.331031303159
2022-01-01T07:30-07:00,0.0,480.35542396576864,844.6634438244225
2022-01-01T07:45-07:00,603.331031303159,360.2665679743265,600.4442799572108
2022-01-01T08:00-07:00,0.0,0.0,482.6648250425272
2022-01-01T08:15-07:00,241.3324125212636,0.0,1080.7997039229795
2022-01-01T08:30-07:00,2775.3227439945313,2895.988950255163,1085.9958563456862
2022-01-01T08:45-07:00,0.0,482.6648250425272,723.9972375637908
2022-01-01T09:00-07:00,606.2177826491071,241.3324125212636,482.6648250425272
2022-01-01T09:15-07:00,241.3324125212636,480.35542396576864,720.533135948653
2022-01-01T09:30-07:00,603.331031303159,0.0,361.9986187818954
2022-01-01T09:45-07:00,0.0,0.0,1085.9958563456862
2022-01-01T10:00-07:00,603.331031303159,1801.3328398716326,2762.0436878031696
2022-01-01T10:15-07:00,0.0,482.6648250425272,720.533135948653
2022-01-01T10:30-07:00,0.0,482.6648250425272,723.9972375637908
2022-01-01T10:45-07:00,0.0,241.3324125212636,482.6648250425272
2022-01-01T11:00-07:00,0.0,0.0,361.9986187818954
2022-01-01T11:15-07:00,723.9972375637908,0.0,1085.9958563456862
2022-01-01T11:30-07:00,0.0,241.3324125212636,1206.662062606318
2022-01-01T11:45-07:00,603.331031303159,361.9986187818954,603.331031303159
2022-01-01T12:00-07:00,241.3324125212636,361.9986187818954,603.331031303159
2022-01-01T12:15-07:00,0.0,0.0,361.9986187818954
2022-01-01T12:30-07:00,0.0,1689.326887648845,2041.5105518545167
2022-01-01T12:45-07:00,0.0,241.3324125212636,1080.7997039229795
2022-01-01T13:00-07:00,603.331031303159,120.6662062606318,1085.9958563456862
2022-01-01T13:15-07:00,0.0,361.9986187818954,1200.8885599144216
2022-01-01T13:30-07:00,603.331031303159,120.6662062606318,603.331031303159
2022-01-01T13:45-07:00,0.0,0.0,361.9986187818954
2022-01-01T14:00-07:00,0.0,120.6662062606318,361.9986187818954
2022-01-01T14:15-07:00,603.331031303159,361.9986187818954,1206.662062606318
2022-01-01T14:30-07:00,2895.988950255163,2882.132543794612,1206.662062606318
2022-01-01T14:45-07:00,0.0,0.0,361.9986187818954
2022-01-01T15:00-07:00,241.3324125212636,0.0,361.9986187818954
2022-01-01T15:15-07:00,600.4442799572108,0.0,360.2665679743265
2022-01-01T15:30-07:00,0.0,120.08885599144216,480.35542396576864
2022-01-01T15:45-07:00,0.0,361.9986187818954,1206.662062606318
2022-01-01T16:00-07:00,0.0,120.08885599144216,1080.7997039229795
2022-01-01T16:15-07:00,0.0,0.0,361.9986187818954
2022-01-01T16:30-07:00,600.4442799572108,0.0,480.35542396576864
2022-01-01T16:45-07:00,0.0,240.17771198288432,480.35542396576864
2022-01-01T17:00-07:00,0.0,360.2665679743265,600.4442799572108
2022-01-01T17:15-07:00,0.0,120.08885599144216,960.7108479315373
2022-01-01T17:30-07:00,0.0,119.51150572225254,1195.1150572225254
2022-01-01T17:45-07:00,717.0690343335152,119.51150572225254,358.5345171667576
2022-01-01T18:00-07:00,0.0,478.04602288901015,717.0690343335152
2022-01-01T18:15-07:00,0.0,239.02301144450507,478.04602288901015
2022-01-01T18:30-07:00,0.0,360.2665679743265,717.0690343335152
2022-01-01T18:45-07:00,0.0,120.08885599144216,960.7108479315373
2022-01-01T19:00-07:00,597.5575286112627,240.17771198288432,1080.7997039229795
2022-01-01T19:15-07:00,0.0,360.2665679743265,720.533135948653
2022-01-01T19:30-07:00,600.4442799572108,360.2665679743265,600.4442799572108
