t,cu
2021-12-31T22:45-07:00,125.00000000000001
2021-12-31T23:00-07:00,50.0
2021-12-31T23:15-07:00,169.99999999999997
2021-12-31T23:30-07:00,48.275862068965516
2021-12-31T23:45-07:00,66.66666666666667
2022-01-01T00:00-07:00,100.0
2022-01-01T00:15-07:00,100.0
2022-01-01T00:30-07:00,200.0
2022-01-01T00:45-07:00,84.61538461538463
2022-01-01T01:00-07:00,130.7692307692308
2022-01-01T01:15-07:00,57.142857142857146
2022-01-01T01:30-07:00,125.00000000000001
2022-01-01T01:45-07:00,100.0
2022-01-01T02:00-07:00,100.0
2022-01-01T02:15-07:00,114.28571428571426
2022-01-01T02:30-07:00,78.57142857142857
2022-01-01T02:45-07:00,200.00000000000003
2022-01-01T03:00-07:00,99.99999999999999
2022-01-01T03:15-07:00,100.0
2022-01-01T03:30-07:00,100.0
2022-01-01T03:45-07:00,47.36842105263158
2022-01-01T04:00-07:00,120.0
2022-01-01T04:15-07:00,99.99999999999999
2022-01-01T04:30-07:00,63.63636363636364
2022-01-01T04:45-07:00,50.0
2022-01-01T05:00-07:00,99.99999999999999
2022-01-01T05:15-07:00,166.66666666666666
2022-01-01T05:30-07:00,130.7692307692308
2022-01-01T05:45-07:00,99.99999999999999
2022-01-01T06:00-07:00,30.769230769230766
2022-01-01T06:15-07:00,100.0
2022-01-01T06:30-07:00,99.99999999999999
2022-01-01T06:45-07:00,145.45454545454547
2022-01-01T07:00-07:00,145.45454545454547
2022-01-01T07:15-07:00,114.28571428571426
2022-01-01T07:30-07:00,100.0
2022-01-01T07:45-07:00,30.769230769230766
2022-01-01T08:00-07:00,200.00000000000003
2022-01-01T08:15-07:00,145.45454545454547
2022-01-01T08:30-07:00,51.785714285714285
2022-01-01T08:45-07:00,100.0
2022-01-01T09:00-07:00,45.45454545454545
2022-01-01T09:15-07:00,50.0
2022-01-01T09:30-07:00,99.99999999999999
2022-01-01T09:45-07:00,200.0
2022-01-01T10:00-07:00,65.11627906976744
2022-01-01T10:15-07:00,100.0
2022-01-01T10:30-07:00,100.0
2022-01-01T10:45-07:00,100.0
2022-01-01T11:00-07:00,200.0
2022-01-01T11:15-07:00,100.0
2022-01-01T11:30-07:00,150.0
2022-01-01T11:45-07:00,30.769230769230766
2022-01-01T12:00-07:00,49.99999999999999
2022-01-01T12:15-07:00,200.0
2022-01-01T12:30-07:00,100.00000000000001
2022-01-01T12:45-07:00,145.45454545454547
2022-01-01T13:00-07:00,80.0
2022-01-01T13:15-07:00,130.7692307692308
2022-01-01T13:30-07:00,72.72727272727272
2022-01-01T13:45-07:00,200.0
2022-01-01T14:00-07:00,125.00000000000001
2022-01-01T14:15-07:00,66.66666666666667
2022-01-01T14:30-07:00,48.275862068965516
2022-01-01T14:45-07:00,200.0
2022-01-01T15:00-07:00,100.0
2022-01-01T15:15-07:00,99.99999999999999
2022-01-01T15:30-07:00,139.99999999999997
2022-01-01T15:45-07:00,130.7692307692308
2022-01-01T16:00-07:00,169.99999999999997
2022-01-01T16:15-07:00,200.0
2022-01-01T16:30-07:00,100.0
2022-01-01T16:45-07:00,100.0
2022-01-01T17:00-07:00,99.99999999999999
2022-01-01T17:15-07:00,166.66666666666666
2022-01-01T17:30-07:00,172.72727272727275
2022-01-01T17:45-07:00,79.99999999999999
2022-01-01T18:00-07:00,100.0
2022-01-01T18:15-07:00,100.0
2022-01-01T18:30-07:00,100.0
2022-01-01T18:45-07:00,166.66666666666666
2022-01-01T19:00-07:00,68.75000000000001
2022-01-01T19:15-07:00,100.0
2022-01-01T19:30-07:00,30.769230769230766
2022-01-01T19:45-07:00,200.0
2022-01-01T20:00-07:00,100.0
2022-01-01T20:15-07:00,135.7142857142857
2022-01-01T20:30-07:00,125.0
2022-01-01T20:45-07:00,99.99999999999999
2022-01-01T21:00-07:00,200.0
2022-01-01T21:15-07:00,99.99999999999999
2022-01-01T21:30-07:00,125.00000000000001
2022-01-01T21:45-07:00,130.7692307692308
2022-01-01T22:00-07:00,135.7142857142857
2022-01-01T22:15-07:00,99.99999999999999
2022-01-01T22:30-07:00,99.99999999999999
2022-01-01T22:45-07:00,99.99999999999999
2022-01-01T23:00-07:00,30.769230769230766
2022-01-01T23:15-07:00,100.0
2022-01-01T23:30-07:00,169.99999999999997
2022-01-01T23:45-07:00,99.99999999999999
2022-01-02T00:00-07:00,99.99999999999999
2022-01-02T00:15-07:00,99.99999999999999
2022-01-02T00:30-07:00,200.00000000000003
2022-01-02T00:45-07:00,80.0
2022-01-02T01:00-07:00,169.99999999999997
2022-01-02T01:15-07:00,200.0
2022-01-02T01:30-07:00,100.0
2022-01-02T01:45-07:00,139.99999999999997
2022-01-02T02:00-07:00,30.769230769230766
2022-01-02T02:15-07:00,145.45454545454547
2022-01-02T02:30-07:00,100.0
2022-01-02T02:45-07:00,49.99999999999999
2022-01-02T03:00-07:00,200.00000000000003
2022-01-02T03:15-07:00,100.0
2022-01-02T03:30-07:00,66.66666666666667
2022-01-02T03:45-07:00,80.0
2022-01-02T04:00-07:00,125.0
2022-01-02T04:15-07:00,66.66666666666667
2022-01-02T04:30-07:00,63.63636363636364
2022-01-02T04:45-07:00,99.99999999999999
2022-01-02T05:00-07:00,139.99999999999997
2022-01-02T05:15-07:00,130.7692307692308
2022-01-02T05:30-07:00,80.0
