t,cu
2022-06-01T07:45-07:00,5.94594594594594
2022-06-01T08:00-07:00,7.7177508269018675
2022-06-01T08:15-07:00,4.048582995951412
2022-06-01T08:30-07:00,4.274353876739557
2022-06-01T08:45-07:00,8.223684210526315
2022-06-01T09:00-07:00,3.9325842696629274
2022-06-01T09:15-07:00,5.466237942122186
2022-06-01T09:30-07:00,5.131264916467774
2022-06-01T09:45-07:00,5.067985166872689
2022-06-01T10:00-07:00,4.983388704318937
2022-06-01T10:15-07:00,7.246376811594203
2022-06-01T10:30-07:00,2.019002375296919
2022-06-01T10:45-07:00,4.628501827040202
2022-06-01T11:00-07:00,4.800817160367728
2022-06-01T11:15-07:00,1.5952143569292068
2022-06-01T11:30-07:00,4.448938321536912
2022-06-01T11:45-07:00,3.5070140280561177
2022-06-01T12:00-07:00,2.500000000000006
2022-06-01T12:15-07:00,5.156950672645734
2022-06-01T12:30-07:00,7.516339869281046
2022-06-01T12:45-07:00,7.249466950959494
2022-06-01T13:00-07:00,1.9672131147540983
2022-06-01T13:15-07:00,5.917753259779344
2022-06-01T13:30-07:00,3.3596837944663975
2022-06-01T13:45-07:00,5.637982195845697
2022-06-01T14:00-07:00,6.268958543983828
2022-06-01T14:15-07:00,4.590163934426229
2022-06-01T14:30-07:00,3.5281146637265777
2022-06-01T14:45-07:00,6.301652892561977
2022-06-01T15:00-07:00,7.1933962264150875
2022-06-01T15:15-07:00,3.414096916299553
2022-06-01T15:30-07:00,6.608884073672799
2022-06-01T15:45-07:00,9.016393442622958
2022-06-01T16:00-07:00,2.3913043478260807
2022-06-01T16:15-07:00,1.5086206896551786
2022-06-01T16:30-07:00,4.823151125401929
2022-06-01T16:45-07:00,9.930715935334879
2022-06-01T17:00-07:00,9.277108433734947
2022-06-01T17:15-07:00,6.812933025404163
2022-06-01T17:30-07:00,8.043217286914757
2022-06-01T17:45-07:00,6.347305389221564
2022-06-01T18:00-07:00,6.004618937644334
2022-06-01T18:15-07:00,7.746478873239437
2022-06-01T18:30-07:00,8.37438423645321
2022-06-01T18:45-07:00,7.674144037780409
2022-06-01T19:00-07:00,8.10210876803551
2022-06-01T19:15-07:00,4.4864226682408574
2022-06-01T19:30-07:00,7.8692493946731314
2022-06-01T19:45-07:00,8.043217286914757
2022-06-01T20:00-07:00,5.622009569377997
2022-06-01T20:15-07:00,6.2796208530805755
2022-06-01T20:30-07:00,6.0
2022-06-01T20:45-07:00,4.910714285714292
2022-06-01T21:00-07:00,6.165919282511204
2022-06-01T21:15-07:00,5.51948051948052
2022-06-01T21:30-07:00,2.6666666666666665
2022-06-01T21:45-07:00,4.176610978520293
2022-06-01T22:00-07:00,1.4388489208633093
2022-06-01T22:15-07:00,5.339805825242725
2022-06-01T22:30-07:00,4.7563805104408425
2022-06-01T22:45-07:00,6.707317073170725
