t,kvaA,kvaB,kvaC
2022-06-01T07:45-07:00,37287.589785342796,34825.76823751823,38788.70048523582
2022-06-01T08:00-07:00,33182.62937140455,37646.124302509554,37407.101291065046
2022-06-01T08:15-07:00,37583.19312316788,39797.33140551009,40710.12218109889
2022-06-01T08:30-07:00,38177.86390043319,40753.423451288116,41310.56646105611
2022-06-01T08:45-07:00,33343.71009650846,38188.25620527861,38009.85497209901
2022-06-01T09:00-07:00,33896.23430412293,35733.94021095351,36747.189933381305
2022-06-01T09:15-07:00,35375.40569378675,36929.05526817604,39389.14476519303
2022-06-01T09:30-07:00,34897.35967089774,31823.546837732174,33744.968533595245
2022-06-01T09:45-07:00,33224.1985907862,30742.747133809193,33024.43539764659
2022-06-01T10:00-07:00,34015.168459575994,36809.54376245378,37107.45650135563
2022-06-01T10:15-07:00,34419.313648008734,30742.747133809193,34105.235101569575
2022-06-01T10:30-07:00,34180.29063656423,33024.43539764659,33744.968533595245
2022-06-01T10:45-07:00,33777.30014866987,31192.502993507915,32985.1755793417
2022-06-01T11:00-07:00,37765.635808231804,38548.52277325294,41267.84254113607
2022-06-01T11:15-07:00,40469.94446911601,39699.181859747856,40664.51150983291
2022-06-01T11:30-07:00,37646.124302509554,39749.41133316736,41388.50874739671
2022-06-01T11:45-07:00,38363.19333684306,40710.12218109889,40785.177716093545
2022-06-01T12:00-07:00,36809.54376245378,35906.56794144121,37587.811925321395
2022-06-01T12:15-07:00,36803.192909492696,34027.87016549816,36803.192909492696
2022-06-01T12:30-07:00,38908.78934122726,34148.5363717588,37527.190147056484
2022-06-01T12:45-07:00,39677.81989978784,34825.76823751823,37948.078493295725
2022-06-01T13:00-07:00,37347.63421333851,36320.52808445017,36561.860496971436
2022-06-01T13:15-07:00,37587.811925321395,39869.500189158796,42474.50460374239
2022-06-01T13:30-07:00,38960.75086545433,41070.38874907322,41310.56646105611
2022-06-01T13:45-07:00,38188.25620527861,41267.84254113607,42353.83839748176
2022-06-01T14:00-07:00,36929.05526817604,40275.37742839911,41190.47760506466
2022-06-01T14:15-07:00,38308.345061270054,35475.86464062575,36441.1942907108
2022-06-01T14:30-07:00,37768.52255957775,35234.53222810449,36441.1942907108
2022-06-01T14:45-07:00,36690.03225673153,41190.47760506466,38371.853590880906
2022-06-01T15:00-07:00,36561.860496971436,32008.298923872855,34069.43938487982
2022-06-01T15:15-07:00,35426.21251747544,36199.861878189535,37949.2331938341
2022-06-01T15:30-07:00,34945.85709350967,36507.01222139842,39578.51565348723
2022-06-01T15:45-07:00,36690.03225673153,31103.013701783522,34585.59052553534
2022-06-01T16:00-07:00,36092.474728120265,36507.01222139842,37707.90078131284
2022-06-01T16:15-07:00,36570.52075100928,36987.36764536419,37707.90078131284
2022-06-01T16:30-07:00,35375.40569378675,38124.17032539856,38188.25620527861
2022-06-01T16:45-07:00,36929.05526817604,31223.102557774964,35666.390229458324
2022-06-01T17:00-07:00,35016.87117661999,30142.302853851983,34345.41281355246
2022-06-01T17:15-07:00,36809.54376245378,32303.902261697942,34705.67938152679
2022-06-01T17:30-07:00,35853.451716675765,30714.456970618903,32985.1755793417
