t,kvaA,kvaB,kvaC
2021-12-31T22:45-07:00,48173.52911091319,42610.18191700195,45562.17384336851
2021-12-31T23:00-07:00,47920.649693008134,43748.13929757471,44051.82553916845
2021-12-31T23:15-07:00,47035.57173034044,42610.18191700195,45813.898560735186
2021-12-31T23:30-07:00,46529.812894530325,42483.74220804942,46569.072712835215
2021-12-31T23:45-07:00,47667.770275103074,41851.543663286786,45897.61434976768
2022-01-01T00:00-07:00,47575.97158230192,42667.339593651726,45688.03620205185
2022-01-01T00:15-07:00,48047.08940196066,41977.983372239316,44051.82553916845
2022-01-01T00:30-07:00,47414.89085719802,41977.983372239316,44303.55025653513
2022-01-01T00:45-07:00,48582.870451768635,42793.20195233506,46946.659788885234
2022-01-01T01:00-07:00,48426.40852881824,45138.97609605252,46317.34799546854
2022-01-01T01:15-07:00,47541.330566150544,42610.18191700195,45012.536387099986
2022-01-01T01:30-07:00,47162.01143929296,42230.86279014437,46909.13202138791
2022-01-01T01:45-07:00,46656.25260348285,42230.86279014437,45562.17384336851
2022-01-01T02:00-07:00,47414.89085719802,42610.18191700195,44806.99969126848
2022-01-01T02:15-07:00,49185.04678253341,41725.103954334256,46443.21035415188
2022-01-01T02:30-07:00,46529.812894530325,41977.983372239316,45939.76091941853
2022-01-01T02:45-07:00,47288.45114824549,42736.62162595448,45562.17384336851
2022-01-01T03:00-07:00,47667.770275103074,42736.62162595448,46820.79743020189
2022-01-01T03:15-07:00,45939.76091941853,43170.78902838508,47701.83394098526
2022-01-01T03:30-07:00,48552.84823777077,42736.62162595448,44429.41261521846
2022-01-01T03:45-07:00,46909.13202138791,42357.3024990969,45436.31148468517
2022-01-01T04:00-07:00,47701.83394098526,44429.41261521846,46191.485636785204
2022-01-01T04:15-07:00,48079.421017035274,41534.57836550168,44051.82553916845
2022-01-01T04:30-07:00,48079.421017035274,42541.477234968384,45562.17384336851
2022-01-01T04:45-07:00,47827.6962996686,42163.89015891837,46946.659788885234
2022-01-01T05:00-07:00,48079.421017035274,42415.61487628505,44429.41261521846
2022-01-01T05:15-07:00,48331.14573440196,43296.65138706842,46230.16810482091
2022-01-01T05:30-07:00,47483.01818896239,41912.1654415517,45854.31307957846
2022-01-01T05:45-07:00,46946.659788885234,41912.1654415517,44852.03301226527
2022-01-01T06:00-07:00,47450.10922361859,43925.96318048511,46480.73812164921
2022-01-01T06:15-07:00,47701.83394098526,41912.1654415517,45854.31307957846
2022-01-01T06:30-07:00,47072.52214756857,43044.92666970174,44726.74800385112
2022-01-01T06:45-07:00,47827.6962996686,42541.477234968384,46443.21035415188
2022-01-01T07:00-07:00,48047.08940196066,44001.01871547976,46656.25260348285
2022-01-01T07:15-07:00,48299.96881986572,43748.13929757471,45771.17464081515
2022-01-01T07:30-07:00,47414.89085719802,43495.25987966965,45518.2952229101
2022-01-01T07:45-07:00,47667.770275103074,42230.86279014437,46150.493767672735
2022-01-01T08:00-07:00,48139.465445031,42169.66366161027,45771.17464081515
2022-01-01T08:15-07:00,48047.08940196066,42104.42308119184,46782.69231243538
2022-01-01T08:30-07:00,46742.277793592104,43058.78307616229,45980.1754382618
2022-01-01T08:45-07:00,48393.499563474434,43185.80013538401,45518.2952229101
2022-01-01T09:00-07:00,47504.38014892241,41915.62954316683,46234.20955670523
2022-01-01T09:15-07:00,49437.926200438465,42989.501043859535,45391.85551395757
2022-01-01T09:30-07:00,48047.08940196066,43368.82017071712,46024.05405872021
2022-01-01T09:45-07:00,46869.29485281382,42483.74220804942,46403.373185577795
2022-01-01T10:00-07:00,47631.39720814413,43115.940752812065,46656.25260348285
