t,v
2022-03-31T23:45-07:00,10318.404010956992
2022-04-01T00:00-07:00,10973.119216218029
2022-04-01T00:15-07:00,7442.910995258061
2022-04-01T00:30-07:00,8745.124527415262
2022-04-01T00:45-07:00,11104.610740025964
2022-04-01T01:00-07:00,3704.8566773898287
2022-04-01T01:15-07:00,13035.847390465264
2022-04-01T01:30-07:00,10631.32785685777
2022-04-01T01:45-07:00,9189.828572258572
2022-04-01T02:00-07:00,8222.478196231354
2022-04-01T02:15-07:00,4199.357182950744
2022-04-01T02:30-07:00,10802.079198970601
2022-04-01T02:45-07:00,9995.953885614586
2022-04-01T03:00-07:00,8383.703258902557
2022-04-01T03:15-07:00,9512.278697600977
2022-04-01T03:30-07:00,13369.700183624165
2022-04-01T03:45-07:00,8383.703258902557
2022-04-01T04:00-07:00,9630.202490082958
2022-04-01T04:15-07:00,9230.964778938333
2022-04-01T04:30-07:00,11822.112787061373
2022-04-01T04:45-07:00,12296.98338346984
2022-04-01T05:00-07:00,12586.813218603033
2022-04-01T05:15-07:00,13129.378134073982
2022-04-01T05:30-07:00,13393.660219795534
2022-04-01T05:45-07:00,11769.42957499782
2022-04-01T06:00-07:00,10111.712614587106
2022-04-01T06:15-07:00,4858.402515230701
2022-04-01T06:30-07:00,14149.70039729935
2022-04-01T06:45-07:00,13220.455139038646
2022-04-01T07:00-07:00,8061.25313356015
2022-04-01T07:15-07:00,8988.188990744095
2022-04-01T07:30-07:00,13082.612762269624
2022-04-01T07:45-07:00,8521.978648373472
2022-04-01T08:00-07:00,9682.164014310025
2022-04-01T08:15-07:00,9861.142597758808
2022-04-01T08:30-07:00,16018.438881098871
2022-04-01T08:45-07:00,9673.50376027218
2022-04-01T09:00-07:00,5804.102256163308
2022-04-01T09:15-07:00,3869.401504108872
2022-04-01T09:30-07:00,10202.645281984473
2022-04-01T09:45-07:00,10526.538782999853
2022-04-01T10:00-07:00,7125.6570223383615
2022-04-01T10:15-07:00,5011.400336565952
2022-04-01T10:30-07:00,8222.478196231354
2022-04-01T10:45-07:00,8061.25313356015
2022-04-01T11:00-07:00,9181.601330922618
2022-04-01T11:15-07:00,4191.851629451278
2022-04-01T11:30-07:00,8266.64549182436
2022-04-01T11:45-07:00,8259.284275892192
2022-04-01T12:00-07:00,8875.317013117523
2022-04-01T12:15-07:00,7604.713408198453
2022-04-01T12:30-07:00,3562.8285111691807
2022-04-01T12:45-07:00,3724.7752616768707
2022-04-01T13:00-07:00,3397.850671748245
2022-04-01T13:15-07:00,4368.665149390601
2022-04-01T13:30-07:00,4203.109959700476
2022-04-01T13:45-07:00,2748.187281342619
2022-04-01T14:00-07:00,3388.7574050085086
2022-04-01T14:15-07:00,3385.726316095263
2022-04-01T14:30-07:00,5159.202005478496
2022-04-01T14:45-07:00,4353.076692122481
2022-04-01T15:00-07:00,7892.955530091374
2022-04-01T15:15-07:00,8054.03625519528
2022-04-01T15:30-07:00,8537.278430506996
2022-04-01T15:45-07:00,4514.301754793684
2022-04-01T16:00-07:00,3546.951378766466
2022-04-01T16:15-07:00,3543.7759522859233
2022-04-01T16:30-07:00,4030.626566780075
2022-04-01T16:45-07:00,6932.677694861729
2022-04-01T17:00-07:00,3071.5034320888094
2022-04-01T17:15-07:00,2588.838607046282
2022-04-01T17:30-07:00,6460.549512231913
2022-04-01T17:45-07:00,4191.851629451278
2022-04-01T18:00-07:00,2912.4434329270675
2022-04-01T18:15-07:00,2899.453051870301
2022-04-01T18:30-07:00,2568.0539973554555
2022-04-01T18:45-07:00,2907.247280504361
2022-04-01T19:00-07:00,5011.400336565952
2022-04-01T19:15-07:00,3382.6952271820173
2022-04-01T19:30-07:00,3540.60052580538
2022-04-01T19:45-07:00,4184.346075951813
2022-04-01T20:00-07:00,4823.761499079324
2022-04-01T20:15-07:00,4030.626566780075
2022-04-01T20:30-07:00,4030.626566780075
2022-04-01T20:45-07:00,9028.603509587369
2022-04-01T21:00-07:00,5339.479627032957
2022-04-01T21:15-07:00,4048.6687626922508
2022-04-01T21:30-07:00,3556.477658208095
2022-04-01T21:45-07:00,4368.665149390601
2022-04-01T22:00-07:00,3562.8285111691807
2022-04-01T22:15-07:00,3721.4554976290306
2022-04-01T22:30-07:00,3718.13573358119
2022-04-01T22:45-07:00,4041.4518843273804
2022-04-01T23:00-07:00,9512.278697600977
2022-04-01T23:15-07:00,4041.4518843273804
2022-04-01T23:30-07:00,7429.6319390666995
2022-04-01T23:45-07:00,5173.058411939047
2022-04-02T00:00-07:00,7442.910995258061
2022-04-02T00:15-07:00,3724.7752616768707
2022-04-02T00:30-07:00,9843.533414548525
2022-04-02T00:45-07:00,8413.725472900416
2022-04-02T01:00-07:00,10517.156841125521
2022-04-02T01:15-07:00,3403.9128495747364
2022-04-02T01:30-07:00,3400.8817606614907
2022-04-02T01:45-07:00,13704.130327052255
2022-04-02T02:00-07:00,11618.596817172029
2022-04-02T02:15-07:00,9699.484522385714
2022-04-02T02:30-07:00,3724.7752616768707
2022-04-02T02:45-07:00,10973.119216218029
2022-04-02T03:00-07:00,11295.858016695029
2022-04-02T03:15-07:00,7773.4440243691215
2022-04-02T03:30-07:00,10650.380415741027
2022-04-02T03:45-07:00,12425.443818364532
2022-04-02T04:00-07:00,12898.00501369624
2022-04-02T04:15-07:00,8398.714365901487
2022-04-02T04:30-07:00,10821.420432988454
2022-04-02T04:45-07:00,11326.168905827484
2022-04-02T05:00-07:00,11608.204512326616
2022-04-02T05:15-07:00,9978.056027269708
2022-04-02T05:30-07:00,7731.874804987468
2022-04-02T05:45-07:00,11887.93071774899
2022-04-02T06:00-07:00,7087.5519045718465
2022-04-02T06:15-07:00,8827.685615909379
2022-04-02T06:30-07:00,10602.749018532882
2022-04-02T06:45-07:00,17687.125496624187
2022-04-02T07:00-07:00,8346.17549140523
2022-04-02T07:15-07:00,9682.164014310025
2022-04-02T07:30-07:00,8583.177776907572
2022-04-02T07:45-07:00,11134.488616456529
2022-04-02T08:00-07:00,7093.902757532932
2022-04-02T08:15-07:00,11285.75438698421
2022-04-02T08:30-07:00,3221.614502078112
2022-04-02T08:45-07:00,13070.921419318533
2022-04-02T09:00-07:00,9189.828572258572
2022-04-02T09:15-07:00,3731.4147897725516
2022-04-02T09:30-07:00,8428.736579899347
2022-04-02T09:45-07:00,11164.366492887091
2022-04-02T10:00-07:00,10479.629073628195
2022-04-02T10:15-07:00,3397.850671748245
2022-04-02T10:30-07:00,3575.5302170913524
2022-04-02T10:45-07:00,11012.379034522923
2022-04-02T11:00-07:00,12793.793290107513
2022-04-02T11:15-07:00,8583.177776907572
2022-04-02T11:30-07:00,7611.4972738614315
2022-04-02T11:45-07:00,4867.062769268546
2022-04-02T12:00-07:00,8544.92832157376
2022-04-02T12:15-07:00,3391.7884939217543
2022-04-02T12:30-07:00,7274.613391789285
2022-04-02T12:45-07:00,9060.935124661988
2022-04-02T13:00-07:00,9434.76942396227
2022-04-02T13:15-07:00,3400.8817606614907
2022-04-02T13:30-07:00,2588.838607046282
2022-04-02T13:45-07:00,3076.9882596461107
2022-04-02T14:00-07:00,3400.8817606614907
2022-04-02T14:15-07:00,3409.975027401227
2022-04-02T14:30-07:00,2753.0947586307307
2022-04-02T14:45-07:00,6645.734611074485
2022-04-02T15:00-07:00,2598.076211353316
