t,v
2022-03-31T23:45-07:00,53.05981063842773
2022-04-01T00:00-07:00,54.39426040649414
2022-04-01T00:15-07:00,59.16646194458008
2022-04-01T00:30-07:00,53.99301528930664
2022-04-01T00:45-07:00,59.80693817138672
2022-04-01T01:00-07:00,51.7412223815918
2022-04-01T01:15-07:00,54.97347259521485
2022-04-01T01:30-07:00,53.81576156616211
2022-04-01T01:45-07:00,58.62824630737305
2022-04-01T02:00-07:00,74.61845397949219
2022-04-01T02:15-07:00,47.60074615478516
2022-04-01T02:30-07:00,73.4493637084961
2022-04-01T02:45-07:00,49.45043182373047
2022-04-01T03:00-07:00,47.13040542602539
2022-04-01T03:15-07:00,44.805118560791016
2022-04-01T03:30-07:00,47.934906005859375
2022-04-01T03:45-07:00,52.2616081237793
2022-04-01T04:00-07:00,49.54557418823242
2022-04-01T04:15-07:00,48.223106384277344
2022-04-01T04:30-07:00,44.919090270996094
2022-04-01T04:45-07:00,45.65330505371094
2022-04-01T05:00-07:00,45.64944076538086
2022-04-01T05:15-07:00,51.8037338256836
2022-04-01T05:30-07:00,51.78452301025391
2022-04-01T05:45-07:00,53.38978958129883
2022-04-01T06:00-07:00,54.00454330444336
2022-04-01T06:15-07:00,55.53908920288086
2022-04-01T06:30-07:00,60.38761901855469
2022-04-01T06:45-07:00,61.60376739501953
2022-04-01T07:00-07:00,85.5081787109375
2022-04-01T07:15-07:00,63.806739807128906
2022-04-01T07:30-07:00,54.46644973754883
2022-04-01T07:45-07:00,50.94149017333984
2022-04-01T08:00-07:00,50.9438362121582
2022-04-01T08:15-07:00,54.9916877746582
2022-04-01T08:30-07:00,44.08532333374024
2022-04-01T08:45-07:00,76.37655639648438
2022-04-01T09:00-07:00,40.422645568847656
2022-04-01T09:15-07:00,33.05574417114258
2022-04-01T09:30-07:00,34.56360626220703
2022-04-01T09:45-07:00,36.93091583251953
2022-04-01T10:00-07:00,36.34695816040039
2022-04-01T10:15-07:00,52.91713333129883
2022-04-01T10:30-07:00,54.90276336669922
2022-04-01T10:45-07:00,59.08853530883789
2022-04-01T11:00-07:00,46.4413948059082
2022-04-01T11:15-07:00,45.145294189453125
2022-04-01T11:30-07:00,36.73361206054688
2022-04-01T11:45-07:00,29.353368759155277
2022-04-01T12:00-07:00,34.69205474853516
2022-04-01T12:15-07:00,44.55078887939453
2022-04-01T12:30-07:00,32.02824783325195
2022-04-01T12:45-07:00,45.476829528808594
2022-04-01T13:00-07:00,45.45344161987305
2022-04-01T13:15-07:00,45.85418319702149
2022-04-01T13:30-07:00,41.549198150634766
2022-04-01T13:45-07:00,43.40901565551758
2022-04-01T14:00-07:00,44.30047607421875
2022-04-01T14:15-07:00,48.06828689575195
2022-04-01T14:30-07:00,48.47697830200195
2022-04-01T14:45-07:00,41.70772171020508
2022-04-01T15:00-07:00,29.81709289550781
2022-04-01T15:15-07:00,37.38035583496094
2022-04-01T15:30-07:00,40.74433898925781
2022-04-01T15:45-07:00,34.742523193359375
2022-04-01T16:00-07:00,33.112884521484375
2022-04-01T16:15-07:00,42.53242111206055
2022-04-01T16:30-07:00,52.04264831542969
2022-04-01T16:45-07:00,38.87615585327149
2022-04-01T17:00-07:00,36.677581787109375
2022-04-01T17:15-07:00,35.71797180175781
2022-04-01T17:30-07:00,68.061767578125
2022-04-01T17:45-07:00,42.53366088867188
2022-04-01T18:00-07:00,48.28203201293945
2022-04-01T18:15-07:00,49.66242599487305
2022-04-01T18:30-07:00,58.337196350097656
2022-04-01T18:45-07:00,52.15361785888672
2022-04-01T19:00-07:00,58.06585693359375
2022-04-01T19:15-07:00,81.5775146484375
2022-04-01T19:30-07:00,69.69600677490234
2022-04-01T19:45-07:00,66.4327621459961
2022-04-01T20:00-07:00,64.29278564453125
2022-04-01T20:15-07:00,61.08296203613281
2022-04-01T20:30-07:00,62.49800109863281
2022-04-01T20:45-07:00,60.52450942993164
2022-04-01T21:00-07:00,59.46621322631836
2022-04-01T21:15-07:00,56.49155044555664
2022-04-01T21:30-07:00,55.27783584594727
2022-04-01T21:45-07:00,62.942508697509766
2022-04-01T22:00-07:00,62.957637786865234
2022-04-01T22:15-07:00,85.98857116699219
2022-04-01T22:30-07:00,58.73781204223633
2022-04-01T22:45-07:00,59.07315826416016
2022-04-01T23:00-07:00,62.828086853027344
2022-04-01T23:15-07:00,66.98446655273438
2022-04-01T23:30-07:00,68.31067657470703
2022-04-01T23:45-07:00,64.09408569335938
2022-04-02T00:00-07:00,63.384376525878906
2022-04-02T00:15-07:00,57.85543823242188
2022-04-02T00:30-07:00,60.946773529052734
2022-04-02T00:45-07:00,92.45099639892578
2022-04-02T01:00-07:00,60.44219207763672
2022-04-02T01:15-07:00,57.436614990234375
2022-04-02T01:30-07:00,54.96455764770508
2022-04-02T01:45-07:00,63.17871475219727
2022-04-02T02:00-07:00,77.91627502441406
2022-04-02T02:15-07:00,79.83391571044922
2022-04-02T02:30-07:00,50.06581115722656
2022-04-02T02:45-07:00,53.63422775268555
2022-04-02T03:00-07:00,56.03561782836914
2022-04-02T03:15-07:00,52.352760314941406
2022-04-02T03:30-07:00,46.70573043823242
2022-04-02T03:45-07:00,53.166534423828125
2022-04-02T04:00-07:00,50.58193588256836
2022-04-02T04:15-07:00,51.73411560058594
2022-04-02T04:30-07:00,48.38497543334961
2022-04-02T04:45-07:00,45.94931411743164
2022-04-02T05:00-07:00,49.45766830444336
2022-04-02T05:15-07:00,46.71533203125
2022-04-02T05:30-07:00,58.920860290527344
2022-04-02T05:45-07:00,53.4033317565918
2022-04-02T06:00-07:00,51.75905227661133
2022-04-02T06:15-07:00,56.08023452758789
2022-04-02T06:30-07:00,52.66581344604492
2022-04-02T06:45-07:00,50.14581298828125
2022-04-02T07:00-07:00,48.93066787719727
2022-04-02T07:15-07:00,49.81569290161133
2022-04-02T07:30-07:00,50.57000350952149
2022-04-02T07:45-07:00,44.84500503540039
2022-04-02T08:00-07:00,44.50906753540039
2022-04-02T08:15-07:00,41.36936950683594
2022-04-02T08:30-07:00,41.15312194824219
2022-04-02T08:45-07:00,36.68766403198242
2022-04-02T09:00-07:00,33.62992858886719
2022-04-02T09:15-07:00,33.15363693237305
2022-04-02T09:30-07:00,28.965696334838867
2022-04-02T09:45-07:00,33.61237335205078
2022-04-02T10:00-07:00,26.9558162689209
2022-04-02T10:15-07:00,31.04264640808105
2022-04-02T10:30-07:00,25.50634765625
2022-04-02T10:45-07:00,42.49259948730469
2022-04-02T11:00-07:00,31.781095504760746
2022-04-02T11:15-07:00,31.69367408752441
2022-04-02T11:30-07:00,31.22780036926269
2022-04-02T11:45-07:00,30.80673599243164
2022-04-02T12:00-07:00,28.017900466918945
2022-04-02T12:15-07:00,28.768922805786133
2022-04-02T12:30-07:00,29.208131790161133
2022-04-02T12:45-07:00,27.508563995361328
2022-04-02T13:00-07:00,26.53785514831543
2022-04-02T13:15-07:00,27.47222137451172
2022-04-02T13:30-07:00,29.15064811706543
2022-04-02T13:45-07:00,30.639055252075195
2022-04-02T14:00-07:00,36.36760330200195
2022-04-02T14:15-07:00,44.37577438354492
2022-04-02T14:30-07:00,43.5840950012207
2022-04-02T14:45-07:00,37.18195343017578
2022-04-02T15:00-07:00,33.85813903808594
2022-04-02T15:15-07:00,37.771785736083984
2022-04-02T15:30-07:00,69.60298156738281
2022-04-02T15:45-07:00,41.444923400878906
2022-04-02T16:00-07:00,49.1336784362793
2022-04-02T16:15-07:00,39.66177368164063
2022-04-02T16:30-07:00,63.82921600341797
2022-04-02T16:45-07:00,42.68577575683594
2022-04-02T17:00-07:00,47.68711471557617
2022-04-02T17:15-07:00,82.06439208984375
2022-04-02T17:30-07:00,58.35310745239258
2022-04-02T17:45-07:00,59.246376037597656
2022-04-02T18:00-07:00,63.32228088378906
2022-04-02T18:15-07:00,68.54426574707031
2022-04-02T18:30-07:00,53.49468231201172
2022-04-02T18:45-07:00,63.34965133666992
2022-04-02T19:00-07:00,62.59217834472656
2022-04-02T19:15-07:00,55.65464401245117
2022-04-02T19:30-07:00,71.33097839355469
2022-04-02T19:45-07:00,72.36238861083984
2022-04-02T20:00-07:00,70.74694061279297
2022-04-02T20:15-07:00,59.921146392822266
2022-04-02T20:30-07:00,82.01687622070312
2022-04-02T20:45-07:00,65.47775268554688
2022-04-02T21:00-07:00,58.10816955566406
2022-04-02T21:15-07:00,61.96549606323242
2022-04-02T21:30-07:00,59.97378158569336
2022-04-02T21:45-07:00,61.08971786499024
2022-04-02T22:00-07:00,57.92083358764648
2022-04-02T22:15-07:00,61.5042610168457
2022-04-02T22:30-07:00,62.98193740844727
2022-04-02T22:45-07:00,97.48638916015624
2022-04-02T23:00-07:00,63.18454360961914
2022-04-02T23:15-07:00,62.33098983764648
2022-04-02T23:30-07:00,59.7860221862793
2022-04-02T23:45-07:00,64.54352569580078
2022-04-03T00:00-07:00,59.11016845703125
2022-04-03T00:15-07:00,64.7914047241211
2022-04-03T00:30-07:00,66.33963012695312
2022-04-03T00:45-07:00,57.23116683959961
2022-04-03T01:00-07:00,60.46129608154297
2022-04-03T01:15-07:00,100.3886489868164
2022-04-03T01:30-07:00,57.307559967041016
2022-04-03T01:45-07:00,64.92471313476562
2022-04-03T02:00-07:00,55.067115783691406
2022-04-03T02:15-07:00,60.562259674072266
2022-04-03T02:30-07:00,80.66337585449219
2022-04-03T02:45-07:00,75.2066421508789
2022-04-03T03:00-07:00,52.93003082275391
2022-04-03T03:15-07:00,54.14177703857422
2022-04-03T03:30-07:00,52.22195816040039
2022-04-03T03:45-07:00,48.159549713134766
2022-04-03T04:00-07:00,51.58271026611328
2022-04-03T04:15-07:00,52.92259979248047
2022-04-03T04:30-07:00,48.97907638549805
2022-04-03T04:45-07:00,47.53245162963867
2022-04-03T05:00-07:00,51.97650909423828
2022-04-03T05:15-07:00,51.376564025878906
2022-04-03T05:30-07:00,54.34880065917969
2022-04-03T05:45-07:00,51.7415657043457
2022-04-03T06:00-07:00,46.79336929321289
2022-04-03T06:15-07:00,52.39280319213867
2022-04-03T06:30-07:00,55.56241226196289
2022-04-03T06:45-07:00,49.2019157409668
2022-04-03T07:00-07:00,47.68819427490234
2022-04-03T07:15-07:00,50.29344940185547
2022-04-03T07:30-07:00,50.29905700683594
2022-04-03T07:45-07:00,47.52628707885742
2022-04-03T08:00-07:00,45.76045989990234
2022-04-03T08:15-07:00,44.34514999389648
2022-04-03T08:30-07:00,37.278263092041016
2022-04-03T08:45-07:00,36.689186096191406
2022-04-03T09:00-07:00,32.15703582763672
2022-04-03T09:15-07:00,28.92376136779785
2022-04-03T09:30-07:00,35.60369873046875
2022-04-03T09:45-07:00,34.26074981689453
2022-04-03T10:00-07:00,30.366500854492188
2022-04-03T10:15-07:00,32.98786163330078
2022-04-03T10:30-07:00,28.240324020385746
2022-04-03T10:45-07:00,40.23262405395508
2022-04-03T11:00-07:00,43.82414627075195
2022-04-03T11:15-07:00,35.56233215332031
2022-04-03T11:30-07:00,36.86130905151367
2022-04-03T11:45-07:00,44.57347106933594
2022-04-03T12:00-07:00,43.348331451416016
2022-04-03T12:15-07:00,41.944969177246094
2022-04-03T12:30-07:00,41.43234634399414
2022-04-03T12:45-07:00,39.27968597412109
2022-04-03T13:00-07:00,38.57266998291016
2022-04-03T13:15-07:00,39.17763137817383
2022-04-03T13:30-07:00,38.17609405517578
2022-04-03T13:45-07:00,40.45988845825195
2022-04-03T14:00-07:00,39.4853401184082
2022-04-03T14:15-07:00,48.24883270263672
2022-04-03T14:30-07:00,44.98644256591797
2022-04-03T14:45-07:00,53.09282302856445
2022-04-03T15:00-07:00,54.81923675537109
2022-04-03T15:15-07:00,60.40011215209961
2022-04-03T15:30-07:00,54.94738006591797
2022-04-03T15:45-07:00,50.10220336914063
2022-04-03T16:00-07:00,63.99599075317383
2022-04-03T16:15-07:00,58.6905632019043
2022-04-03T16:30-07:00,49.48244857788086
2022-04-03T16:45-07:00,48.74274063110352
2022-04-03T17:00-07:00,56.77647018432617
2022-04-03T17:15-07:00,58.18297576904297
2022-04-03T17:30-07:00,63.190879821777344
2022-04-03T17:45-07:00,52.908164978027344
2022-04-03T18:00-07:00,65.31842803955078
2022-04-03T18:15-07:00,64.84707641601562
2022-04-03T18:30-07:00,83.18655395507812
2022-04-03T18:45-07:00,66.15042114257812
2022-04-03T19:00-07:00,66.180419921875
2022-04-03T19:15-07:00,71.79609680175781
2022-04-03T19:30-07:00,72.97886657714844
2022-04-03T19:45-07:00,69.31775665283203
2022-04-03T20:00-07:00,62.2110710144043
2022-04-03T20:15-07:00,67.64434051513672
2022-04-03T20:30-07:00,78.48702239990234
2022-04-03T20:45-07:00,69.64723205566406
2022-04-03T21:00-07:00,75.82723236083984
2022-04-03T21:15-07:00,71.94683837890625
2022-04-03T21:30-07:00,58.48612976074219
2022-04-03T21:45-07:00,65.66783142089844
2022-04-03T22:00-07:00,61.72420883178711
2022-04-03T22:15-07:00,99.7083740234375
2022-04-03T22:30-07:00,92.59949493408205
2022-04-03T22:45-07:00,85.55726623535156
