t,v
2022-03-31T23:45-07:00,65.3999999165535
2022-04-01T00:00-07:00,61.69999998807907
2022-04-01T00:15-07:00,54.6000000834465
2022-04-01T00:30-07:00,58.99999874830246
2022-04-01T00:45-07:00,54.8000003695488
2022-04-01T01:00-07:00,63.8000003695488
2022-04-01T01:15-07:00,53.60000056028366
2022-04-01T01:30-07:00,60.49999874830246
2022-04-01T01:45-07:00,55.59999907016754
2022-04-01T02:00-07:00,76.59999877214432
2022-04-01T02:15-07:00,61.20000058412552
2022-04-01T02:30-07:00,61.00000077486038
2022-04-01T02:45-07:00,56.29999989271164
2022-04-01T03:00-07:00,61.199999928474426
2022-04-01T03:15-07:00,54.69999998807907
2022-04-01T03:30-07:00,66.00000113248825
2022-04-01T03:45-07:00,53.499999701976776
2022-04-01T04:00-07:00,59.6999996304512
2022-04-01T04:15-07:00,54.800000846385956
2022-04-01T04:30-07:00,61.099999725818634
2022-04-01T04:45-07:00,61.29999989271164
2022-04-01T05:00-07:00,59.39999979734421
2022-04-01T05:15-07:00,70.39999884366989
2022-04-01T05:30-07:00,59.20000058412552
2022-04-01T05:45-07:00,74.69999951124191
2022-04-01T06:00-07:00,60.50000065565109
2022-04-01T06:15-07:00,53.20000046491623
2022-04-01T06:30-07:00,70.19999903440475
2022-04-01T06:45-07:00,59.60000067949295
2022-04-01T07:00-07:00,60.599999725818634
2022-04-01T07:15-07:00,53.80000048875809
2022-04-01T07:30-07:00,67.49999982118607
2022-04-01T07:45-07:00,55.500000178813934
2022-04-01T08:00-07:00,70.79999905824661
2022-04-01T08:15-07:00,60.69999951124191
2022-04-01T08:30-07:00,71.3999992609024
2022-04-01T08:45-07:00,53.999998927116394
2022-04-01T09:00-07:00,66.30000030994415
2022-04-01T09:15-07:00,56.200000166893005
2022-04-01T09:30-07:00,71.59999930858612
2022-04-01T09:45-07:00,62.0
2022-04-01T10:00-07:00,68.49999964237213
2022-04-01T10:15-07:00,62.80000174045563
2022-04-01T10:30-07:00,55.80000019073486
2022-04-01T10:45-07:00,61.90000081062317
2022-04-01T11:00-07:00,54.49999964237213
2022-04-01T11:15-07:00,64.700000166893
2022-04-01T11:30-07:00,56.40000009536743
2022-04-01T11:45-07:00,72.00000059604645
2022-04-01T12:00-07:00,56.80000019073486
2022-04-01T12:15-07:00,61.50000059604645
2022-04-01T12:30-07:00,69.29999887943268
2022-04-01T12:45-07:00,54.50000011920929
2022-04-01T13:00-07:00,61.200000643730164
2022-04-01T13:15-07:00,64.89999973773956
2022-04-01T13:30-07:00,68.09999960660934
2022-04-01T13:45-07:00,62.00000065565109
2022-04-01T14:00-07:00,70.49999982118607
2022-04-01T14:15-07:00,59.60000115633011
2022-04-01T14:30-07:00,53.499999701976776
2022-04-01T14:45-07:00,61.299999952316284
2022-04-01T15:00-07:00,71.89999890327454
2022-04-01T15:15-07:00,66.60000014305115
2022-04-01T15:30-07:00,61.40000033378601
2022-04-01T15:45-07:00,54.80000030994415
2022-04-01T16:00-07:00,60.40000009536743
2022-04-01T16:15-07:00,55.799999833106995
2022-04-01T16:30-07:00,65.10000038146973
2022-04-01T16:45-07:00,71.39999961853027
2022-04-01T17:00-07:00,76.60000050067902
2022-04-01T17:15-07:00,59.100000500679016
2022-04-01T17:30-07:00,58.19999897480011
2022-04-01T17:45-07:00,78.7000002861023
2022-04-01T18:00-07:00,58.200000643730164
2022-04-01T18:15-07:00,82.40000027418137
2022-04-01T18:30-07:00,85.09999972581863
2022-04-01T18:45-07:00,64.00000017881393
2022-04-01T19:00-07:00,86.6000000834465
2022-04-01T19:15-07:00,65.49999970197678
2022-04-01T19:30-07:00,90.799999833107
2022-04-01T19:45-07:00,59.1000000834465
2022-04-01T20:00-07:00,64.60000115633011
2022-04-01T20:15-07:00,79.19999998807907
2022-04-01T20:30-07:00,64.19999998807907
2022-04-01T20:45-07:00,57.79999905824661
2022-04-01T21:00-07:00,73.50000011920929
2022-04-01T21:15-07:00,62.900000274181366
2022-04-01T21:30-07:00,61.89999943971634
2022-04-01T21:45-07:00,74.69999951124191
2022-04-01T22:00-07:00,80.40000039339066
2022-04-01T22:15-07:00,63.79999989271164
2022-04-01T22:30-07:00,68.20000094175339
2022-04-01T22:45-07:00,63.500000178813934
2022-04-01T23:00-07:00,64.09999960660934
2022-04-01T23:15-07:00,63.3000003695488
2022-04-01T23:30-07:00,56.199999034404755
2022-04-01T23:45-07:00,66.1000000834465
2022-04-02T00:00-07:00,67.0000010728836
2022-04-02T00:15-07:00,61.1000000834465
2022-04-02T00:30-07:00,56.69999951124191
2022-04-02T00:45-07:00,63.19999897480011
2022-04-02T01:00-07:00,57.20000058412552
2022-04-02T01:15-07:00,75.3000003695488
2022-04-02T01:30-07:00,58.29999989271164
2022-04-02T01:45-07:00,64.00000065565109
2022-04-02T02:00-07:00,65.20000094175339
2022-04-02T02:15-07:00,63.60000056028366
2022-04-02T02:30-07:00,56.10000020265579
2022-04-02T02:45-07:00,79.30000084638596
2022-04-02T03:00-07:00,55.90000069141388
2022-04-02T03:15-07:00,63.699999928474426
2022-04-02T03:30-07:00,63.39999973773956
