t,kvaA,kvaB,kvaC
2021-12-31T22:45-07:00,40602.157680760436,35841.90471129197,32201.71126405138
2021-12-31T23:00-07:00,37957.893447871946,35989.706380204516,32053.332244869645
2021-12-31T23:15-07:00,47042.49993357071,40685.87346979293,35915.80554574824
2021-12-31T23:30-07:00,38441.13562318366,35635.21331492208,31987.514314182026
2021-12-31T23:45-07:00,38520.232610062645,34373.125626473564,32334.50182596499
2022-01-01T00:00-07:00,47420.08700962072,45736.533624663774,41247.05793144525
2022-01-01T00:15-07:00,57445.197083829386,53931.443345541324,51031.41294340183
2022-01-01T00:30-07:00,48622.130270073525,44989.4423763324,38562.37917971348
2022-01-01T00:45-07:00,38959.59616491595,39516.16182441475,34507.070888925555
2022-01-01T01:00-07:00,39877.005742658264,38482.70484256532,32002.52542118096
2022-01-01T01:15-07:00,47406.23060316018,44617.62880297428,41550.1668227698
2022-01-01T01:30-07:00,48162.55945579858,43962.33624744406,40882.172561317406
2022-01-01T01:45-07:00,39121.25424028905,36681.949352962874,33532.50363453347
2022-01-01T02:00-07:00,38761.565022583905,35972.963222398015,32347.780882156356
2022-01-01T02:15-07:00,39680.1293008646,37165.19152827459,33253.066104245685
2022-01-01T02:30-07:00,38761.565022583905,36809.54376245378,33742.0817822493
2022-01-01T02:45-07:00,47406.23060316018,44989.4423763324,40713.58628271403
2022-01-01T03:00-07:00,37444.62905856237,35415.242862360836,32347.780882156356
2022-01-01T03:15-07:00,39877.005742658264,37088.403942472374,33950.50522942676
2022-01-01T03:30-07:00,38562.37917971348,36047.44140712348,31511.200342100587
2022-01-01T03:45-07:00,38203.844662546726,35972.963222398015,32347.780882156356
2022-01-01T04:00-07:00,38761.565022583905,34857.522502323656,30332.82844268456
2022-01-01T04:15-07:00,38959.59616491595,36176.76786742195,32837.37391042916
2022-01-01T04:30-07:00,38403.03050541715,35415.242862360836,31445.95976168216
2022-01-01T04:45-07:00,48142.92954664613,43968.68710040514,40907.57597316174
2022-01-01T05:00-07:00,39121.25424028905,37165.19152827459,31576.440922519014
2022-01-01T05:15-07:00,37521.99399463378,35561.889830735,32201.71126405138
2022-01-01T05:30-07:00,47504.38014892241,42195.067073454615,36047.44140712348
2022-01-01T05:45-07:00,39400.69177057682,37165.19152827459,33811.94116482125
2022-01-01T06:00-07:00,38003.50411913793,34650.253755684585,30738.128331655676
2022-01-01T06:15-07:00,39282.91231566214,37879.951161531346,33321.77078627925
2022-01-01T06:30-07:00,39202.083277975595,36121.919591848935,31855.87845280679
2022-01-01T06:45-07:00,44802.38088911496,42282.24696410225,38082.023755747716
2022-01-01T07:00-07:00,49204.67669168586,41698.545841951534,35218.366420567174
2022-01-01T07:15-07:00,48178.725263335895,43107.28049877422,37754.08880284801
2022-01-01T07:30-07:00,37676.7238667766,35708.53679910916,31490.99308267895
2022-01-01T07:45-07:00,36627.10107738986,35427.36721801382,33178.01056925103
2022-01-01T08:00-07:00,45171.88506139632,40372.37227362296,34443.562359314696
2022-01-01T08:15-07:00,56631.13320427202,54265.72915140212,50610.5245971626
2022-01-01T08:30-07:00,39162.8234596707,36908.8480087544,32119.15017555726
2022-01-01T08:45-07:00,35008.21092258215,34725.886640948425,31555.65631282819
2022-01-01T09:00-07:00,44132.654576855,44607.23649812887,40372.37227362296
2022-01-01T09:15-07:00,48178.725263335895,47051.73753787774,42175.437164302166
2022-01-01T09:30-07:00,37472.34187148347,36063.607214660784,31772.162663774296
2022-01-01T09:45-07:00,39162.8234596707,37676.7238667766,32896.84098815569
2022-01-01T10:00-07:00,35855.18376748333,34443.562359314696,30710.415518734575
2022-01-01T10:15-07:00,36908.8480087544,35427.36721801382,32615.67140706034
2022-01-01T10:30-07:00,46865.830751198686,46301.182187931234,40289.81118512885
2022-01-01T10:45-07:00,46955.32004292308,42456.60674539751,37395.55428568125
2022-01-01T11:00-07:00,36627.10107738986,36063.607214660784,31555.65631282819
2022-01-01T11:15-07:00,47333.484469242285,45361.25594969052,40769.58925882543
2022-01-01T11:30-07:00,37266.80517565196,36137.50804911706,32682.644038286337
2022-01-01T11:45-07:00,44516.015155596906,40853.305047857924,35427.36721801382
2022-01-01T12:00-07:00,38035.835734212546,36345.354146025325,31209.823501583604
2022-01-01T12:15-07:00,36984.48089401824,35218.366420567174,32400.8971069218
2022-01-01T12:30-07:00,38396.102302186875,36702.15661238451,32964.39096965088
2022-01-01T12:45-07:00,46674.15046182773,40207.25009663473,34512.84439161745
2022-01-01T13:00-07:00,38396.102302186875,36063.607214660784,32615.67140706034
2022-01-01T13:15-07:00,35781.86028329625,35427.36721801382,32548.698775834346
2022-01-01T13:30-07:00,47712.80359609987,47148.15503283241,44516.015155596906
2022-01-01T13:45-07:00,36137.50804911706,34936.61948920264,31772.162663774296
2022-01-01T14:00-07:00,38678.426583820605,36702.15661238451,32682.644038286337
2022-01-01T14:15-07:00,35572.85948584961,35855.18376748333,31837.403244192727
2022-01-01T14:30-07:00,46488.24367514867,46206.49674378413,43018.94590758821
2022-01-01T14:45-07:00,47051.73753787774,46955.32004292308,41331.92842101612
2022-01-01T15:00-07:00,37754.08880284801,36270.87596129986,33178.01056925103
2022-01-01T15:15-07:00,37676.7238667766,36270.87596129986,31987.514314182026
