t,v
2022-03-31T23:45-07:00,88865.7534336672
2022-04-01T00:00-07:00,89093.61433990739
2022-04-01T00:15-07:00,88484.70225600206
2022-04-01T00:30-07:00,88177.16701261372
2022-04-01T00:45-07:00,89171.17172606851
2022-04-01T01:00-07:00,88868.83263510288
2022-04-01T01:15-07:00,88565.5312936886
2022-04-01T01:30-07:00,88565.5312936886
2022-04-01T01:45-07:00,89246.03481097343
2022-04-01T02:00-07:00,87504.16904882835
2022-04-01T02:15-07:00,88260.69035155648
2022-04-01T02:30-07:00,88107.69253022122
2022-04-01T02:45-07:00,87652.35561792033
2022-04-01T03:00-07:00,88867.87038465425
2022-04-01T03:15-07:00,89549.72105256718
2022-04-01T03:30-07:00,88640.58682868326
2022-04-01T03:45-07:00,88338.44018780734
2022-04-01T04:00-07:00,88793.39219992877
2022-04-01T04:15-07:00,88787.61869723687
2022-04-01T04:30-07:00,88559.37289081723
2022-04-01T04:45-07:00,88331.12708439761
2022-04-01T05:00-07:00,88410.03162118686
2022-04-01T05:15-07:00,88325.73848188517
2022-04-01T05:30-07:00,88787.61869723687
2022-04-01T05:45-07:00,88410.03162118686
2022-04-01T06:00-07:00,89775.65745791006
2022-04-01T06:15-07:00,89472.35611649576
2022-04-01T06:30-07:00,89246.80461133235
2022-04-01T06:45-07:00,89246.80461133235
2022-04-01T07:00-07:00,89246.80461133235
2022-04-01T07:15-07:00,88415.4202236993
2022-04-01T07:30-07:00,88559.37289081723
2022-04-01T07:45-07:00,87809.77979131938
2022-04-01T08:00-07:00,88107.69253022122
2022-04-01T08:15-07:00,87652.35561792033
2022-04-01T08:30-07:00,94857.49452731713
2022-04-01T08:45-07:00,88033.21434549577
2022-04-01T09:00-07:00,89700.98682309485
2022-04-01T09:15-07:00,88944.27307027699
2022-04-01T09:30-07:00,88554.561638574
2022-04-01T09:45-07:00,89698.6774220181
2022-04-01T10:00-07:00,91529.26267552866
2022-04-01T10:15-07:00,91677.44924462069
2022-04-01T10:30-07:00,104955.15828535396
2022-04-01T10:45-07:00,104550.43574665205
2022-04-01T11:00-07:00,96449.82656974213
2022-04-01T11:15-07:00,94562.27608967152
2022-04-01T11:30-07:00,94961.610025861
2022-04-01T11:45-07:00,95634.99288982584
2022-04-01T12:00-07:00,97132.25458792427
2022-04-01T12:15-07:00,90460.77977734842
2022-04-01T12:30-07:00,91372.2234023091
2022-04-01T12:45-07:00,92133.55595728048
2022-04-01T13:00-07:00,94106.55427719117
2022-04-01T13:15-07:00,92511.52793350998
2022-04-01T13:30-07:00,93650.83246471082
2022-04-01T13:45-07:00,94549.95928392881
2022-04-01T14:00-07:00,92731.69083616094
2022-04-01T14:15-07:00,92653.17119955114
2022-04-01T14:30-07:00,94322.67572795783
2022-04-01T14:45-07:00,93334.4445171949
2022-04-01T15:00-07:00,93334.4445171949
2022-04-01T15:15-07:00,91290.62456426363
2022-04-01T15:30-07:00,91440.15828398375
2022-04-01T15:45-07:00,92198.98898778863
2022-04-01T16:00-07:00,93334.4445171949
2022-04-01T16:15-07:00,93107.35341131364
2022-04-01T16:30-07:00,89549.72105256718
2022-04-01T16:45-07:00,90080.49840004218
2022-04-01T17:00-07:00,89701.37172327431
2022-04-01T17:15-07:00,91905.50260095058
2022-04-01T17:30-07:00,91978.05628477874
2022-04-01T17:45-07:00,92426.0800936699
2022-04-01T18:00-07:00,90537.18246297116
2022-04-01T18:15-07:00,90532.56366081766
2022-04-01T18:30-07:00,89322.24504650648
2022-04-01T18:45-07:00,90993.28917563097
2022-04-01T19:00-07:00,90841.83095501356
2022-04-01T19:15-07:00,92661.06165323006
2022-04-01T19:30-07:00,91900.30644852787
