t,kvaA,kvaB,kvaC
2021-12-31T22:45-07:00,24339.932648496244,24226.194645465886,18849.331588502904
2021-12-31T23:00-07:00,27177.609221563256,28161.414080262377,22154.08452934432
2021-12-31T23:15-07:00,28664.28616472654,26316.77997020152,23500.46535709453
2021-12-31T23:30-07:00,33572.34080310755,32834.48715908321,25091.642698981137
2021-12-31T23:45-07:00,27799.415461480483,26808.682399551086,22627.511750079815
2022-01-01T00:00-07:00,30251.999404998012,28029.200868617954,25095.106800596273
2022-01-01T00:15-07:00,33818.29201778233,30251.999404998012,20685.30544452591
2022-01-01T00:30-07:00,23475.061945250185,22750.487357417205,19583.72113091211
2022-01-01T00:45-07:00,28161.414080262377,28530.340902274547,22888.474071753524
2022-01-01T01:00-07:00,28776.292116949327,27300.584828900646,22276.48278641252
2022-01-01T01:15-07:00,25451.909266955463,25332.9751115024,21274.78006936852
2022-01-01T01:30-07:00,27799.415461480483,28653.316509611937,22135.609320730255
2022-01-01T01:45-07:00,28787.83912233312,26808.682399551086,22873.462964754595
2022-01-01T02:00-07:00,22980.850114823865,24964.04828949023,19184.194744632885
2022-01-01T02:15-07:00,27915.462865587597,27546.536043575426,21909.28801520792
2022-01-01T02:30-07:00,27423.560436238036,25947.85314818935,23378.06710002633
2022-01-01T02:45-07:00,28170.07433430022,27792.487258250207,22750.487357417205
2022-01-01T03:00-07:00,26808.682399551086,27054.633614225866,21909.28801520792
2022-01-01T03:15-07:00,27423.560436238036,28530.340902274547,22031.68627227612
2022-01-01T03:30-07:00,27552.309546267323,24718.09707481545,20290.9752106694
2022-01-01T03:45-07:00,26070.82875552674,27669.511650912817,21297.296729866917
2022-01-01T04:00-07:00,26808.682399551086,28029.200868617954,21909.28801520792
2022-01-01T04:15-07:00,28407.365294937157,26685.706792213696,22521.279300548922
2022-01-01T04:30-07:00,27300.584828900646,26927.616555004148,23378.06710002633
2022-01-01T04:45-07:00,26808.682399551086,27050.014812072346,21786.889758139718
2022-01-01T05:00-07:00,25701.90193351457,25336.439213117537,20222.270528635832
2022-01-01T05:15-07:00,25332.9751115024,22888.474071753524,20685.30544452591
2022-01-01T05:30-07:00,27050.014812072346,26682.820040867748,21562.300503424955
2022-01-01T05:45-07:00,28653.316509611937,30251.999404998012,21419.694986935116
2022-01-01T06:00-07:00,26805.218297935946,24729.644080199243,23024.151385013087
2022-01-01T06:15-07:00,26808.682399551086,27784.40435448155,21419.694986935116
2022-01-01T06:30-07:00,34638.70675030079,31701.148580663972,22049.584130621
2022-01-01T06:45-07:00,23980.243430791106,22996.438572091985,20195.71241625311
2022-01-01T07:00-07:00,28664.28616472654,29391.17015363628,22750.487357417205
2022-01-01T07:15-07:00,26440.332927808104,26563.885885414682,22258.584928067645
